origin_zone,industry_work,commerce_work,services_work,education,shopping,health,leisure,job_search,personal_business,meal,total
322,2662.3197130350636,6913.4196298017005,29251.046730978251,31393.312602586593,3897.2771708172131,2465.8916964409582,3365.3957204905491,0,2009.5089163364305,379.13720264645804,82337.30938313322
323,3770.4920747093756,7435.9110570686153,32442.732917001296,31707.388770165362,2681.9207049995039,2150.9073925827906,4782.8732971640902,0,1205.5233019805976,111.33282034609316,86289.08233601772
324,1638.5622582516219,7530.0698714628234,32998.408611268685,38956.618555940455,2660.1171992035165,6334.776811035731,1616.8535203345914,0,4910.346518241482,0,96645.7533457389
325,3279.9012245898316,4979.5923810757504,32133.488326497827,38029.478002546239,1031.6472844475388,1590.0449146818446,9459.4535304446727,0,1871.4028586925542,302.09213353707344,92677.10065651334
326,989.7235777041036,4816.459420324526,19658.795632063378,41404.546728311594,1335.729976171378,4354.6980273683612,575.71607719981387,0,5255.834748667211,51.036085871224103,78442.54027368159
327,4089.7357683675059,5334.6191872266681,15146.104967995689,29529.579407007142,2267.0772724626249,4733.3865495021992,4921.7598418765892,584.46850045620931,7101.9655286910056,0,73708.69702358561
328,1359.0444756673749,3664.2924722515763,14155.584985936746,8909.6202051761484,1561.9517532650489,897.45582063062886,1477.3526119209448,0,788.5140128586844,326.46982886554264,33140.286166572696
329,1382.8325743669943,1103.5937060891063,10461.721309203671,11336.881625181688,857.03211509073878,327.53038051732921,1911.0482420863948,0,2732.9188896685519,393.53059013353015,30507.089432338005
330,2301.7685382096843,5480.5459535788741,20816.154664132606,20224.103730316838,2171.5524780502838,927.47728194279705,2596.1698571127808,0,2618.3206393226428,365.07170530848651,57501.16484797499
331,4377.206349915672,5523.5107979336981,13642.503221812321,13080.050750971801,113.53639043027047,398.16870616082684,989.83460957232228,40.951609887140521,1240.8209122653529,422.61504378638131,39829.19839273579
332,1317.0688374563022,11577.860217289877,16207.113371739484,20207.202188479594,4087.5497924743086,1546.6332917041557,430.69428737855537,0,2894.8321634103818,0,58268.95414993266
333,2366.7548786896095,6040.3910203525083,13247.797642358733,23218.885565273416,1229.0307209481314,415.02402654283105,0,0,1751.4326844577897,219.73993719797923,48489.056475820995
334,1985.0434934083787,4208.7483059516089,7388.7626799531754,12079.505689148411,1406.6302731526976,1819.646013308115,1093.9337249282155,0,964.31593866897947,0,30946.586118519583
335,2818.5504537930269,4038.1350280719284,17144.487259332396,17208.586992491088,2353.9363162670229,2307.1978794081574,1001.5574235673294,0,3682.0851794722439,0,50554.53653240318
336,777.43812337611052,3004.5530985913883,15139.84924991807,22611.815431498078,1289.1957519112821,3469.336137084968,380.59338309400738,0,5436.7019370629214,0,52109.48311253682
337,2348.3759401912339,4657.1941533749987,22873.432594374142,30587.641223926112,1322.1819312700711,2011.8922023020807,1962.4119300979003,0,5198.742923506491,54.965341108721617,71016.83824015174
338,1224.4541415411225,2273.8840799671516,13929.446077330338,14500.262207464937,631.9593148681264,394.98592781322884,2887.8323174348134,0,1219.3612181662293,187.6535970379509,37249.838881623895
339,3282.8428086349959,7814.6844336350096,21296.903116108417,15556.105723600638,736.14851538452149,1195.9563382461974,519.40200036376064,0,2444.8429911051799,0,52846.88592707872
340,16.49905130991548,1570.7754297190108,28113.098057425992,31327.44224887465,97.856981504125073,1972.5317015224955,1235.0218791993543,0,1624.509356938456,997.54262923035628,66955.27733572436
341,1107.6504777122107,5438.307591722727,12619.378912876029,5006.8454272439994,2586.5557434638063,1351.3864173489587,894.54721512704418,40.951609887140521,3564.7105585945819,268.13890392732765,32878.47285790383
342,1412.5194045407609,1317.6755007982986,5459.6716693537992,9961.7839251271562,1172.7484925854626,959.00155146211125,1870.0820722941767,0,2008.5768902429052,0,24162.05950640467
343,1123.6905246166184,3082.5262663324465,18444.888487305288,20060.277182800815,3036.8522301577004,1909.1005463458805,956.6866556297532,0,1010.0685651152065,302.68929312675687,49926.77975143047
344,252.00211292965989,208.86355599866741,2868.273913604226,2373.7759334472803,149.0222483525788,0,20.30380247477293,0,77.811455231184539,0,5950.05302203837
345,5292.586699133476,6151.5414553524288,36228.154591043458,41237.756323360096,481.53252686016378,811.79116218353215,1894.6189823822569,0,18.066567766321043,425.82464773102618,92541.87295581277
346,4960.8933693774452,5160.4422827838953,16402.976787848151,13317.999844643349,1419.0064933357039,1290.7026461393716,0,0,0,0,42552.02142412792
347,0,0,338.36700302007887,1093.0876895445056,0,0,0,0,0,0,1431.4546925645843
348,27131.636208724682,20490.192229476033,35155.092089812133,54443.13431604451,3183.3632834406671,6508.4382220370135,2930.3127536930006,0,4619.6674026006967,1709.3785492816812,156171.21505511043
349,5831.4422445359996,4439.5286826881675,5189.5230589576659,8501.4024724123319,68.270698161178203,151.2668358646481,0,0,644.41120171798673,0,24825.845194337977
350,0,0,0,997.39682631692733,0,0,0,0,0,0,997.3968263169273
351,7320.7583519861646,13246.641419817905,19276.725122817104,44084.794521473916,609.94731006791585,4257.7820753915348,3549.9556852448218,0,2058.7165712463657,612.7500660209098,95018.07112406661
352,4789.0891562132383,12945.008281245629,23544.108579498832,40224.587037867568,331.36863762646419,2090.9918834987793,3168.4904560398859,0,981.84016313541429,612.7500660209098,88688.23426114673
353,0,0,836.50108427892258,1649.8009766089206,0,0,1105.0221188857861,0,0,0,3591.324179773629
354,-,-,-,-,-,-,-,-,-,-,0
355,-,-,-,-,-,-,-,-,-,-,0
356,861.12328028387435,8972.5696634122851,21155.120401239714,45058.444941868867,1198.4029783851256,972.61934491363922,3699.4564404499542,0,5590.9887880886654,0,87508.72583864213
357,8180.7346266165177,12496.021280169689,20321.116314848794,55576.667302100141,1197.9778798796078,2635.9270886267223,1494.5097870762379,0,3676.8565082974142,0,105579.81078761512
358,168.35831844572522,61.843809096492606,1534.5047787339026,2125.9747143896411,26.710137260126555,27.367433702769478,546.05695418018797,0,1158.628971230813,0,5649.445117039659
359,6065.1363960115932,12769.536838036354,25547.43549202209,42808.058961476985,2931.1060948006243,1663.9460011049566,97.694350327763559,0,1790.7823294672487,0,93673.69646324759
360,1146.1990948621612,0,5784.9313145700844,10570.575918198028,644.53816148279498,798.76228668941667,1808.2603808572753,0,770.53546327606944,0,21523.80261993583
361,6717.6171090990501,2865.7596796416124,10724.818634058458,15368.488863809638,2913.3281913412084,735.9969795478064,1052.5863104238299,0,456.87233379531949,0,40835.46810171692
362,5053.8599337904161,351.36838369103253,5092.8574908519513,8634.0990824168093,401.43318623845175,1534.1981852191266,665.89134468705356,0,930.61220581804537,0,22664.319812712885
363,1750.4459714439108,15300.018409019078,27140.032816656949,29371.32478745349,1811.1842594137458,8399.0170742908431,1836.6875618569675,0,2442.5924040910163,0,88051.30328422599
364,1831.5453841715023,13623.414135533607,36258.287881052289,35989.353846629048,3315.7804130823679,5873.4757745138822,565.20124999573375,0,4358.8355345009022,121.82241881494927,101937.71663829428
365,20913.154859515776,2464.236005950544,12352.879855903024,5738.6298225450328,242.42089394659661,824.46291551959666,227.55633058725934,0,139.12095700489687,0,42902.46164097272
366,4480.4138139333782,2861.902701845986,6741.5528969055058,3313.5100243556599,78.947787858467649,197.06773703127843,144.79948223897193,0,1082.0138328693349,0,18900.208277038582
367,15203.582989064204,12843.635806455497,20559.699754859765,21354.222973222873,6697.9807509903139,2735.1720896642014,2038.4047011536961,0,1982.8838397699933,0,83415.58290518053
368,5793.0874140654323,2888.4812762611741,13945.041153929635,23312.755465555012,2638.1372735592186,2320.4266049999228,1744.5634076548454,0,1760.8394671424558,47.59646040394783,54450.92852357164
369,15135.916315674696,5847.1098251814074,16031.999566265289,35536.240111875268,1648.5130562100217,5175.7809235184632,2089.9660393291183,0,2168.6932651696175,1020.06563275447,84654.28473597835
370,6998.1349615682329,13107.414529420179,17999.546630677425,39365.189571190771,3794.8861378451552,1951.057331335237,3691.8211968090591,0,3339.1361154591204,0,90247.18647430516
371,6221.7829935088876,26141.195308733339,41196.239287156393,53071.2049333744,6439.1129056134205,377.29339203964673,1578.2532233748288,0,2076.4810140960208,0,137101.56305789694
372,3662.716990325529,12094.036744338347,17588.675284754932,34213.37094673211,5342.775341162609,1360.0810855937902,4162.460559655312,0,1956.4894489860217,0,80380.60640154863
373,2627.0479722021373,8454.2778722977273,14077.210435787885,28405.830995311004,887.2625359462877,1510.3230642207643,587.46954976096799,0,540.95586358834396,22.358025087919529,57112.73631420303
374,2850.5582511845814,10350.974965515936,24379.022018324475,34272.755274063566,6566.5150013369002,665.83703139082945,193.65395160034043,0,1241.3348245958834,0,80520.65131801252
375,2358.91612986056,350.4561301332115,29341.197640000828,0,453.76767880485147,0,4326.0799769217801,115.3654201623733,1722.4039621985894,0,38668.186938082195
376,26143.942634183888,7508.2310978289497,28588.781011727569,43134.135269235303,2496.249416474438,11840.388587971638,352.88103976463788,0,7514.1618580710719,207.30425511194161,127786.07517036946
377,20339.284326646324,1770.8649693289024,16576.092207553196,37729.504403203362,304.47831198245541,2462.7743848407335,282.92331618041527,115.3654201623733,3187.2010319336036,0,82768.48837183135
378,32210.660646823075,15141.960251957316,47662.243887789264,111534.05001512414,12795.983097701699,11478.952765913171,6745.5572091012418,1038.2054960962885,7114.2781037210234,157.58589805905467,245879.47737228632
379,25857.165315455419,7618.3154975482375,34062.10670091302,60457.611256661236,4049.7537400726969,7930.4402616862571,3086.1497195547745,0,3554.1250557210128,483.69021554077329,147099.35776315338
380,7986.1796484573642,13965.71000582767,13197.470133609269,24185.483907769321,7160.3383531462205,2901.1019714822337,539.21853554915799,0,0,0,69935.50255584123
381,11765.219357655116,13012.038566306379,22479.389102758552,52226.087227980497,12393.331740845708,4845.0009640751587,1718.521616132587,0,5387.6197016158139,0,123827.2082773698
382,-,-,-,-,-,-,-,-,-,-,0
383,10840.239391322793,11408.663406643522,21157.864559018373,47457.430947861147,6632.7988695737922,11434.67296991168,3071.0167269516369,0,4010.1237909323604,0,116012.8106622153
384,3230.1088754059429,11866.419008468281,28799.312757090051,49874.700821581442,7911.301643962991,5689.2369829607851,635.40844572395349,0,3313.765641786712,0,111320.25417698016
385,2918.3948515811544,2892.474896244019,8027.159421766205,13051.992799336796,458.32566892477405,67.814231125891467,463.42098142771681,0,970.40098642457201,0,28849.98383683113
386,-,-,-,-,-,-,-,-,-,-,0
387,4122.1555968486718,347.68063861517822,2037.744230288617,2136.7164893573872,382.18295862906916,290.36167853606128,105.28623555479734,0,0,0,9422.127827829781
388,25929.319608784946,13008.191482118769,39024.360873023827,44662.485270439938,7416.9331310884327,4646.899504561542,1483.4740082884632,782.99417502456072,1019.4693454542827,0,137974.12739878477
389,2143.7551934418439,2250.4619156513786,4704.4902634308801,1458.3072339236526,496.42817035671982,307.15507583991274,0,0,38.523432901355996,0,11399.121285545743
390,8251.4445773587831,3129.8909896910632,21612.012342123082,32112.932771675652,3504.403188401961,3623.0382812228258,897.08540396147839,222.64232878701824,481.21344847917351,0,73834.66333170103
391,1919.0172137278817,383.86855304020634,2389.5812748952753,2605.3914691093928,995.78881732800005,839.75229167690509,483.80896707305311,0,329.64586708857382,0,9946.854453939288
392,0,220.19514801059745,0,0,0,0,0,0,0,0,220.19514801059745
393,366.77317388059066,0,265.07384715055315,0,0,0,0,0,0,0,631.8470210311439
394,8672.0608472482909,11445.482099918065,33882.897368535116,66889.616322856746,7455.2172126659971,10244.116791165066,4870.1512424888842,0,6899.3401884774103,0,150358.88207335558
395,0,411.94431941944208,0,0,0,0,0,0,0,0,411.9443194194421
396,18534.082396180249,15909.925564212732,32697.783431195159,60754.612761766424,3826.5114270261729,2452.3482397581574,2923.8664084069801,0,8393.5362449288641,591.28170775223111,146083.948181227
397,2698.2741819625685,1857.6160216576441,9012.6592682365117,16094.96086344272,687.12614271740085,678.55042705966605,514.71787112159018,0,1395.1631443950282,441.08164017121862,33380.149560764345
398,18559.786238502798,30069.279094975856,33405.207293761232,62082.174806760711,6558.3518658078028,5896.8675529310603,7059.7832808639077,3007.4287266931465,7235.4422120501931,2251.9626901189636,176126.28376246573
399,15913.723458303295,16350.850183671786,27099.814481656846,76412.499199097219,5173.2093495957424,4290.987816965101,7215.4031207081298,827.31860455986316,6927.0137538897789,0,160210.81996844776
400,13642.14471022488,7287.3037006549957,27041.532609867922,57952.435177425083,6050.1768065056267,8918.0138760967366,6524.5959660160524,0,10961.635109127945,381.18933177895065,138759.02728769818
401,25446.153671719185,14872.493991004727,23834.94871814044,78098.905702353499,7909.0063781504323,7601.4891981557084,492.11332006057796,1654.6372091197263,4409.8278017908005,52.316794690564507,164371.8927851856
402,18956.12302063443,9665.1402974515095,15827.371210456262,49905.799828712297,2234.1602070708914,3994.8041772018128,3254.0437934821189,0,4924.8761008158881,0,108762.31863582524
403,28654.714224120795,19812.915006091203,25774.366470724675,89644.438619692985,9661.2260893386538,4866.3674727488242,4308.1022392094692,0,5786.8010176886883,1438.9650690572203,189947.8962086725
404,23705.694120289165,23245.586123497134,92176.496423778764,141472.76199165592,18736.168412844956,20581.449930558403,18055.814152756491,3007.4287266931465,20324.508321698893,1443.9067736656471,362749.8149774384
405,9736.7616997690438,4475.6388981240789,6002.0938966702788,19727.103992786655,736.72921740724496,489.8533401610739,1093.7145557174581,0,1763.7865103652994,0,44025.68211100114
406,2641.1443563671683,1255.3943154819465,6924.1143457025819,9544.7730642536226,2072.4327046310882,192.41441700894879,644.70547320219316,0,522.19892182460126,0,23797.177598472153
407,16755.999017686601,11020.002056543522,35667.755005805688,64390.832944269576,4419.6176884772613,13532.547727944386,6155.0948103414767,146.96755439707886,9065.4418009296733,1269.8728234300195,162424.13142982527
408,7563.9664681275244,8876.2075092385639,24278.180003961908,31915.820591053649,2777.2508766406245,2303.5153524234661,1447.3823292039315,0,1373.1275197444822,330.70273392838146,80866.15338432252
409,3181.2705254830712,4321.2306522368071,22845.934281441198,24308.436068683546,6051.9150547245426,149.4989381598231,3835.9481185442278,0,2176.930768161837,217.9403409595609,67089.1047483946
410,25897.600480198722,13058.383190618651,40953.48526645395,49976.838524321727,800.14710615037825,4551.0388440515608,835.87230174891772,0,9626.7237791050666,0,145700.089492649
411,7718.1231597393862,8072.0275164487939,14241.945188200625,34403.365582919985,0,3031.1944780209351,1896.9128330416256,0,4458.6683337969971,0,73822.23709216835
412,2732.5508550088725,2287.2160881652667,8813.1301879718339,12049.538801280059,20.16338115888037,543.97791707892975,0,0,3504.971616252913,0,29951.54884691675
413,3680.9102951334853,1512.6558108956733,3914.4927990433271,4660.4358753821034,215.8944353832533,629.85425103674095,914.19947360714536,146.96755439707886,1802.8632009076186,0,17478.273695786425
414,3075.4583828155905,1252.3631631550284,2760.3872624289802,6077.9674254872107,618.75045062470156,1630.574657270884,487.94806772842435,0,1447.6040073129745,0,17351.053416823797
415,5139.0810799003903,9859.7334221840501,17515.951863813261,16837.983139772452,2578.4302125241902,1243.8376022258105,970.81956466501958,0,1320.1234045449321,280.54741558625398,55746.50770521636
416,1858.7293298064039,1507.1728607698251,7027.49391251,9974.0856775684697,0,390.19162120717647,1026.4783380295878,0,873.24959562405365,0,22657.40133551552
417,0,0,261.36151668923418,0,0,0,0,0,177.9599232923151,0,439.3214399815493
418,1233.8574418705211,3044.2286501607905,6147.0553934524942,13538.816148791191,368.28099502598462,1903.0183371076662,470.20598094888038,0,3768.0953615588924,0,30473.55830891642
419,30.928561100490608,0,0,0,0,0,0,0,0,0,30.928561100490608
420,641.99247186946661,1388.1178443155343,4077.2258937893839,7037.5094272980014,2196.8223772340552,111.43417879293753,500.87472589200706,0,762.23739963052731,0,16716.214318821912
421,0,0,0,0,0,0,104.15423817265385,0,0,0,104.15423817265383
422,4817.8487281827993,3340.9272275479143,12468.835163960535,21273.568900328792,1314.8693150254464,1395.2990677462876,1550.3476458078203,0,1832.1430675590739,0,47993.83911615867
423,-,-,-,-,-,-,-,-,-,-,0
424,3920.8060952503311,14485.498351547436,27883.835821190409,42506.463155487196,6380.1007992500872,10383.096432195618,2697.8943245702458,0,3619.6524519213995,1517.0188656182556,113394.36629703097
425,3501.7483956645287,8492.565406118827,31647.830170567831,32209.197728418712,6072.4218927534457,5061.1318321687568,1846.5263219196834,0,5382.9259292757433,762.87199988120392,94977.21967676874
426,3004.2369946070576,4001.6668882344602,12522.845021243584,32991.821059459486,6463.0657325070051,4134.5809904871576,2468.6246602460224,0,5968.8694603786644,0,71555.71080716344
427,1205.3992385437798,2666.9428884023305,10664.490291920896,6919.2036425334254,4636.6022154163584,1618.6415147547664,1843.0083928665695,0,804.77466965058318,517.98416254554013,30877.04701663425
428,22472.081292884151,4825.4997690813098,22235.722815676821,12139.15484571418,2534.1396357661938,3310.8494033911343,2475.9513243154192,0,3732.5679764189399,339.55123979524194,74065.5183030434
429,12384.783933208933,27168.738325447634,84989.868892886632,59929.455165085652,13215.962528291886,21245.024321511875,8586.6200806456873,2852.1692323128932,17026.757247218655,6528.3484079505188,253927.72813456037
430,3229.0851301921657,4912.36958285743,17074.459229186581,10157.873796318227,4662.9363742858568,2265.9002988131974,4163.3318031364015,0,3177.4063429025405,1535.0514235101541,51178.41398120255
431,1971.3674802622022,2690.7567831948095,8420.4284887595095,22383.41846126601,2080.961437262712,1707.530359717905,963.1607107453525,0,1904.1305580397971,1965.9385270617158,44087.69280631001
432,581.02833766718629,4710.7617087099634,7098.3188101306896,8289.5694263588211,3835.8524572990359,1137.5388545256174,425.77729560979435,0,1609.5864143396061,113.01973218588421,27801.4530368266
433,1241.8728675252933,5715.1638916716638,19692.541391458155,17740.358824388673,0,3332.2433816347443,771.84302423307872,0,1826.9704365930547,0,50320.99381750467
434,6086.394245909627,9195.3553913032429,22065.390105313516,21101.494783262955,5974.3526764270464,2636.8423218884759,3084.9758324067097,0,3442.4623381257607,972.72982115516697,74559.9975157925
435,6523.9088467481743,8745.3178614053468,15475.732667737337,32152.806946255841,3141.987008555604,2534.1861849351662,3434.6714960917461,0,2625.9871707432039,0,74634.59818247243
436,9275.4864763849037,10289.435171952977,14062.900808746028,24385.363562318853,1063.6244512257367,1957.7991471297648,2340.9070588287327,414.64814670786552,4011.2288304347621,0,67801.39365372962
437,8774.5344871212928,4422.1870773684714,17141.199467734044,28283.539748850115,4027.8364219435134,1216.9072241501626,321.07217307613848,435.72484067649424,2359.4089238848178,0,66982.41036480505
438,20143.917083348253,19382.738578435648,47160.154524408157,44389.573092501778,11454.975549675422,11472.731192678431,2595.6118575357414,0,11668.941183117728,1059.6588662668528,169328.30192796802
439,7555.6678843359487,15046.725676012007,55061.756379800427,57647.787158820414,7133.9587488545667,17986.755367290287,10649.558170263534,0,9632.186938593637,2239.9981389986237,182954.39446296945
440,16368.473989428805,13783.493655355684,26508.262112066721,60749.161995239876,4983.6002809727943,7829.7292202724984,13639.537165840125,1491.4058525256128,804.71104324125758,1681.9156722601817,147840.29098720357
441,459.9898338216293,60.869409718577892,1377.6340432239299,812.48462632427822,27.997778403118595,141.76395167151151,67.281979826920335,24.629898228468068,0,0,2972.6515212184336
442,28703.259380092069,6627.9703827644062,23095.537511440372,26669.678481965919,3025.287028840879,2591.6082367906274,1589.9063026762444,732.34761311682757,1710.7145943591522,1965.9385270617158,96712.24805910821
443,18976.086096134841,27350.570146176331,47406.131656524543,83447.715563302074,13248.694423003486,15486.58571085485,9555.6402858968868,2827.2064289686668,10416.147345599979,3508.8909306223245,232223.668587084
444,16618.516650695219,15681.731120536428,49448.102481388458,43780.314564569751,14354.938699792496,8125.8607923879017,7326.5546402100908,1327.8986340821232,5228.864947833521,319.19110087919694,162211.97363237516
445,5177.3102416046613,5487.8777595270749,32088.306061961455,39159.643157147548,3397.5791221583727,1393.1485740524997,6791.245339094583,0,541.55497320905738,0,94036.66522875526
446,2760.7068906827503,3632.1043161951893,2742.4906004830641,7642.3020069627746,927.27401622897321,874.69471913292102,1520.5724071575546,883.73343634296316,462.03197794199258,0,21445.91037112818
447,11073.121954011129,16057.932863974729,42678.310376061207,46043.584371643679,13422.921338615042,2673.1694443814872,2430.0537943666191,972.44282975193073,2885.1482709366737,555.39662607813534,138792.08186982066
448,5549.3729880758019,1151.0393054432077,6724.0627338813047,8021.6413995682633,727.44210857963799,1588.5736917468489,553.12611411256887,175.33577898624571,589.20074333335185,437.90248212300094,25517.697345850233
449,1996.0781582037264,1069.9695547213,4470.4295152500317,4156.6734813589128,1112.7277431593338,118.56656515709585,524.57570522597518,250.26783254203229,1556.3342165318195,182.71972016818319,15438.342492318412
450,1910.0965491706586,2319.4870570083253,4584.5236882792897,4905.2728280129459,510.32415504066711,134.68279324314929,226.94914391614938,0,1580.7002134193738,896.50137138216746,17068.537799472728
451,5346.1890604842147,9833.9551631201994,15969.679043762366,19140.700604282993,2463.4120274616753,794.43858832377532,2500.1912297595968,0,381.33039463112766,801.48976878216433,57231.38588060811
452,30635.14046984669,11794.320138509363,38938.217568771761,66452.35054943047,14256.592695543992,6823.972311728653,6500.1545333615613,0,10119.483562112107,0,185520.2318293046
453,13950.285863542407,12022.670813248695,28096.092509928549,34395.07913424258,3199.0678288620866,1615.1318194879261,1700.8248239592576,548.38730016819284,12369.478664051285,2124.7523416110034,110021.77109910198
454,5977.9877749053458,10460.804247794558,27478.576297684751,39158.155389177999,9174.8438643650497,4212.6372383667886,3633.0477858985118,219.98171109831461,8884.442455900511,875.47537279408084,110075.95213798592
455,4909.5395428296224,12377.220412185543,25000.783753380882,48771.71253053665,8389.9405999621904,9311.4517230915917,2170.0423018386036,0,10209.285708649568,645.22906626131169,121785.20563873596
456,9426.6197505822784,18950.73888599873,71420.500507474862,58442.794278119494,25310.229492298484,17412.534937411303,11332.114189083553,1747.0990620736966,12210.961707483071,952.92183584468603,227206.51464637017
457,21213.686521991829,18219.511611693579,41986.591436035284,81661.395216045232,19490.295434050822,9819.2514889221075,9092.9590557162192,116.29357585043599,7110.8729656268388,1001.5034208899633,209712.36072682228
458,17368.95751303267,10260.417478248182,28764.683791417698,61445.513122801545,13630.922972741691,17456.052292386776,11684.689598889499,0,9185.0060256260949,1188.051675513723,170984.2944706579
459,10021.937314336128,4704.9431821158641,15686.696479947464,18687.698812726845,1002.3387675648896,3022.7602027902353,1349.0492693573337,219.98171109831461,1307.6416309431279,0,56003.0473708802
460,4120.588595713346,2257.460105442141,3778.3525622767511,6436.5121445961568,2031.8112959415635,1779.0217464606244,1828.4529163220272,0,874.47552912150059,0,23106.674895874112
461,62.203427091633131,0,760.06331411045335,0,0,0,1608.6581202004968,0,757.36255309603814,0,3188.2874144986213
462,26762.325277608255,11790.296205753391,42966.540625393245,79308.409843343616,8954.5879126442869,9032.3442949709715,4494.7275709876121,0,7387.2762824808615,111.32625934513945,190807.8342725274
463,12173.651393759525,16893.633723140421,50760.211577342903,49389.049217866799,12303.015907801009,10178.27440390527,6435.2445936880213,0,12089.741378919494,5270.8550212577511,175493.67721768116
464,14657.848350177974,9605.9255341242424,14778.834008571603,58071.140073057039,13988.521463292145,7100.5799501535985,1777.0568585227934,0,12215.153553851635,0,132195.05979175103
465,43624.77650220193,12069.655672321969,23298.169339278193,68322.639558409122,7244.8574883989222,6643.168109888762,1887.5782621163021,0,2881.2310066730502,1975.1631485184334,167947.2390878067
466,16233.95047787534,7100.6847617642343,12203.108166964828,48258.831449415004,4677.3364531721645,3763.2250323288586,6948.057164305329,0,4211.999990358092,0,103397.19349618384
467,20553.315198044504,4063.7907928556906,17368.604200012083,35173.126062378047,3819.0384204081702,3453.8042591652516,2857.8816443310711,0,9643.8638426133439,0,96933.42441980814
468,3097.1702448511433,5902.0443815900317,43593.158413535122,52948.913703233709,5733.6705286624556,5797.2145648291817,7166.62523473088,0,7715.138957962803,635.15182748430993,132589.08785687963
469,3857.4851346480327,499.46366565931737,15503.556365975786,27794.40320806071,345.00425373131935,2029.4461490840781,47.408611252270624,250.92907711004204,1166.9782180644047,0,51494.67468358596
470,3435.6050720626431,4056.0152160052303,20870.82982950392,72949.24609089781,1349.4867272850324,3304.286284156884,206.60614849121876,0,5640.7414676468807,0,111812.81683604962
471,2370.647269499832,3122.0374785311838,18162.168990902923,28811.446544716906,619.08039478754858,1260.5556761811058,212.26016009466366,0,5130.4948532879398,0,59688.6913680021
472,3373.6466900958458,10692.899868427246,12664.007291986485,36083.347594932216,297.82100209408657,1412.2404700298093,0,604.36146739766741,5759.3148856513162,0,70887.63927061467
473,8501.9762689748477,10630.949799216251,30194.459308066322,94556.676009115981,8067.9159361101774,5561.7238550768616,12117.612683160776,38.459295838989036,19748.263216036426,0,189418.03637159665
474,14960.655233675378,11178.694622251813,20911.223041107249,30088.284731905995,2830.9811863712171,1946.4187408662435,272.53905297796518,0,7930.0252922017826,558.12411507009142,90676.94601642774
475,4557.7224832480506,1562.03528226855,6838.2326943345633,7884.452272306854,1103.644927945272,109.10424475874598,1614.679599565274,0,640.97021284033769,0,24310.84171726765
476,1937.791487471103,10316.919556282344,44688.471513165103,101934.47557520692,3160.7010479832811,7188.642604123218,4401.3054925218876,159.210687695811,6573.768211942911,476.10512612062416,180837.39130251316
477,232.60232805073798,150.44202002223886,1262.4801600174462,2673.5501214539131,202.45577281662477,150.30339724668423,0,0,85.899098240230046,0,4757.732897847875
478,688.07909770696062,250.19079034356258,3081.1294274426,4529.9161193434766,16.310862074571261,202.42042008205499,0,38.459295838989036,136.35308383391595,631.19514144528682,9574.05423811142
479,156.91012963292513,495.68257941473905,8704.6391358381279,6892.7361536099779,597.78000179968546,501.18565861954795,0,0,1254.0687301211321,0,18603.002389036137
480,3957.988139986438,3703.8653903660315,18451.909486714561,15139.354663646733,4854.1164912611084,7732.6561114289598,479.42101278750891,0,2486.7413931355863,113.21537287753308,56919.26806220446
481,1416.3873684562172,681.22010336717619,8985.4963435034406,11339.929291587692,388.78512394379004,1543.331548695405,1285.2083006335811,159.9180715118722,845.43015781347992,0,26645.706309512658
482,597.98815931923821,69.954043600867124,1597.9325804987368,2620.246492697036,565.60310882735212,115.8710569380037,525.48220695450391,0,532.34199208418897,0,6625.419640919928
483,1713.4390813842374,2045.4181662319654,8132.6718510072624,15135.317650836683,667.36445299243644,1881.2829802391984,292.46482753198819,361.94623809742359,2477.3801580003205,0,32707.285406321513
484,-,-,-,-,-,-,-,-,-,-,0
485,-,-,-,-,-,-,-,-,-,-,0
486,22470.246443503762,12582.626751763872,70344.990619117743,78641.946575249938,6508.697033833073,7007.307707691305,15617.020296854482,0,5718.7610823763816,492.36761731803529,219383.9641277086
487,14935.134294507152,7534.372942742817,46424.563427415065,50668.259420190683,1015.0386166711118,1543.07119888437,1089.1790809448198,0,1489.4559097372703,100.96502283877896,124800.03991393208
488,14763.217364273483,7724.3912831920507,38950.44858978234,4165.8806600034768,1998.0637524166586,1131.8072101536568,4349.595389752667,221.30167712838241,1373.1353887923224,2131.1493162213533,76808.99063171638
489,250.90292790340425,1403.7339164122186,2772.8373731723968,507.94475624891572,286.57398885866007,127.81803004756692,0,0,0,0,5349.8109926431625
490,3644.1211967370514,5094.180760148306,20014.12336872103,34064.880752336889,3394.392412117455,0,1091.8788710599731,0,1401.9798809867418,0,68705.55724210745
491,3152.0658821589723,8538.3698284120055,21055.698304737271,38803.179674711755,1473.0935863641544,769.71037298373756,7844.8510570478384,0,129.49374759630751,0,81766.46245401204
492,3196.8036379705127,2800.3419575003645,10752.742455484093,20926.405510272376,1276.7868764995374,2863.4026490327556,3828.4400116981305,221.30167712838241,2028.4895415197241,0,47894.71431710586
493,1314.1993150112733,1338.2854194589659,5624.4802275758884,3825.0714170303913,330.96706985822908,132.05471745520558,541.82790769833264,0,33.279384067846138,11.484318112060107,13151.64977626819
494,8030.9918498662528,11278.374301539461,31159.659895679662,68910.356313494922,3666.2794113835917,3369.7835342479652,5895.6944922211587,0,4800.5409430332093,645.79820981325122,137757.47895127945
