work_zone,formal_employee_jobs,informal_employee,public_employee,independent_professional,self_employed,employer,family_business_owner,family_worker,total_jobs
475,5025.449829090459,0,0,26.7483498043022,2087.752868934861,319.81037353938285,65.5651792804971,0,7525.326600649502
476,13335.72864037746,2758.440491019437,3574.0693663459983,260.53872896014025,33294.55444642536,262.8039764293768,554.042370002213,554.042370002213,54594.22038956221
477,740.5910497659432,27.6913169763604,0,0,2124.677478748552,0,0,0,2892.9598454908555
478,2397.8030563565203,140.282768707249,44.6149532698887,0,1256.4442007203816,0,267.173870091328,0,4106.3188491453675
479,2481.22291887663,561.7318870935871,1299.0949563706024,129.620377948642,2806.171878850486,92.5315221133423,122.6218142427,0,7492.99535549599
480,7890.687601884872,651.5497904207919,829.6817130637618,0,10602.416607717088,0,210.532823396081,0,20184.86853648259
481,806.1449403896686,428.813458775548,108.66163043982,0,4090.945521120476,0,215.342603024264,0,5649.908153749777
482,42.2629622477269,0,0,0,721.592357655424,0,0,0,763.8553199031509
483,3558.1893756315926,357.90155437337603,503.6397418714608,0,5295.049272157693,0,0,0,9714.779944034122
484,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0
486,37231.368944596295,1667.7235978608387,8881.86210539911,3319.736981277895,21638.59919894424,534.0905538707591,0,0,73273.38138194913
487,29621.373567133316,4401.985068287402,540.321336382052,3021.0223913991476,11689.743982071546,779.8688568157603,904.1879536083861,0,50958.50315569762
488,77177.46720971138,2037.5120982125136,173.440495505046,595.4808367070858,7201.252490044879,236.42798809311148,0,0,87421.581118274
489,6022.213704433502,0,187.346263156294,0,1492.0561368445497,0,0,0,7701.616104434345
490,3511.5373091350575,2016.517523440265,741.9786390047972,668.527757553372,4953.106458112798,215.433858814643,0,41.2942167237946,12148.395762784729
491,4993.67546361297,1852.737035065912,1389.652481415456,56.4863281041898,9067.03436014292,0,0,0,17359.585668341446
492,6359.991654366029,609.901684774051,577.6586109018017,335.394180150272,5976.352899801444,0,0,0,13859.2990299936
493,6627.094220843501,98.6060708691784,0,167.58020867786584,1748.8752842537838,0,0,0,8642.155784644328
494,6275.939160473834,2191.472010709867,372.145337423025,310.901920785779,19037.053012743487,0,0,0,28187.51144213599
495,12844.365718939232,189.078958551851,1626.2295299695331,0,11199.30018872626,567.801845377052,65.787517252195,0,26492.563758816123
496,7312.854653016519,488.569183590804,90.6738443891955,436.13134535199293,12857.395737923209,0,373.56346174616897,0,21559.188226017886
497,5141.836940440658,683.947161468034,0,242.032127660543,4109.242723045805,0,0,0,10177.05895261504
498,2633.497299723825,1768.7486799503058,868.1974436808141,2663.273151075411,8877.509366617729,292.904561905005,0,0,17104.13050295309
499,33372.11044418735,1729.8613767464376,3146.1412331267484,822.3626057874872,6181.2086751754605,68.970070767332,189.18737082522273,0,45509.84177661604
500,27578.43121314781,721.0875169847411,0,460.227607041813,6293.113874249813,115.459966498532,280.525579917528,0,35448.84575784024
501,8316.627717462432,641.0728687548853,419.811591443058,456.941543905667,7399.543778112464,0,0,0,17233.997499678506
502,19003.377549807992,1950.588774734836,3347.765070371598,167.917374569137,9145.564260300416,919.3747266054111,3227.134042576202,0,37761.72179896559
503,3672.1105222240712,1440.1289511161733,0,0,4948.320266454233,0,0,0,10060.559739794477
504,5301.872569156668,1038.588583531542,907.2381939664369,268.68702102605903,6479.921179897426,0,0,0,13996.30754757813
505,4814.30524039749,1453.3645703273742,291.8192240617152,69.009651208481,17089.60065356311,136.484591563011,838.6643237420229,916.3346469927969,25609.582901855996
506,5299.831806562483,1302.3778196090427,676.979140948001,0,7842.471953064779,0,0,355.259380734272,15476.92010091858
507,6214.081567967381,395.3341025749026,476.1183810844009,0,1989.032721770252,0,70.9288570226032,0,9145.49563041954
508,9771.8682223139,1043.324407687074,1393.676423745599,0,2138.657455247776,0,157.9875103323482,0,14505.514019326698
509,7330.726518313161,1247.9477543608928,825.2918490083414,330.843976475811,18108.758980817,0,603.369982665313,1601.77222510533,30048.711286745856
510,7131.830700208012,925.0412662012907,428.34931363208307,387.915706693822,5719.281604145257,0,0,0,14592.418590880465
511,7291.494398929867,817.1979693168,225.922527388334,568.257521279645,7564.457118830432,0,614.611526619449,240.12493596254,17322.06599832707
512,14419.193118141766,118.277956138958,0,0,3444.708223183574,0,151.462926424238,232.04353220117457,18365.68575608971
513,9379.76269089592,1355.7342588606807,520.9080040824954,0,2165.061056483228,129.6529189786348,111.881755076077,111.881755076077,13774.882439453117
514,7043.4005108488755,0,375.5048246445548,0,17962.828952721968,8.23388201725186,0,0,25389.96817023265
515,0,189.1865509302831,0,0,1352.560690523534,0,0,0,1541.7472414538172
516,26588.319363953975,1137.618320190807,17.8378119124737,4926.881856433036,7528.751003329103,476.07068826920096,1080.632127964984,0,41756.111172053585
517,18671.192936813102,795.2649825469363,0,2522.8528482134784,4001.376392554581,470.29439461613697,0,0,26460.98155474423
518,22925.748614896107,4577.900847379463,4308.013717611106,1721.591541357782,15835.857181479922,1146.154730006862,2149.470915085313,985.8134125347428,53650.5509603513
519,307.1789331955598,0,0,0,1895.4498673968533,0,0,0,2202.628800592413
520,0,100.610821473862,0,0,0,0,0,0,100.610821473862
521,9537.407263209447,1794.617717202595,839.513469040587,342.459801202879,9809.657388400094,0,518.658639126618,0,22842.314278182217
522,13156.470457733356,1075.993068205461,2988.911497281856,2092.6859737382174,6345.054331530703,272.3368905031959,0,0,25931.452218992792
523,0,409.174046956735,0,0,556.7005884867485,0,76.59766291826949,0,1042.472298361753
524,7653.5995581883235,2047.9512905043073,2400.913405692213,0,12389.461204949272,0,0,0,24491.92545933411
525,18492.388627268698,1966.948171057429,2521.43281148005,69.009651208481,13182.893832269958,0,0,0,36232.67309328462
526,34689.44563357151,2006.4722340241697,5285.419059731942,2123.185173006397,15596.12940521607,651.0700640962558,4006.217864733383,0,64357.93943437972
527,1519.35275982918,104.064812797225,701.7570958164571,147.620029389321,1967.719762934168,0,813.1761518695528,105.065447179769,5358.756059815673
