residence_zone,employed,casual_worker,medical_leave,retired,unemployed,never_worked,homemaker,student,total
408,15795.723608120188,1306.746926165283,497.45280799707501,4928.0099804324536,5071.6049998169028,2279.6601436669712,3171.6499283793087,6851.1516054218118,39901.999999999985
409,16862.752364707558,831.68605748628499,0,5663.5993945896498,1846.5713080024839,2399.2638809981509,3027.7664112293637,5483.3605829864928,36114.999999999985
410,46007.049779005014,9031.5651731092385,0,16907.985361293962,14631.75509912686,9010.9694265721919,8475.4439061199992,18830.23125477272,122895
411,22824.513970195181,1904.8253274239737,0,7584.239929508698,7402.4412806730352,5290.7341684166786,3411.2734565531978,10411.971867229213,58829.99999999998
412,7372.1931644098167,1538.8710574925142,0,3125.6477618862632,2566.8201799921826,1149.4279841314099,1708.7544045049631,4891.2854475828508,22352.999999999996
413,5505.8728369906303,440.59597050318985,0,1624.0660643260439,1759.0566365458367,886.62403736719398,1221.5988887872099,2439.1855654799037,13877.000000000007
414,7411.3667397660847,863.89912280701708,485,2937.2284090909075,2088.3313131313125,1164,978.38494152046781,3388.7894736842113,19317
415,17163.404184305287,1232.2674181015309,0,5183.7442243283931,3211.8065552790217,2761.4839600520022,3270.3397030605684,7498.9539548731891,40321.99999999999
416,8751.4842057254918,815.791267277668,0,2526.3850600534311,5310.472357814906,1726.9604454190098,4208.9427547649575,3546.9639089445527,26887.000000000015
417,-,-,-,-,-,-,-,-,0
418,7999.0321738612001,2307.3965698016818,0,5103.4962431035501,4742.9411394403714,1908.073726098007,3096.2807027009258,5067.7794449942421,30224.999999999975
419,-,-,-,-,-,-,-,-,0
420,5432.6982085684886,353.62474905554501,0,2330.8339452353985,1799.6324280064985,1248.1777320498049,1788.6085141189753,2373.4244229652909,15327.000000000004
421,-,-,-,-,-,-,-,-,0
422,13121.437395143648,759.69097931908914,0,4606.5841448959782,2024.6643453884071,2126.6566992265912,3551.2430054595193,5815.7234305667744,32006.000000000007
423,-,-,-,-,-,-,-,-,0
424,21516.011778359538,660.55650797767794,0,11042.375406938358,3900.1921464294728,2606.3826666241807,992.44445736680791,9599.0370363039419,50316.99999999998
425,26446.659082038153,358.44013487402998,0,8741.6197659085919,5030.7984433826132,2667.0612378850569,4784.1289416323816,8787.2923942791967,56816.00000000003
426,14091.695639159298,371.88187341596199,340.713210731213,8922.3266299371371,6112.1102755444117,1427.9802247167199,884.72270020061103,6230.5694462946749,38382.00000000003
427,3330.0028034864154,348.94863412408802,0,1658.4589507413523,729.51678842418596,212.10620353691223,276.69029383641362,1239.2763258506329,7795.000000000002
428,8429.8112906674814,301.56735908515498,0,2015.3422387659739,1889.746910898376,781.61361211103269,793.19337334840407,2274.7252151235748,16485.999999999996
429,39507.430600759311,237.54189622693701,0,11561.602965261034,5797.074752517201,5015.3246624104595,1105.786640806622,8223.2384820184197,71448
430,17146.961833939844,597.08371676025808,470.36504744016901,8036.9939905077599,3896.767739309345,1968.0707600333649,813.46623785707106,3697.2906741521829,36626.99999999999
431,12557.364148446644,0,211.62526704958401,5791.0375192520423,1774.6517296420309,2091.4398353036877,2748.2689637760541,1488.6125365299461,26662.999999999985
432,10986.787219393493,500.98340809223703,0,3789.8204276136953,2751.3100819355495,2083.7755283900515,1955.5676800831957,3195.7556544917607,25263.999999999985
433,15227.86651115393,581.33621726468891,738.68818121034155,3746.2162166166768,1612.6135726956343,1415.6891649547952,1869.7735013917147,5650.8166347122251,30843.000000000007
434,25584.742784237253,1323.4968134826509,0,9540.0114469990549,3965.9694785403026,4018.8865522692836,1490.5001059604481,5046.3928185110253,50970.00000000002
435,27137.45297789275,325.81411733372698,0,9284.7820847753119,3764.483754839096,3123.5167942773137,2160.6017899539529,8674.3484809278452,54470.99999999999
436,28614.192112685127,2412.1418150691011,0,8831.3138989555755,7589.4452131899325,2954.6661582917759,2508.2562160124971,9048.984585795999,61959
437,19641.30262557228,1780.3042983738683,282.99437007949803,7986.8315982890917,3714.2241431578454,2117.3920588724131,2185.7435196139695,7701.2073860410283,45410
438,49500.617165483505,3835.7565158845214,0,19684.801259325697,17765.545750158428,5608.5894609846027,6311.4314838969221,17013.258364266298,119720
439,60022.750580397689,1562.4667589393669,2378.1282247140462,18240.794938560299,8821.1458413230575,7334.5820690237388,5153.4125554095572,13637.719031632289,117151.00000000006
440,48272.745862165422,9829.0257583841048,0,23176.780178896988,12726.941079512879,10894.664713607544,5245.0286541686683,14836.813753264441,124982.00000000006
441,948.11672734296576,161.34714158428039,15.732378646608501,617.10707079420592,192.25618859311669,62.893844264537996,156.05408285001099,367.49256592427469,2521.000000000001
442,19845.435399843198,1171.000609009461,304.54549811607598,4838.7047750239371,4394.101252651777,2888.5512837885999,2294.7436002455415,6079.9175813214215,41817.000000000015
443,47577.778033978058,3244.3961658895078,947.43005085328491,13901.05442141502,12524.660554095661,9348.4166590257191,10580.495551204625,16469.7685635382,114594.00000000007
444,58704.851979609462,8534.5645186028487,748.41749813498404,20353.009805276019,23490.804574856564,13178.934439369243,11137.430107764974,16668.987076385936,152817.00000000003
445,39648.368369930307,993.74475816377003,0,10947.681781729125,9442.475452047247,7829.7705841651132,5754.9842707167827,13428.974783247619,88045.99999999996
446,10244.496375142051,923.82526652132901,891.60368375441305,1876.9843301333408,5068.2033833600854,1764.3877975045971,2548.0891450401728,4818.4100185440084,28135.999999999996
447,32863.503034595095,3272.3579728991758,497.386805857171,15748.078256061601,5762.4625424511596,3586.5904807086731,5490.8166391925724,11783.804268234589,79005.00000000003
448,10400.295258812164,1107.9949984001412,66.934136343662701,4002.9935413148423,1840.9448563822491,634.62645831745681,2141.0991657846512,4402.1115846448429,24597.000000000007
449,5886.6812605101459,501.30721988040904,60.443110189943802,1914.5292694230286,637.4976879509062,968.87061457985737,1564.0494116732198,2556.6214257924839,14089.999999999996
450,6670.5938876915698,475.13276546250688,93.859195402298795,1795.7846218755681,317.44872485632141,0,535.2836543285888,2343.8971503831408,12231.999999999993
451,15525.684149479226,128.10657343624001,545.05549739588196,3889.1691105964615,2207.1108755945043,1886.9639109167958,2634.171961158273,5859.7379214226276,32676.000000000007
452,41208.790798190508,8061.3039067546115,0,10246.901576375811,7245.5147744418591,3878.9178260418107,6801.3180256292162,20571.253092566149,98013.99999999997
453,27898.96158299972,222.79579288560501,0,5887.1662478807903,5962.7759627707792,2202.531430211649,3229.1123324454707,9347.6566508059695,54750.99999999998
454,23540.848948321418,747.07904347731005,0,4350.4919117468835,2386.4342779437384,2219.5280104453159,969.67996567518321,7575.9378423901335,41789.999999999985
455,29369.454796845272,1215.0984737620379,0,5659.0748717336928,4833.53045025746,2565.6039436478382,1165.6633372206757,10046.574126533047,54855.00000000003
456,44077.085807296498,1343.9591636524251,195.79397347818099,15262.887633291835,5870.3052370248424,2980.1251376399359,3067.4756937032225,17038.367353913083,89836.00000000003
457,72636.689002764077,6335.996142949979,1983.2789870531801,23490.916544397242,24072.594350801297,7989.4867733227347,9920.6643528339937,29025.37384587749,175455
458,38776.58021735424,4629.2849549424973,0,12218.845177242296,9004.1762697860668,7254.5017093229744,5960.4712392484153,14971.140432103517,92815.00000000001
459,20961.417043327681,275.006169049883,0,7836.3184151206588,6347.4624162949885,2707.2289289391815,3431.1368962541424,8388.4301310135015,49947.00000000005
460,8426.2975608910492,112.069047024846,678.974035959415,2679.564968058261,2808.3720962077336,1088.1183016219779,1803.8737623141999,3016.7302279225182,20614
461,-,-,-,-,-,-,-,-,0
462,67005.667372267257,2099.2122054459537,1341.8534232772558,21869.250817779575,17743.389633268056,7272.9391082996062,10224.798300293667,24199.889139368639,151757
463,31569.090316516435,3953.6113068870955,0,10467.616219044048,6558.6471214696303,2495.0683034907652,2030.1712624507391,12662.795470141282,69737
464,44230.281521840436,3173.0362842160139,0,10320.046280177046,13619.951561030479,7441.0363427029952,4805.496674017737,13590.151336015309,97180.00000000001
465,44355.832912033351,2126.2449049429633,2800.0971125836577,10391.503311724633,19323.076050413936,5684.5265841030478,4894.5667745677738,18286.152349630669,107862.00000000004
466,23598.574075046829,2281.2531173814627,0,4281.8077927485774,8048.5234318695102,2275.399599611656,3575.6640928328361,10004.7778905091,54065.99999999997
467,31251.231836653351,4489.9951893086281,0,4744.2034511766033,10678.210839303323,6319.275125474479,3116.1062505800292,10787.977307503566,71386.99999999999
468,36429.930586204428,1207.0194259577599,0,9818.2583711277057,1860.040205683217,2328.7291483927561,4836.1163399123188,15373.905922721802,71853.99999999999
469,25022.992365408401,1719.0683060347051,239.71857497310901,5883.8669055699911,1409.5532213813615,3226.8459028873658,3152.7335832731637,9114.2211404718673,49768.99999999997
470,26360.70690622503,15572.438615437623,593.64820138847006,13296.079696132714,13423.698719027607,4750.8013891381679,6173.9045442937459,16792.721928356659,96964.00000000003
471,24020.636822073575,1205.397650788879,1790.833247919898,6609.4669557382686,11383.87978571478,2207.6508572092298,3926.1417843501149,10695.992896205258,61840.00000000001
472,27539.606721425189,647.82228761255897,0,4484.3196182253578,9418.1117212936097,4194.8991602306814,3642.9789356288043,12987.261555583804,62915
473,53951.087144905687,4106.791065242166,1653.994176963186,10684.851037200346,8974.3957981703916,7450.4506700977827,9057.7026219715335,23179.72748544885,119058.99999999993
474,24758.097845564338,2492.792508658285,0,6763.4731789869875,4621.3570531491932,4540.0101582222514,2675.3504589380768,9743.9187964808862,55595.000000000015
475,8403.4165607782452,595.0992414894672,0,2748.3085364149138,2299.0805465572275,1432.5223444946191,871.95652817173277,2313.616242093794,18664
476,59529.575289870838,6907.9001264386834,1350.9019360656871,17234.998570844855,10419.106330333854,9326.075205443427,14699.065382177279,29082.377158825315,148549.99999999994
477,2091.4239514171936,487.58314444773652,0,616.02790676226834,197.93951563054509,108.1411073172244,585.203294637412,1239.6810797876187,5325.999999999998
478,3420.3167452302405,261.53911778896997,0,604.54137445581864,1406.4501101956516,551.852221740814,314.15587341132709,1558.1445571771765,8116.999999999996
479,7380.0647124662282,196.60535237574271,62.562151163509903,2514.6466224493138,1121.8087914028133,500.74849665637998,1497.0752913501033,3045.4885821359062,16318.999999999998
480,21407.535944254534,0,383.49023474246701,4637.203839838673,1494.6190681595058,1396.2921331150039,4849.1046972600916,7321.7540826297345,41490.00000000001
481,10293.133491878503,0,0,2328.6424753430124,1692.1020375555299,1463.717755016914,1834.2087299647897,3965.1955102412539,21577.000000000004
482,2312.2164417102922,0,42.262962247726897,1132.7330053228191,273.1342373836012,55.350605392763903,298.19214837409771,969.11059956869838,5083
483,11000.061236476682,259.94890047988599,310.62731639081198,4291.6979014674725,1869.7225236246049,1791.7148468681673,2446.7258342450068,5821.5014404473604,27791.999999999993
484,-,-,-,-,-,-,-,-,0
485,-,-,-,-,-,-,-,-,0
486,51173.299584882938,8920.3209622107115,0,11086.160932529436,11155.211087331771,10568.451856731586,7817.1324643092448,24725.423112004341,125446
487,34106.746092940164,1557.0971472924439,0,3900.0712270229792,1117.782348048989,2705.722617942577,3529.6480018022457,11354.932564950597,58272
488,-,-,-,-,-,-,-,-,0
489,-,-,-,-,-,-,-,-,0
490,19753.602024857671,4031.7410905473298,0,5476.0152456505703,4415.8668885629304,3583.6527923294871,2071.3558685504363,9443.7660895015815,48776.00000000001
491,32441.952523088468,3828.5237659413942,0,6189.6248006954893,2580.2500032934877,3999.4171261794809,2699.4335579211929,9402.7982228805322,61142.00000000005
492,12552.851786328451,1352.2335591958938,0,2389.4098273075392,1588.9497650572778,2336.983681964738,2146.7806774449764,5628.7907027011061,27995.999999999985
493,2200.9001377798886,35.059936309041198,0,117.481743508763,262.58885138916401,150.24325967216839,97.334131607378097,865.39193973359772,3729.000000000001
494,54405.633191021792,9897.0078470925491,0,15306.772969394431,8689.4420033800161,10844.278367643155,8905.5113706456796,23388.354250822471,131437.0000000001
495,41601.128663548021,5911.6660800323571,237.53146163292499,11265.498664092205,7712.2799363477134,6253.5426328500216,7086.0725578196261,19757.280003677108,99824.99999999999
496,26190.76690796734,6635.1423025727054,0,8368.8874607424896,6720.3636373939635,6821.1030760759286,3996.8158526934903,11564.920762554055,70297.99999999999
497,16622.886209079432,1051.960546242346,0,4112.7754582779562,4520.9518065899374,3023.4543505580327,4167.2453476452793,8247.7262816070215,41747.00000000001
498,21380.591525532367,3845.3643101078696,265.08838039949501,4297.4764364722678,1586.8445682915849,5733.0147977373899,4543.192863713597,9401.4271177454684,51053.00000000005
499,2722.7087302662708,82.980865865851499,58.653817087963901,670.86781201930739,435.18921798639724,313.26852450419682,167.08214848600974,877.24888378400328,5328
500,10506.490159607702,206.59619384476241,0,3026.6960651069794,187.24018758969441,1027.172315097888,885.15977504449381,3703.6453037084784,19543
501,19575.083662986795,576.05106094153405,1487.23228092815,8917.2207058492768,1468.8910112255958,6323.4983275424456,1757.1567009877208,3591.8662495384897,43697
502,32693.628350401941,1732.7643714832861,0,7935.7726773706136,4084.1694704092583,3112.363823343645,2934.0713159347547,8481.2299910564852,60973.999999999985
503,19014.438336369731,2944.8674658297473,0,5731.8716426887277,3564.9164503480715,2753.2203479755949,2902.0493852611512,7783.636371526969,44694.99999999999
504,33419.688969104151,2664.2728429052199,550.09358356567498,9924.723483276277,7068.6770116820344,2488.9185232340201,2669.5703925384882,13160.055193694137,71946
505,63886.492789153766,2633.3230203085532,1378.9754306966329,15944.779176895672,6147.0074302168941,7396.8792422419301,7852.6803269148832,21461.862583571605,126701.99999999994
506,42349.909255500999,1502.672401599559,1251.384244515187,8405.4909180750819,3274.593185739458,4338.6597089549441,5149.1733310610334,15854.116954553712,82125.99999999999
507,7382.4767112478448,50.329132959456302,0,2485.1754714729027,1016.2036579475624,1478.129328071567,1783.41316435762,3250.2725339430572,17446.00000000001
508,8827.5483362494106,240.09059875136137,0,2197.4864969306363,950.92629452751089,807.53763378895997,1173.9247716017114,2126.4858681504147,16324.000000000004
509,49125.892026652764,7861.7174991375068,1370.0764937553961,17528.284384816448,12561.650721787595,8909.7831258779661,9547.5552155603509,18180.040532411978,125085
510,19398.253444511742,1166.8114399278679,444.06254130167002,6726.6637508261829,1194.889622377563,2978.7496130783338,6006.6124884714955,7429.9570995051654,45346.000000000015
511,24564.725730618669,1179.9309529359232,0,7714.7777019710693,5943.8717464361271,832.28046934334395,3587.4970971347161,7485.9163015601616,51309
512,17175.43208374114,522.40985627970997,0,4168.2197463342436,2239.986291010835,2819.3536228314797,3742.0921211599243,5606.506278642657,36273.99999999999
513,4116.1472051320561,437.94002502433636,0,938.90236098126184,634.45688464766602,469.82154389432083,1090.1241942560757,1629.6077860642893,9317.000000000005
514,46906.66911674384,3546.2157370228924,0,8033.7715145575403,2958.5581220138461,7840.0392167787622,11137.259164936324,19440.487127946828,99863.00000000006
515,5901.8415567174288,116.10701892178599,49.245887309860997,992.27014243401459,743.46291797082336,786.97505339515703,930.90087296043339,1876.1965502904923,11396.999999999996
516,18299.567860015464,153.205627222678,315.31244367034998,6134.2273838391829,3074.114352164861,3435.4870891360879,635.4730855064729,6490.6121584449129,38538.000000000015
517,12939.125601801154,592.50545416462535,0,2491.1288494447176,1512.3592273960421,1209.2347360353499,770.77393645241204,6646.8721947056965,26162
518,74112.356094129413,3589.6959980967831,0,14550.30362351389,16081.269094450159,13760.806863153119,8170.3085883050435,29119.259738351553,159383.99999999994
519,2605.5802306362398,611.58048001503062,0,816.74997931162534,1986.5950401578129,588.45873843408003,655.01185947113845,1606.0236719740708,8869.999999999998
520,-,-,-,-,-,-,-,-,0
521,22691.835937932967,2711.5763635224666,0,4303.5749978034464,4651.4457590081101,3252.10943176206,2925.2799128343472,8991.1775971366078,49527.00000000001
522,27876.744768786804,1366.5428301830011,408.98711547165402,6406.5156875058938,1797.678731334126,1197.9476481455849,1757.527396483149,10687.055822089771,51498.999999999985
523,2519.2661096155448,122.97451805090429,69.952203578328394,366.98908455581261,742.26976088867627,363.05193657152398,261.00915960163792,631.48722713756899,5076.999999999997
524,40730.329140899099,5433.151068031817,4391.9739858065013,5079.3838784339832,14091.253934456376,8268.8314777758496,6054.8410940254562,22323.235420570883,106372.99999999996
525,56005.754804575481,1504.858964669404,905.25750065606394,10717.354315668323,15087.622545252902,9218.7246175647724,7263.284215602459,26317.143036010588,127020
526,77418.575148526652,887.18020912613702,1915.3537294780949,13997.054346985398,16248.585343871226,10638.125065290933,3685.8817772912498,34584.244379430296,159375
527,7381.7654471090736,560.87460564388334,85.473458600866493,1883.0694034994353,1286.243823946794,1775.2065944165349,1432.3149567245505,4265.0517100588586,18669.999999999996
