origin_zone,metro,train,bus,chartered_transport,school_transport,car_driver,car_passenger,conventional_taxi,ride_hailing,motorcycle_driver,motorcycle_or_mototaxi_passenger,bicycle,walking,other,total
271,2793.397660426599,1773.504381873572,1625.0181520372762,0,0,2696.776970436423,666.2349603902211,203.01025110739172,3014.334612223697,1768.0869706868002,0,0,542.0936932539845,0,15082.457652435964
272,903.1622955157135,0,8016.7364803569535,138.33543342943037,3411.5646081568925,13258.399089997158,6311.618470949087,0,1676.7734431732624,939.1726394940256,0,509.90765975523107,5067.096785801135,444.43667887883805,40677.203585507734
273,5061.87809583457,0,14704.111292651553,0,13681.935941420905,22015.083663942452,2631.7594100960146,269.8220691543362,1010.6345390069478,5329.967171067887,40.4996231550819,56.91444353589624,23686.18532548583,0,88488.79157535148
274,21006.702381287752,0,20876.047208794913,0,4375.373230017616,22596.58001083803,3126.323184251566,152.02304924286537,2007.527464497336,7254.950919004067,362.69440009724053,0,15379.504735429471,0,97137.72658346081
275,15704.30463457388,257.1419603040662,8093.662550859784,0,8874.324727025101,16585.40983543433,5620.3107494771275,191.86614171005604,4404.030063445128,944.96590677523875,0,402.2765222336984,14190.74797661438,0,75269.0410684528
276,16977.72002070859,0,25480.15329617553,0,4195.4270932603795,33359.57223692825,20923.82043972372,179.94985078034568,2260.0217376486253,5213.470885137869,727.0276385778111,0,31931.63898226713,798.09806936897985,142046.9002505774
277,6268.432394295579,0,7938.606502373802,0,2614.101075146521,23077.100954524987,13109.654824475869,229.31229533862583,6609.657906678476,1554.0842742568768,0,504.55863555457125,7966.15492654295,0,69871.66378918824
278,10287.320096389074,1023.012334948976,46320.210824667185,0,15962.277189337065,11405.13194500718,12418.637963943538,0,2907.7053976667858,4453.202692405869,868.5107485894304,1835.5615909927676,72212.31931321642,268.78977489538016,179962.6798720594
279,3768.547036614322,1258.3934735248245,20308.008968421607,0,10424.925333901489,7822.065181850827,5294.489835258866,0,1249.8627646109512,4239.969262475149,135.54193728925537,0,22281.297850875868,0,76783.10164482314
280,3598.0269400284765,5218.230398216714,13735.445313570135,241.0599366929773,1062.837379713896,18380.255502565786,4624.416019276611,0,1231.9048971590337,1739.4234484765634,630.7324607520379,0,6774.387604525195,0,57236.71990097738
281,2037.6303487066612,290.4635125866255,13293.987204018518,512.9701124809034,4402.463262024438,16117.387174329284,3947.253330607036,468.607893718812,5670.123945555765,2876.048326500044,0,0,10393.649378162356,0,60010.58448869047
282,841.4593118004669,2641.512843720296,10231.012254472902,0,3237.091792273128,12363.450081764568,8605.90949322535,0,1889.2714170780823,2423.5429990587136,0,0,15039.420074163114,0,57272.67026755667
283,495.1307071598048,422.2718005945546,3214.4940212131214,0,1496.9733024726863,10352.202902992592,967.51771757489,224.24575449814563,569.6975172449912,541.0211661081669,94.46375175339182,0,4838.388751020428,0,23216.407392632773
284,3978.0521136211046,0,22818.8127342161,0,7433.960326648436,7033.66389515204,1855.739307821134,0,621.4020091413745,8145.209017783454,0,0,16610.514210212757,0,68497.35361459645
285,2847.243187755941,0,32313.98255637133,0,9990.371931496215,11227.747788190854,6189.115160622192,0,1691.0260695108982,7836.50128485203,0,4355.694089881912,21321.542940034953,649.6229645175498,98422.847973234
286,3476.445225745429,1622.90540171125,16542.231518499317,649.6585896681254,1898.8625328542605,10003.751981390478,2130.4409819069424,0,228.37499634731677,1642.1908765507626,0,0,3303.7994395604564,0,41498.66154423436
287,1362.1041995037067,2439.0239828840186,13792.445109486056,0,5380.563287838929,15544.680251378364,6136.757106458152,0,311.11177795270385,2536.9492348680906,0,647.4271535714199,9275.569473776464,0,57426.63157771791
288,1094.4291937418534,3891.55980699598,7439.8803104622975,417.6068057249025,4640.249124975794,14415.500347672054,6884.660140603516,0,312.5667368419156,1110.8907390857912,94.46375175339182,647.4271535714199,12527.892911616686,68.70383996503544,53545.83086301061
289,2897.9600547947475,1046.7079635878708,23591.30812213731,274.26862464520036,6564.529328589045,24015.72127327959,7670.522646901944,179.94985078034568,480.803987338459,872.3953317251008,418.6916795217951,0,17023.198344060394,68.70383996503544,85104.7610473268
290,7665.606183085396,5840.39474922801,16526.658432384473,0,12045.365208934469,11808.849569083452,2399.546913591585,0,637.7920093131497,1828.8006475264503,0,0,10934.569799362924,0,69687.58351250987
291,5064.13406121926,2014.4004521954073,28855.47942257707,0,9251.065804584621,13457.255633187902,3436.650228536425,0,1607.160711939474,6493.556866722415,357.5889201014783,0,17057.68516251808,0,87594.97726358208
292,1710.912809035803,4284.507904816987,14534.095448051976,0,12948.814105928242,6699.403868438175,4794.986334604118,0,0,1834.913717986473,0,0,36320.40269002733,2959.85964188354,86087.8965207727
293,4946.456516496793,4093.689865513736,22279.78762606665,0,2502.3435124234265,12141.28842428822,3051.6217449503165,0,0,1239.002620149242,0,0,23428.520093938205,0,73682.71040382663
294,7710.4600462932995,3129.893900074009,16360.853650024124,0,13576.28213802144,5017.557068463283,3766.4260379383527,0,1559.7891863736231,4973.063111433405,169.15456117456245,0,49283.00028652259,0,105546.47998631863
295,4551.855458546347,11185.03271101924,26056.13470242211,0,21068.915055708465,6557.802074611472,6762.511642406849,0,0,8318.622567910912,1578.450627371613,0,56285.4194532204,0,142364.7442932174
296,220.6551003851243,339.4074389172131,1756.721797819844,0,1120.1135449834626,808.5959948021361,859.4292180526165,0,0,431.52167558469074,0,0,2634.970785209792,0,8171.415555754876
297,156.82670026058395,599.0928535282465,1020.1340534989172,0,1387.7420454169908,3051.8840011619645,714.7805943880636,0,0,257.73348172168056,0,0,283.83696615063656,0,7472.030696127082
298,8973.856353053568,6398.05176285279,51709.142087767454,0,34930.12697934495,19467.103988941504,8465.950409454746,0,876.309690362924,4976.914075882502,0,0,76860.45324669319,0,212657.90859435368
299,673.782961623491,501.26827854819817,3011.937833588489,0,1702.823619053356,1492.21635941792,157.16608897809553,0,0,441.335974845232,0,0,858.8794313634411,0,8839.410547418223
300,102.04200587907086,0,0,0,0,10.279284804018989,0,0,0,0,0,0,0,0,112.32129068308984
301,31514.099398090868,8787.973342094228,39036.740538397295,379.67535153125175,5344.849974492051,51880.56792107434,9555.7833825515645,271.00580798650964,2386.881429624093,4039.376072827324,0,1728.9476658133344,17233.83026460979,42.54094945222595,172202.27209854516
302,5399.768560099071,697.4767937212362,15587.656606547032,0,1326.584667646848,14476.434887724525,4405.543370630694,397.38926802789376,651.1333597492892,2430.3462375578065,0,317.9731022583043,4214.133446566172,422.2700642421262,50326.71036477104
303,12321.47301934797,1047.5134807721658,27421.745287742877,0,3240.2238180606973,16571.463685727627,4519.405933725589,401.9995521255899,1675.5338605459492,4242.209487221947,0,0,7176.519398742748,0,78618.08752401319
304,11310.431023114666,1823.5835837911663,15564.43566167818,0,1939.45300216544,12797.307310597,1064.7834694582764,291.8135259814206,1406.5812819124662,3669.8532325532506,0,73.94482061497382,3186.4714259116668,537.5795497907603,53666.2378875693
305,12201.784345155163,0,29471.582808820192,36.746809636877664,18273.439813708817,16016.865149899557,13745.060765986009,0,721.7620592236037,3926.8298038932935,501.5354459932451,2169.881611164945,31400.279050253404,0,128465.767663735
306,11757.084361687155,2135.5106631742633,37372.843830280384,0,13304.692539294,15761.961723865488,8858.838670578723,0,2551.744422212957,10303.988126645658,878.5125889614426,1813.982754190277,62989.977954997885,0,167729.13763588827
307,7688.464196441963,547.1154756321762,28141.273263989977,0,6932.270610931963,12239.603411494558,3335.727105522346,175.86552726541177,335.56770825114234,725.87329793003,514.8995574971249,2470.5810443924843,14953.918460578108,2203.7463479684757,80264.90600789571
308,4439.498006195848,464.249241892196,31333.09095784584,289.3835154978472,21752.60189827499,10021.371762442628,9551.403243084033,0,0,1515.017184305622,371.59474149155346,0,53238.527560335824,0,132976.73811136634
309,1691.5265010395613,1128.5456037623196,14891.430534851816,0,7025.540238238183,6554.061809519187,3474.131314400301,0,0,1075.5983706502032,0,0,31476.498905851033,0,67317.33327831258
310,8189.448191999007,177.44262903104234,16030.52808271276,0,10660.346429188372,4099.435458085941,553.0667477918312,0,0,2216.6478933892563,0,0,27712.06339389275,0,69638.97882609091
311,2046.6539134476727,163.1108616373943,5965.683801749384,0,1154.6283698749796,1528.6346222049212,650.7458592760211,100.51672049796476,509.71129462725554,179.51080984416902,0,876.8448841912907,18775.838797416945,0,31951.879934768007
312,1835.7284628611617,3502.1412600213102,30642.138543135985,278.12185944618847,12771.26328504912,7119.6367230302185,6172.4540784365545,175.86552726541177,1620.7654756289394,6493.216473481054,1542.629547927988,828.2956817214714,44415.20923042919,1766.2039289958088,119163.67007743052
313,6127.480917110172,370.27834133061,13841.1267801323,0,7314.764991748374,13392.91032438309,10193.156433053036,128.33428451402105,1021.4677950236594,1866.8415031579707,0,0,26015.873819721382,241.43256428420187,80513.66775445883
314,3149.0615026806095,0,10749.107013149223,0,3794.9573214511265,3627.7227424695616,2552.038954176656,250.5116456336685,511.1265381831722,857.2440424765355,0,0,10189.495727159505,0,35681.26548738003
315,11307.19148285472,0,24826.445453472745,0,10986.58570258314,14836.778526770677,6215.114886432183,0,763.7017396621218,5108.411374141753,2053.7040754422674,0,41998.30810426767,0,118096.24134562736
316,17286.095942353466,276.52950638005365,25192.12216153304,0,13091.559977861974,12513.68114162151,4764.782239197021,0,854.2624047566089,4875.202770248576,768.2869852180435,0,57028.611670754115,0,136651.13479992427
317,4961.936600702291,2213.241422146491,6894.499104392012,41.216675170895755,334.90523465339095,14399.90762028794,4086.8290665506743,321.26958447412005,1017.4905620822328,2471.4390836073976,0,0,4887.449621707866,0,41630.184575775296
318,1053.8575135694605,550.7411912629717,2085.7390178872283,0,134.57745836622274,5962.137486519899,3101.3986231519343,26.96112055906255,2615.50573612639,112.36339297372304,26.83111709119675,77.14076692824563,552.4687189182582,0,16299.722143354607
319,4801.472285998793,719.451280781818,6500.810400506336,502.865100290578,1308.1809919284833,15444.045547029304,3731.324824128084,268.67708006771363,1633.381316010402,3128.9361148108483,0,0,5031.619950830771,0,43070.76489238309
320,3604.635130338655,163.33637589485878,6330.60030845012,268.35316653991697,198.8253740157423,16410.187805843405,6865.841678482492,334.4115923136807,667.0320351894098,2792.898117588756,471.7127129436943,0,2059.1207538944727,22.35802508791953,40189.31307658321
321,4759.1715917742085,991.9157979597744,18956.020320985695,0,4564.506604791805,13816.927972978592,6019.097509445245,0,1540.7007248812338,5544.510615940134,1106.0275500339017,1908.3781637918037,51662.57673868316,0,110869.83359126547
322,9257.308447437817,330.39690814215396,10960.172518396115,0,3417.5094956284775,25693.87169403467,13395.963200520671,153.52656952718868,1559.2665999729024,3452.059815967463,188.49722631412956,1084.9408055824724,12821.438076521214,22.35802508791953,82337.30938313318
323,4429.3047237002465,342.169360872418,9715.480863419674,162.56098481249214,11245.742295785854,31367.250726812003,9856.91807287628,1498.5188812017454,5018.320034559453,4683.678015298748,514.8995574971249,0,7454.238819181704,0,86289.08233601763
324,16006.974126914723,0,11738.501003269806,502.865100290578,17022.567239576572,10590.72184527338,10328.449480446763,0,1583.3859038660744,5089.043882576105,250.01154669707464,0,23533.233216827844,0,96645.75334573897
325,14190.911233439849,0,13242.34192423494,0,6507.783617109831,12139.517733608584,4159.459155344139,0,406.9886245523345,2365.6417696060853,259.1377192604845,0,39405.318879357095,0,92677.1006565133
326,2692.775560341371,0,13099.373131277289,0,8423.3967203553,15223.265237878566,8882.309416436996,0,1837.755879663115,4996.6402248926215,0,0,23287.024102836316,0,78442.54027368162
327,8911.412572999667,281.8988221124098,17538.91477885799,0,773.301769051246,8678.946514832705,8447.793885234143,0,2529.3161866668647,1842.166076183162,0,0,24704.946417647443,0,73708.69702358566
328,2704.125193775765,577.1635735643524,2595.9059159244594,0,2142.221175534056,16809.934442883074,3319.712761120095,95.6683848424535,1934.052065378614,211.74877074882912,0,0,2749.7538828009965,0,33140.286166572754
329,3379.115447796389,0,5156.710593240806,89.14617742467689,2193.224118734666,11152.002427546044,3963.159354924935,0,350.1304159779115,303.81848359874726,0,1405.627799884811,2514.154613209015,0,30507.08943233803
330,8468.941626709937,168.37941338854617,8161.285123662714,0,3125.391610868172,19220.724533916036,6225.973101348163,413.55442285083177,980.404663446098,1876.1315481350823,297.82100209408657,336.02617062158635,8143.142632306022,83.38899862771652,57501.16484797498
331,5008.982417642943,0,6492.16333992542,0,1926.2926417684591,11509.864680777628,1314.8439530980534,0,781.3704504259052,682.9495671241348,0,0,12112.731341973247,0,39829.19839273579
332,2679.710226476666,612.0515990657528,10884.173676245298,0,5352.023699113979,15170.066154537755,6488.249381552708,0,853.2497463950928,2338.415693804329,0,0,13891.013972741075,0,58268.95414993266
333,2712.802744396594,0,8988.061360669715,945.4363328262828,9841.002276857898,9161.977257121607,8560.532174457707,0,915.5914753061084,1474.519239706986,0,0,5889.133614478095,0,48489.056475820995
334,525.2212201304086,0,5684.682658575631,0,3550.290462284651,6446.278486077112,2136.0979086547245,0,780.6502861307872,1163.203155667248,101.4370257095504,0,10558.724915289467,0,30946.586118519557
335,5362.225681737775,1142.642845151233,10754.941171136566,0,3433.3221619957426,11330.251496983845,2445.3041229324504,0,1602.0797559701743,639.6051818072483,0,1386.3998894962724,12457.764225191884,0,50554.536532403166
336,1705.7554102486106,0,7250.989590535955,152.85666336275187,4094.42075998504,18056.859033361605,8786.079975305633,0,718.0692977676856,2423.169200577073,138.14834669195986,0,8783.134834700519,0,52109.48311253682
337,3080.6459217377223,3168.609935930611,5181.942507338825,0,4668.078081958611,26486.730346388427,19914.89594767456,0,991.8217725810506,990.405013482657,0,2522.790051750937,4010.9186613083425,0,71016.83824015172
338,1189.5226576168202,519.6940087499537,6998.362630757513,0,2263.9271382478796,11820.157945835675,7377.682946199971,127.76112022952454,280.2708374662971,475.36281854034365,0,1076.6290928639155,5120.467685115997,0,37249.83888162387
339,3265.112979388504,5831.776175072645,11810.11412716302,0,3490.5730171792466,7176.636137564984,2654.7136184183382,0,461.9671718760915,1647.6398184715251,0,4357.366209301326,12150.98667264304,0,52846.885927078765
340,16846.644534792405,5537.905581988093,13042.832129184946,423.3878570449904,92.28218774436178,18928.75828007535,1087.7404211531716,0,2833.927499256351,1814.2571242442543,268.34142424897647,2124.8806415881995,3837.6987828340066,116.62087156924667,66955.2773357244
341,3841.930770983354,1410.5075164599336,4092.9042142819126,0,796.6024195421448,16991.20599763359,3260.0839115570734,0,624.4822978269772,34.870793375163956,0,217.4420677999953,1608.4428684436734,0,32878.47285790387
342,3571.4645205845704,0,1187.9406126936672,0,3082.9157190332003,9061.337239572615,2191.389620806563,0,243.82417930536224,130.16287976414196,0,904.8777000426855,3704.7580359741487,83.38899862771652,24162.059506404657
343,2478.324638033303,0,5677.271905831369,0,3949.278672754044,14110.151472116577,8968.88140498972,0,1540.8302146594513,1548.2353595249338,0,0,11653.80608352106,0,49926.779751430455
344,138.3723293186413,0,79.28724484620807,107.47990230796783,449.69873601261133,3843.786636391005,819.9845518868256,67.2577176251157,0,351.9376841042341,30.749406515253636,0,61.49881303050727,0,5950.053022038369
345,2196.629759865679,6057.796217997921,4139.554305278609,1376.6632780503244,7170.1983468810295,30378.654901785936,20688.418025165152,0,2017.2507075099888,661.6380502191105,0,451.30176127756255,17403.767601781463,0,92541.87295581281
346,2698.1329992452156,4371.71810015511,2641.796401943586,848.5316256385939,5055.347474787539,8751.267033228802,2087.746857789682,0,668.6619316212793,396.8695014464879,519.4869630475924,2561.9838024655214,11950.478732758504,0,42552.0214241279
347,0,0,338.36700302007887,0,0,733.6681917177315,359.419497826774,0,0,0,0,0,0,0,1431.4546925645843
348,0,387.4082251104489,21079.99205397317,13949.124448613831,22069.45819624312,32715.934916670227,16225.20450579818,0,2543.036545979379,7942.821969678659,0,1614.2027312922078,37291.17637987925,352.8550818719792,156171.21505511043
349,136.5413963223564,0,4394.189098917187,5996.537059420256,1912.275883926376,6430.730036517115,518.3228992667523,0,236.61521474495373,246.273940157681,683.6392690812074,0,3953.5318401460686,317.18855583802684,24825.845194337984
350,0,0,0,0,997.3968263169273,0,0,0,0,0,0,0,0,0,997.3968263169273
351,665.4587228048078,8935.276140656591,8843.439166770293,519.4869630475924,6088.665840258972,14276.298150656618,10761.315546077363,0,1399.641653183082,1824.1118656403871,1840.065802238292,918.9353112623951,38282.64779025154,662.7281712187059,95018.07112406666
352,1627.754117505317,7151.703789823216,5265.039123637504,1881.400846560574,6136.759684552877,23743.335118464165,7104.076692883645,0,2205.7455197276845,6273.182794726011,508.87291784860054,0,26790.363655417168,0,88688.23426114675
353,0,0,0,0,0,2062.001216320742,424.300844567101,0,0,468.08254877629383,636.9395701094923,0,0,0,3591.324179773629
354,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,
356,4605.521019254261,6020.639464452005,8459.722987071826,501.7576260930104,9498.070427712437,11968.96554462389,2767.238021935971,0,2736.3737502898375,786.6182822895373,463.1793176875777,0,39700.639397231746,0,87508.72583864213
357,4395.328881805371,11531.838164903193,6034.148429926034,6096.142519843817,14493.854482857838,9861.43673131776,2614.4482373307046,0,1515.3330207288832,1637.9210044804072,81.50584625816376,1493.9474589500587,45823.9060092129,0,105579.8107876151
358,203.75864976587067,385.66969630950047,355.9576348633334,360.01100076481424,573.2971601540403,1297.1566941201822,0,0,0,489.0350775489825,163.0116925163275,0,1821.5475109966071,0,5649.44511703966
359,1630.9065382463946,0,1619.9739796704116,226.0323172204631,7070.051744672104,21290.703790890373,14153.134290191752,0,1367.9166635887973,11932.364527446192,0,2402.4433719344024,31980.169239386723,0,93673.6964632477
360,0,0,0,0,772.0689636191584,13550.741767042042,6177.017284472262,0,465.2619226865665,527.9632756005454,30.749406515253636,0,0,0,21523.802619935832
361,732.0924871122413,0,1429.7287500658383,556.4535391171505,6103.368742175323,7162.157103266619,6935.003758274938,0,0,2921.7423724490473,0,1186.7871668186162,13808.13418243714,0,40835.46810171689
362,820.5642597050289,0,371.99345178333306,723.35002347449,3148.7334797244685,7857.325660993216,2379.9416754791628,0,465.2619226865665,427.1095769172997,0,0,6470.039761949318,0,22664.31981271289
363,3240.09750144981,593.2051570695481,35251.702566264416,1470.1920064934911,4383.482323482571,15728.381529106931,3299.5028255507195,2183.1550573658183,3785.4285009570985,1573.2570003191026,40.96337131171278,1111.1101923912595,15390.825252463495,0,88051.30328422597
364,2579.557874249543,492.6196553804862,25749.08303941741,334.4326467713651,5618.5709496082345,21931.03887232633,9898.951088211135,0,6477.0892932273655,3740.83106534893,0,730.068614231422,24385.47353952203,0,101937.71663829428
365,121.25845243372648,1493.1346856401017,13130.498347873796,2557.116920647322,1037.826616307474,12864.93439625573,1081.2719793376027,0,45.74860126028831,1016.8411439300736,0,2405.544986312426,6968.675387870819,179.61012310337765,42902.46164097272
366,443.9244344865157,260.5530745594984,6426.404257486845,675.2008928333371,632.5681044383431,4862.503215664285,692.4060763748264,0,209.6827288598312,972.6330909277644,0,321.74182430881996,3284.1262194064584,118.46435769205507,18900.208277038582
367,1272.853221677998,0,17717.74325031412,2533.7548004610535,5657.080656998773,24869.40300562607,4950.333605739857,2306.205937674785,2576.088774577331,1616.8744765369065,40.96337131171278,0,19874.28180426193,0,83415.5829051806
368,1247.1833332428002,0,10720.046761088866,227.20449590306745,10095.664234001364,16200.508909248363,4580.706692374742,724.0727138535888,295.87298720631213,1042.3771935459908,0,0,9317.291203106548,0,54450.928523571645
369,3531.889252250677,0,9890.92840685144,1044.4581032292683,3483.2266610517117,17745.227508918928,7039.268045363706,0,943.4191112180541,333.23929350073814,0,1342.1304550672576,39300.49789852658,0,84654.28473597844
370,3193.474821021887,0,14164.64154572818,972.3786684704111,10817.592647322825,18322.92261902096,10060.207963376482,0,2623.3525145108056,1822.31240663958,0,0,27595.54389076266,674.7593974513857,90247.18647430513
371,3340.717499997756,0,24245.314714789944,1332.0283298690051,19059.311376448273,28541.220465999464,5307.160878942187,753.9797931198361,1140.377233030415,5361.366824652556,0,0,48020.08594104751,0,137101.56305789703
372,1494.3942705784916,0,14405.693599187802,0,16172.780068672717,11915.738011778449,4052.920773934215,199.41100509285667,1756.0732015201083,4420.522416860307,0,688.0392768217113,25275.033777102013,0,80380.60640154869
373,1548.267083598038,990.0746390397761,6523.374630464784,477.84521476671154,4488.134933080025,11018.041474099067,1011.9878196439444,0,1044.0687440045783,1494.477605001749,390.119899455129,0,27962.905036734657,163.4392343145824,57112.73631420301
374,2180.739735079018,0,12725.4112232224,1044.256062170862,9177.047539528685,17399.17655235994,5821.983402667218,0,643.213901855953,6542.729977078441,0,5650.459186694028,19335.63373735598,0,80520.65131801258
375,666.0697948778507,2791.451657767569,6203.907765625356,5175.666826150599,0,11912.734242579105,1907.152321250603,278.43886608459684,4383.606036703394,2095.656796092867,0,1675.6505536100358,1577.8520773402254,0,38668.186938082195
376,3157.267912454239,328.43002708354817,21123.473894271163,2514.595409535926,10105.513462248004,25161.403073043988,6243.018962378963,0,453.65014134843665,3846.04718956328,0,5764.308658367577,49088.36644007428,0,127786.0751703695
377,1158.2935929350672,0,10182.098384526937,5798.774677119607,6540.1392235472385,12983.612635196232,6348.444325343691,0,282.92331618041527,843.5037342660269,0,5175.22780116035,33455.4706815558,0,82768.48837183138
378,4395.467453797137,792.7562022622002,36552.56343032172,7672.966343937082,25001.89781623734,33256.86015778928,15514.862474817844,0,1699.3246705864713,2076.7928530071586,0,14398.200546478296,104517.78542305184,0,245879.4773722871
379,3383.4033680044304,1031.3150925481643,17569.912013856152,4395.885828338638,10094.494371869405,32523.63429242208,14324.291914271687,0,0,2271.0871188808105,0,5344.061185542696,56115.52397615903,45.74860126028831,147099.3577631535
380,1027.4878906778167,0,11077.213605993302,285.8086777804812,10789.865352523791,11714.893387784316,5127.384085462971,0,3000.6774351735,5793.739596095198,0,0,21118.432524349875,0,69935.50255584123
381,1366.5709069047473,0,27455.488072329048,3846.015898346111,18793.226872538595,14865.6738215288,6870.203872624616,0,7712.550610911639,4618.670211391927,0,0,38298.80801079433,0,123827.20827736997
382,,,,,,,,,,,,,,,
383,0,0,19353.379032725712,4224.743326740881,13995.227793441312,19285.359800788017,2737.392535228023,0,4864.990808278052,4950.889068682324,0,1398.8716277971916,45201.9566685338,0,116012.81066221531
384,1577.110293477815,0,17545.468913330595,6500.6159965517445,15443.336448562748,11309.315932963733,8414.978354056257,0,490.03292700548,9119.542903818206,2626.7459220682836,2591.7328477681285,35701.37363737717,0,111320.25417698023
385,382.96116929900097,0,5189.026845686525,1263.7164578243317,7564.839615521965,4350.439038460051,1685.7928655931494,0,0,0,0,1070.7931892224196,6964.250394991903,378.1642602317767,28849.983836831132
386,,,,,,,,,,,,,,,
387,0,0,679.1337159929493,47.075773327044566,1186.1711050565657,2252.683922719899,1879.8878693762103,0,52.64311777739867,64.05969753635247,0,1627.869427123167,1481.7774952157931,150.8257037044023,9422.127827829781
388,1882.4515320615792,0,19926.14475900764,3906.5850125410097,13767.516210046662,30225.70639643871,12974.272166890953,0,677.2270367612717,4481.1926795777235,0,4434.804355673765,45698.2272497854,0,137974.12739878462
389,0,0,3101.2710782941367,0,0,4300.442622713724,1480.6416916278745,0,109.94130394222604,248.0275816936617,0,0,2158.797007274121,0,11399.121285545749
390,265.07384715055315,0,1685.8247919216826,2417.2144571540352,12616.804684915489,12664.937907766069,5086.63031198871,1164.4897210917202,931.0008203650532,3162.77523978102,0,4390.539237079711,29238.60311326263,210.76919922437443,73834.66333170093
391,0,0,400.92009044635734,251.48687925163856,1964.5271436514815,4528.4580801719685,1684.6929472999573,0,145.4899043110705,302.79225010883135,0,0,668.4871586979833,0,9946.85445393928
392,0,0,0,0,0,0,0,0,0,220.19514801059745,0,0,0,0,220.19514801059745
393,0,0,0,0,0,631.8470210311439,0,0,0,0,0,0,0,0,631.8470210311439
394,11469.89594156444,14821.674770499656,8482.12650540755,1170.7525115478416,11259.253094293954,21720.58172858297,7093.020725397095,0,7289.984352556038,11116.18738136714,450.31756331636115,0,55116.257770775555,368.8297280469639,150358.88207335558
395,0,0,0,0,0,0,0,0,0,0,0,0,411.9443194194421,0,411.9443194194421
396,10044.74770660192,14384.13129213506,6608.023342775336,914.6731006899053,11549.791666313527,25983.94454567024,10113.646645309564,791.1753862185003,3916.1190072145264,4228.227286521204,995.4388241730097,832.1449327495328,55721.88444485462,0,146083.94818122676
397,1377.5570127589424,2004.0974645848753,2356.4252260803923,187.49756596734193,470.52319956209453,3094.4474007775543,3019.6299215681925,0,1083.3506362019075,329.9076163413316,0,0,19456.7135169217,0,33380.14956076433
398,4511.767271273274,17486.936745305884,4016.574989606652,522.6947970654826,5253.821218026829,40579.01347794102,23577.153489235046,0,3124.960557578256,5461.397172396651,0,7029.869838554084,64562.09420548248,0,176126.28376246578
399,4370.086481773589,14458.993230828395,10677.713410661889,1927.959778115776,5809.580231668706,25106.22665450009,8089.602330603811,0,3788.2052428463953,2784.4775568420378,0,4580.399551986877,78617.57549862028,0,160210.819968448
400,2453.179423590802,7880.183891522896,15177.071487939262,605.6467033540623,11742.63738992814,26040.396129274857,9689.717975525162,0,9171.797778747636,4947.793639873429,1003.8047857921216,2935.5909200054484,47111.20716214442,0,138759.02728769823
401,4177.981191129116,8267.3328189406,13183.287158391202,3425.203720566818,14568.425960977362,24407.68582743856,6690.0607925289005,0,13485.382753760454,4671.297347639197,0,5937.948600699492,65557.286613114,0,164371.892785186
402,3092.8703284428484,5564.15395260204,11091.756959035683,2148.035771303493,12790.044345775248,11593.777827107477,6232.259881653809,0,4543.796244682758,828.7865013878308,485.4392754346974,5449.429763385777,44357.81968837166,584.1480966418794,108762.3186358248
403,3031.9355406595428,10150.017598827768,20282.3232041272,8183.524653208038,13458.559376968997,29363.902616191972,11518.042388919375,0,7778.86575748124,4322.797800528355,0,8364.606119392904,71747.25346014508,1746.0676922220346,189947.89620867273
404,4681.654382489714,23719.21986211657,28496.867232674093,7468.0818863920995,12493.145431885425,99724.83744932325,50419.4122933256,0,13129.317893417,3815.761519924421,0,14902.198149929864,103899.3188759608,0,362749.8149774391
405,377.5827958117858,2498.8088663679778,5926.2120340804695,1816.909341271302,8735.634311743748,6485.836532332799,3029.9120548061824,0,416.29619613138414,667.0373187591222,0,2581.935945508459,11310.80859707826,178.70811710965344,44025.682111001144
406,467.67387018753425,662.8118612547905,3650.1715562692666,555.2992602289467,1146.2067919957017,4712.417244606769,1147.0780206072875,0,100.5355601832818,182.995042907149,0,425.4113919581427,10746.57699827328,0,23797.177598472143
407,839.9802184810048,6334.99091915992,29411.661861257424,372.64509229294066,13858.816286677407,37787.13430862063,14501.602051689204,63.33567476465671,10145.226243627292,2551.7832329728544,0,420.15260005865787,46136.80294022332,0,162424.1314298251
408,562.8262948713493,9356.888171765777,14266.833850086065,0,2777.553066701597,16817.55753451266,3011.3565449654297,0,2009.102003214408,2189.5718532716223,612.506277697079,5291.479473638843,23970.47831359771,0,80866.15338432243
409,1512.1701622390465,6585.405157813175,15245.9376040364,300.7864479195663,3088.406082542784,22934.092387816065,2653.610804895952,0,945.0274041521221,925.2070388795519,0,0,12898.461658099968,0,67089.10474839462
410,2907.952793650956,4594.075185669357,24356.562384490935,1567.675470547912,12879.937083398449,26289.679717734896,7020.271423499256,176.95011846796345,4386.963720183436,7254.643276248455,0,3292.929483857848,50610.85393197071,361.5949029287767,145700.089492649
411,787.6123496705713,4187.849186858051,6098.394034103259,0,4829.277910827851,11493.20165734928,3016.3704106467576,0,1038.5095897524448,2419.429075576704,0,8640.565830681458,31311.02704670195,0,73822.23709216835
412,415.6972710902571,1950.118276668755,4077.808194479918,0,4139.246757282242,5144.897409143506,1217.9674426420097,0,538.8369373700675,1146.3673987467146,0,581.6404262523149,10738.968733240972,0,29951.54884691675
