residence_zone,age_0_3,age_4_6,age_7_10,age_11_14,age_15_17,age_18_22,age_23_29,age_30_39,age_40_49,age_50_59,age_60_plus,total
141,4833.3664527161045,3301.9730327577381,0,5835.4799302380507,3449.3996406601382,5072.9527509498794,9875.1549574260898,13997.368775325627,12474.945816507516,10558.960840928456,13331.397802490392,82730.99999999999
142,4601.1690265395055,1122.2566029045761,4542.0035856128452,3382.7925650550501,1070.6036430000829,7547.5405108141094,5460.1732589499261,10696.035894540539,9390.5756791825934,7332.3969401519007,9051.4522932488908,64197.000000000015
143,-,-,-,-,-,-,-,-,-,-,-,0
144,2285.050782914258,2842.188775761816,4318.2952979286592,3564.321952155517,3549.2763038954322,6788.6088829152686,8692.6794297381348,15012.894116260519,17542.231179472132,14525.939178888249,19125.514100070021,98247
145,131.017941415293,427.2203174910486,252.07223715471258,317.50437551035139,108.9282462009224,552.08035384370714,803.60607437945043,1288.240559889462,1303.9892219908013,1180.0997467936083,1629.2409253306394,7993.999999999996
146,-,-,-,-,-,-,-,-,-,-,-,0
147,1372.2722815971902,2500.428615878106,133.725989599423,1916.6270992896802,0,3124.4219837422315,2675.1896646118435,5191.7260972082204,4553.6420558077734,3819.6990342229724,4007.267178042559,29295
148,621.81008747740702,876.14394568658031,1474.4938427952602,1466.5223663171771,979.62184755725798,1129.8342739532959,2264.6446828895218,3713.7255389881043,2290.0000619023699,2978.2625592972463,3190.9407931357805,20986.000000000004
149,-,-,-,-,-,-,-,-,-,-,-,0
150,2788.5780035478183,2912.8219964521863,1457.6,3425.0000000000005,1503.80685050798,3539.5914039670979,6331.6017455249175,8227.0000000000055,7606.9999999999945,6272.9999999999964,7609.0000000000036,51675
151,6032.1259804370138,681.05298791630696,6958.1782598993123,7392.6283230693407,4574.5760324200965,6046.1862531323513,11583.933521586334,13832.027547340153,16915.567068804387,11032.410349423368,14442.313675971398,99491.00000000006
152,1223.944357279491,2311.6055368971602,594.51976649810808,1418.6364555881239,1148.5858479329929,1974.629934834687,2636.7159760493228,5982.3212186111932,5509.5984449394382,4296.0152910922488,8729.4271702772348,35826
153,554.79224644273597,199.85580294301201,847.51913254484202,392.71548676316399,374.059169102206,594.55146155966054,1838.0788768300547,2822.0414737407818,2680.1579947430855,2192.5279626225629,4560.7003927078931,17057
154,687.05111218735703,2607.0338139939163,1467.406339876585,2543.4358879998767,463.448663241384,3776.6258269542686,3667.1230275443172,7993.9550694944619,7791.6318624667792,6128.8012676447561,12023.487128596298,49150
155,1375.6125519976781,907.05617625487889,1550.883892485358,1628.678246940302,1017.6456641256058,2586.3248406501548,2961.7699622879663,5055.144961703907,4392.2997868874781,3358.5939317861194,5113.9899848805608,29948.000000000007
156,1173.755582378689,1712.2141512630005,1648.7683496442892,2112.399759773411,1234.0705634479359,3893.3206877668363,4474.6156561544321,7397.2527531895175,6101.252152609909,5147.5058290116376,7614.8445147603352,42509.99999999999
157,772.57987663608094,764.32227803220405,299.65680317522799,944.64591940565106,703.05463080254003,696.10990242658215,2254.6101179528764,2811.8716474699954,2773.2620401147651,1875.0594599119415,3145.8273240721437,17041.000000000007
158,3152.4396945236058,899.36415808779304,2841.8934306395768,3591.9017895709808,1455.212265466668,3788.0795706398435,4928.935163713325,8870.5496031851035,8624.7715005803748,6283.9645297952429,10926.888293797474,55363.999999999985
159,736.85181231673505,5073.3672820945276,2452.3176008862447,2846.052289503984,1802.0852666529511,5008.7984162685634,6485.1293317768677,9891.709270266083,9515.8692568079623,6917.7211171201616,11701.098356305905,62430.99999999999
160,3507.4349866927623,1215.9714555276082,2042.5190720336643,1272.73229631552,1625.7064983392781,3225.4473838444351,4841.2301430452453,8207.8780517948981,6855.9456266970801,6660.9022943154605,7979.2321913940714,47435.00000000002
161,1703.7435628032058,1890.5895194558589,2830.3401179453695,2503.9222747306799,1415.0025271828249,4581.0410818000446,3428.9901133559129,8974.4428172121698,6515.148397957727,6750.7367956172329,7255.0427919389831,47849.00000000001
162,0,910.1816625666271,0,147.94891931782999,642.2636619356,1832.4829655341134,1611.3979941660155,2749.6492814846515,3255.283079129842,2307.3056039016988,2499.4868319636221,15956
163,2330.9218101619622,437.90467873853902,2527.9550037989593,826.07282316094199,1535.806098277917,2107.5371249600321,4109.5054062137915,6507.8965995001217,7295.0105236377876,4801.9875339070149,9855.4023976429289,42335.99999999999
164,223.99533998494201,0,467.76768739981799,447.724294034482,282.61184645123762,64.9662510292642,1047.7733445471993,1086.7111117592708,1499.7794549074079,1184.1576648577679,1737.5130050286123,8043.000000000004
165,115.23880143464901,160.9068312746634,130.64200756700319,224.39255058935319,47.493218908091698,280.34126145964365,305.68309269150734,531.23631744177101,594.90118063223883,384.22441963483197,739.94031836624708,3515.0000000000005
166,1029.4422335328359,278.22763068454998,2065.4605699885601,962.85021469900698,789.99411774458304,969.77512807334688,2702.3371586783151,4834.3487109770085,4727.2844206442633,4823.679214815068,7756.6006001624755,30940.000000000007
167,353.58613990115998,469.90864526613581,611.66315620897103,671.80945595222079,496.90068311580421,969.55565091158905,1298.774502582779,1346.7735154068409,2893.5571013382414,2054.4366437583317,4392.0345055579273,15559.000000000002
168,929.70362536366508,1207.371419051675,788.33582437301607,1144.9004655609251,939.0849775818549,717.96332970412504,2096.8819236896188,4198.2750941397908,4532.420308255797,2892.7280193523357,5933.3350129271976,25381
169,281.02829431905297,998.88202668976567,1553.7630716310036,1113.7395697478539,940.92533160126754,1524.6488235626784,1697.5688769294279,4483.6093842735727,4612.9267907845888,4430.9349054900276,7532.9729249707752,29171.000000000015
170,964.25432656727696,1795.233653488938,1945.3352243563691,2041.6055220855953,1289.2553585015119,2095.444835275357,4727.4820005982074,5398.4986081916722,7137.1995862565273,5330.4689296410634,9442.2219550374684,42166.999999999985
171,651.68953166856704,1872.854536557554,1940.7226879138859,1972.176337912965,2150.0189547184432,1406.8884344351363,3894.7307865855696,6399.3438863536039,5836.1646695056925,5460.0972766510458,7530.3128976975295,39114.99999999999
172,1267.9885571958739,147.43915544729001,1199.9764931837569,1330.9318740638739,1385.5782483168698,1260.8605960917598,2522.9454487085532,3483.2053171999992,4545.8635950666167,3927.4552405559421,5371.7554741694621,26443.999999999996
173,0,1887.6887773811288,1795.3441818609451,301.52475589940377,682.98821027532802,2154.3262979990791,2511.3908859452349,4711.6697531172204,4450.7121956977035,3651.5524954677962,5869.8024463561715,28017.00000000001
174,2995.196426610692,2253.8435091326755,1543.315354136543,2814.4299374011071,885.55623220848202,4117.9072924903676,4124.5407786075884,8153.7739075102982,5555.5132006361382,6245.0445972293046,8212.8787640367791,46901.99999999998
175,2027.6173160819612,0,1397.1925095662091,1994.859567128618,1832.7613056206601,2262.6106788223278,2933.3049675672869,6054.1125099828259,6307.4897094912485,5304.5524670813247,6547.4989686575454,36662.00000000001
176,1589.3465740048,3134.6915813438909,503.31686791866298,2534.2119883525679,1852.230398757195,2584.5850567322377,4923.9004708203875,7066.557744448115,7609.7093357929734,6212.7996991214413,8643.6502827077238,46655
177,522.01665351717816,692.31152979124283,775.51001724693845,860.14876237636349,479.19713451843569,751.35960512082534,1658.6426377981463,2213.0897566851877,2206.142921504349,1857.4797744693947,2445.1012069719363,14460.999999999998
178,-,-,-,-,-,-,-,-,-,-,-,0
179,-,-,-,-,-,-,-,-,-,-,-,0
180,4104.2065454013236,870.590639264522,4778.0185359099996,3372.7971776843242,1359.606566930197,5601.0164664568902,7200.942942345162,10620.254783033362,9547.2179751192471,9639.221073477227,11435.127294377746,68529
181,2132.7043771873368,1180.5516107974249,2235.4593387566679,3073.0120329804649,1774.1177233754081,3160.1349722797941,5271.590710612616,7321.1235279198281,7817.3339644777807,5478.1385237209415,7150.8332178917444,46595.000000000015
182,2437.9589825692583,0,2569.0423344577921,2548.949265920131,1870.4893598219917,921.29125473685303,6267.1237581745063,6949.3312756673931,7272.8755461527226,5857.6230435612988,9173.3151789380536,45868
183,2329.8970557636444,1129.239653023752,1564.279810552697,2485.7499782577138,1390.83834245917,3690.3066395223132,4188.9864762651532,7431.1218697839422,6999.7879726713754,5931.0948111195457,9104.6973905806772,46245.999999999985
184,1151.9212540036401,481.79151862148041,682.27226441241339,1688.0338577467096,1008.6049398331029,2136.2335830069769,3211.6639727373758,2532.754937107371,4075.5926157824788,3101.1259993134076,3616.0050574350325,23685.99999999999
185,1388.2421353149944,1018.5713446853324,1609.2291342287322,1030.2655188393719,1210.2820210942427,1597.6981265838199,3463.0455822105,4469.2210381772675,3733.6144761593732,3165.7737416075884,3748.0568810987706,26433.999999999993
186,458.90367228857451,69.649045905954907,669.41916004178245,602.26905783249367,177.2795664950701,748.62899730545348,1133.1333064233172,1859.7284768353941,1638.3322295930839,1315.4177031274735,1438.2387841514014,10110.999999999998
187,1884.0155559885038,2667.5347018661173,1612.3187353047201,2189.7804898119421,1643.500656038726,3765.8653796469416,6522.2411025484371,7778.6714685412453,7976.604412197632,5498.4586888147151,6986.0088092410051,48524.999999999985
188,462.79627572991802,802.82458204785598,2282.0549078745712,637.76128377047405,2178.1263253476777,458.43994646735598,3914.5677105921568,5783.6212585962348,4831.9482767348018,2916.2049947356654,4498.6544381032927,28767
189,3239.3133769898959,2082.7452796753259,2639.562918600278,1927.3320304869549,2533.38566131684,3810.2507891974242,4674.8015003150886,8635.3766622882231,6466.72697032618,6121.685838590176,7773.8189722136267,49905.000000000015
190,0,1142.360436489693,2556.732875750592,2274.8821464625157,1441.8963717749325,3138.9691171355767,4571.4805560833802,6481.7768183234302,4311.163520051532,5083.5017281160308,5304.2364298123211,36307.00000000001
191,-,-,-,-,-,-,-,-,-,-,-,0
192,2161.3135489490719,2782.625400492409,518.51447580322906,2468.5754250780556,1611.01630929411,2434.9629083898167,4791.9940302215064,6259.1789109273122,5247.6126406778058,4909.2837112769948,4637.9226388896805,37822.999999999985
193,674.96225365597195,1174.8680973891842,1685.9892705438974,1382.7240771120398,538.62152227427896,2790.301452265559,2151.4857868208746,4153.8993781771596,3724.4792219127939,3268.6968105624555,3624.972129285778,25170.999999999993
194,1009.3815400599169,2108.3391654952402,1226.858052969968,1210.5793868496321,1367.9242777566756,1803.1667070594358,3227.2703233833995,4305.1522495624667,3327.7849447625767,3389.2024558445928,3632.3408962560811,26607.999999999985
195,0,3670.1208005832909,2190.0669388746765,2228.304878727386,1354.9381528616032,4135.2553078417732,4086.030631411827,6377.7872360338715,6399.9348551355924,5235.4456013606114,4710.1155971693615,40387.99999999999
196,556.98215448308201,2760.8742516711191,2009.0620093917257,2459.7264449837639,1596.2986851952917,1685.0525779139834,3353.2881886373852,5669.3174566733387,4711.5662340492099,3880.1192291445595,4917.7127678565312,33599.999999999985
197,1413.8315292236048,553.01360718258104,1422.0651410101491,1416.7603981449538,461.2069374216336,1420.7973782671409,3185.2312391717246,3598.7748191123992,3221.6954910464447,2779.6750739928098,3921.9483854265568,23395
198,1576.9178889834409,744.38782884851594,2032.784770537949,1397.018720025038,554.13200444334825,1852.9541677143202,3016.5746605716549,3116.57595687597,4022.4294979115616,3501.2732659447574,4213.9512381434388,26028.999999999996
199,7014.6918189457547,732.45812663090601,4185.6607760659199,8124.47377678262,2785.2311721131264,9646.0589483635285,11148.003831911059,17254.632050118005,15749.722086751059,11227.753544313997,11765.313868004021,99634
200,2176.2149382210514,1472.0527632292822,1967.5563291470842,2030.0334241869552,1430.2344989027943,2796.318757866939,3610.1714402798925,5433.6248968272512,4215.7479772276156,3732.0637370584727,4125.9812370526806,32990.00000000002
201,1056.7064312815201,4643.4076691784539,3650.6707364528993,3109.3281633458942,3071.8413845927994,6632.5179639166827,7212.6844161362196,9319.6787583102014,11332.334373908572,9019.2962305930014,10080.533872283806,69129.00000000004
202,1208.1994837852801,4927.8658235935372,2223.1576511696321,4468.8637453412784,2749.8139595445073,5655.3489504702184,10202.402584527914,12891.509116060302,11370.300563722265,9394.4057085504137,9947.1324132346235,75038.99999999997
203,3165.6473806651752,1677.692346631052,4186.5657009305542,2760.0945717732234,2308.1563050941786,4371.7777645680617,6232.0659303377624,8837.0000000000018,7399.0000000000082,5914.0000000000055,6203.9999999999955,53056.000000000015
204,7570.29284352797,2637.3704730549239,10001.217271703346,5443.1194117137456,5869.5359773002956,10209.816301334256,12007.647721365447,19222.999999999971,16096.000000000002,12866.999999999996,13494.999999999995,115419.99999999996
205,2847.8718707702001,6011.1645733967225,5994.4892981133162,6032.9134993953739,3252.3536098348804,5769.6498796138103,13182.202749257973,16355.126755392714,13943.904507822868,11408.925796557824,12710.397459844356,97509.00000000004
206,1912.2620912733598,1293.56889298226,2828.7950276305078,2320.3971845111218,1546.4052309439071,3400.7039510698851,4436.6656617546505,6377.6500683290187,5452.7997588333892,4824.9501669260881,5047.8019657458099,39442
207,2191.9540173690511,2498.9004383220972,7289.2018914929467,1579.2540984319501,2796.490234193046,5970.1385380244446,9100.4306642552056,13169.071348360807,10147.532063447712,9185.2781714256325,9516.74853467713,73445.00000000001
208,226.730348157073,2010.1179175403279,223.366588355598,2040.240345065766,220.26157930808299,4370.1076683470728,3632.9733097332391,6471.3728764460266,7599.1698692793498,7424.6830107451333,10932.976487022317,45151.999999999985
209,558.52945251878305,1065.911344957661,1631.2974138843708,1445.5821373068859,1260.913965939036,2030.0195613850001,4039.4686500865923,6287.7854957693035,7280.6817297625767,5944.39028234941,9797.4199660403992,41342.00000000002
210,2194.4905443045,712.20941577916994,0,1272.083415871034,315.49973734513702,2657.7904762243497,2298.8812648826129,3911.8647139838336,5634.6146757781898,5401.6623335847362,9711.9034222464252,34110.999999999985
211,1973.8141621285099,1331.695023422908,3332.0494060592891,1863.742618696901,1521.1502995267688,2913.5258191096887,6962.9260046092695,8446.7400365787835,9704.6301538454391,8235.9986610673059,14079.727814955158,60366.00000000002
212,1882.6324053008641,1692.35884637714,977.21220476511303,281.43825634138102,1048.0401613805029,2274.9654136791232,5478.6722067249439,5825.657523897783,8938.4654881533461,6633.6164301975696,8363.941063182252,43397.000000000015
213,1912.71276111717,1825.0355169335157,2549.4556831171631,2354.2060368215962,696.45398915886597,2065.2839000582903,5042.6581588214885,7851.523538520808,8039.3739438621733,6072.4865998407731,9993.8098717481753,48403.00000000002
214,92.7784440807647,950.24473044932665,428.85843336055802,462.026019118384,1401.4925770219461,1123.3999578015491,3232.328402849445,4804.3793070544525,4194.5556884874959,3595.4382622619296,5881.4981775141523,26167.000000000007
215,1706.3005169546589,265.63047913144499,1718.3905686516591,1656.0867217201649,2113.8333654453122,1475.812961723547,4282.5358568289448,6945.1849863787493,6106.0297285489796,5250.706721630786,8635.4880929857627,40156.00000000001
216,1329.3911038769311,2493.606447725992,1889.360287096802,895.24779009034501,1473.8092870875059,856.67702362386603,4816.7054854098797,6071.9199266587502,6388.2687437832765,4680.1211529378297,8912.892751708805,39807.999999999985
217,1068.3593529649741,382.02688179540502,1592.993453263919,1645.1724240179724,373.59679452220098,2742.106127763951,3398.7333324819442,5162.3813970228248,5287.7996497684571,4119.7396942086907,6267.0908921896644,32040
218,1476.23833282343,2785.3485046862588,1583.5150196802419,2370.9055597042998,929.46955572575405,3740.8642721265355,8100.1270226537399,10759.826891285073,11018.775362869728,9044.0918626700204,14100.837615774923,65910
219,1537.0928372566639,2040.0125813277718,1988.7609568266232,1933.8595452292811,2289.0681798871287,3581.9218073092966,5343.9963950561141,8089.6980098676395,7651.8198804694703,6471.0923448513095,8111.6774619187117,49039.00000000001
220,839.95308648338005,608.11710270305298,2206.5722434393178,1888.6047568707281,1525.7490822677962,2298.0770470352286,4724.0155607456591,5223.0872179731477,5877.2227823263556,4806.550739352494,5369.0503808028316,35366.99999999999
221,3043.2380284791639,1888.8794911758719,2479.5962983570639,3213.1487360280607,3172.2752455471582,1420.209403394718,7367.924141630795,9505.0570557500814,8974.773440040035,6604.4244639939125,7980.4736956031238,55649.99999999999
222,2260.4994148013338,1618.8171393277532,2418.0459758466241,3237.1287426101899,1818.0477593741432,5143.8580925088827,4195.788182359448,8364.9542327491527,7892.3694233842862,5823.242925630886,5025.2481114072889,47797.999999999985
223,756.49978811445305,1803.6867517074431,1453.5167521815661,1801.563155554225,1007.706753435898,2646.2175350353577,2353.1373704206339,5074.3929601453437,4808.4668685913357,3207.0139033088108,3821.7981615049339,28734
224,-,-,-,-,-,-,-,-,-,-,-,0
225,1556.3848469310501,1475.6010620189152,1887.6344603257282,2959.7346515931267,1789.9767843673631,3850.0880766577729,5518.0705112792539,7089.2325085879593,7513.2209968676816,5949.6604959099323,7432.3956054612245,47022.000000000015
226,3758.6669794222803,1690.305105290345,4323.803281262256,4475.9734859894461,4533.548363434049,4817.7553006396829,9832.9814226176804,13920.317707414542,13097.306319893862,10635.867175719808,13320.4748583161,84407.00000000004
227,2890.9500762911639,3962.7296708838267,4638.7091764424031,2454.8145043373293,2790.3919594900963,5184.6115241540656,7576.0731005494426,9428.124877271488,9984.9838910598519,7845.8117580330536,7313.7994614872596,64070.99999999998
228,1781.4251528848681,3688.3464363357598,2765.9230855373253,2340.0057803775571,1498.203317072064,1791.6187909405139,6918.6153779501692,8427.8637124043944,6908.0604344901976,5538.7574055711057,6302.1805064360233,47960.99999999998
229,7678.0122392373642,6162.662576085334,9033.3870423950739,6279.9381422822207,5089.4471102250654,10167.908876136531,18976.644013638394,22266,19095.999999999996,14117.999999999996,15311.999999999987,134179.99999999997
230,3740.0447687513506,3690.8617239003156,3385.8221762844528,3268.271331063871,4113.3623769707838,4447.970956362552,7976.6666666666761,10756.000000000004,9225.0000000000018,6820.0000000000018,7397.9999999999991,64822
231,3757.0000000000014,1532.9939703468551,2240.0060296531437,3519.9999999999986,2326.126626785493,3157.3774193755689,6534.4959538389385,8037.0000000000009,6800.9999999999982,5602.0000000000009,5637.9999999999927,49145.99999999999
232,2662.99821425441,1173.2233003743179,3926.6902602106106,2827.5579539451319,1740.3572322499142,3830.0758481538046,6304.5878931800253,7834.5261940586934,6637.5898861176101,5436.8452136833366,4454.5480037721763,46829.00000000003
233,3497.9327443641741,1416.294620941771,4584.070134165604,3416.7025005284549,2288.7827835320732,4636.5626164157011,7121.6546000522339,9395,7950.0000000000018,6548.0000000000027,6590.0000000000009,57445.000000000015
234,3572.6800150678323,2222.4995654392519,5217.7466787021858,3684.66541594812,2511.1884141889,6706.1221395834473,9930.4458880134189,11100.152631542031,11555.550084835837,9501.3215517638309,9829.6276149151254,75831.99999999999
235,2803.8432241539658,5793.3830094148734,0,5435.742709866644,4588.4785423948551,8102.3209970740518,7018.2605699736869,12670.714142446835,11895.84066785868,9779.4740974283068,7905.9420393881146,75994.00000000001
236,170.97756501440151,670.98519582186498,358.07111858614064,540.9098683914001,169.80690095111439,521.98463515522178,1253.7547932975981,1953.4090411133584,1990.7426414721167,1760.5462620955466,2680.8119781012338,12071.999999999996
237,405.63361075395005,737.42847912479294,0,0,321.66975493503764,845.56262590681217,974.27986027471627,1709.9151949477125,2001.9928293375137,1554.2801374574367,2533.2375072620293,11084.000000000002
238,894.95758269539397,996.93703219703002,249.26537732233101,988.14570034344001,615.39322975125197,922.21071144151904,1815.2253428386937,2998.5478308571683,2869.4907170115571,2979.2369772548427,4693.5894982867667,20022.999999999993
239,0,267.65820446286398,304.61289582326299,701.41950272229599,385.92343119333901,1012.411401671685,1255.706932453845,2589.9003800451901,2638.8681755157886,2334.1798285438817,3273.3192475678488,14764
240,472.95298474326802,532.07885120598303,764.92461222045904,977.09149611782709,947.41053957120118,910.89108361407034,1925.1091616838801,3256.5530768052804,3536.4131068432339,2799.862793945138,4332.7122932496659,20456.000000000007
241,0,952.79063058315705,335.1392085725721,249.01554612499001,314.21607557873199,353.95673912939753,1224.0441526133291,1788.426345619547,1823.7230768775321,1514.2558020429815,2308.4324228577598,10864
242,1164.7342824421601,1066.4722830495109,1351.9197694758361,690.54965954386796,815.60402712762993,1520.527005703015,2788.4113221641596,4962.8207772705073,4371.7046734464348,4473.1705313171014,6691.0856684597775,29897
243,902.90382810253197,3883.6483129142471,475.148347980626,1522.67670300246,710.37030242648098,3162.9069721063461,5954.8715552272934,6620.917794053029,7753.0939060694773,6146.569566684313,8660.8927114331982,45794
244,0,2821.3015583928818,2891.3593188315208,2894.0202118546017,3087.4379026188835,4976.1869900415841,6922.5175517977241,11480.327943338823,12067.315171387738,8536.3648040596454,11503.168547676587,67179.99999999999
245,1461.0844247853349,69.979833995950798,1295.2132298821043,1226.170114216296,830.49813783077593,2488.9617539543196,2341.9384168122242,4184.3891742265578,4180.2676384725792,3060.2621925791555,3942.2350832446982,25080.999999999993
246,0,1197.4476620434937,1146.4439628574319,1521.0257658787832,1334.6195243579539,1779.9355811225387,3340.992039577809,4870.1743833010796,5389.451225214345,4443.736779648586,5172.1730759979664,30195.99999999999
247,2812.3339610142602,1242.6942869516799,7853.1432279236496,3310.1888639744798,2950.9118319166519,7763.2962106951936,11514.230248243917,18717.348638639978,14110.237428283757,10124.625250234816,19281.99005212164,99681.00000000003
248,-,-,-,-,-,-,-,-,-,-,-,0
249,2205.5255207774449,1106.207056389163,1786.8673292031331,1768.2332554582181,1473.049679714886,812.67676909083002,4274.9074908896155,6099.7261372612556,5720.5215496094506,3824.3961050517983,10047.889106554207,39120
250,653.95128722406196,488.404970643816,633.41379476623592,1120.823362778809,1038.2049443856999,182.014274774093,2256.046471767685,2616.3638562691749,3365.1436539762562,2765.5131309795793,4768.1202524345854,19887.999999999996
251,840.1420426855459,1563.2537528152091,1841.2399487312791,307.73650299224499,879.27271872060601,1132.406829669874,2301.4319042442357,4543.825634936913,4298.0433560156489,3900.4009168724415,3423.2463923160008,25030.999999999996
252,975.50987598730831,753.27470812764705,668.90861158734958,655.8621351197778,360.77555540699598,1334.3978802491579,2061.6195102054062,3121.3872200182996,4143.5684859189187,2807.259293535255,4803.4367238438799,21685.999999999993
253,233.32254148689583,107.6873268401059,228.26450037773964,219.53530039903382,141.65370451425605,246.33476014674241,615.97442828334567,976.20679116824215,800.47579617811937,739.86912325895969,1296.6757273465655,5606.0000000000055
254,1123.4814375683382,775.70060353518704,401.18698176551402,1222.8367889493079,1278.9398080084679,832.60941710517795,3647.0990909001093,6575.5858050768511,6044.8012947384814,4472.6677389094675,8783.0910334431155,35158.00000000002
255,2384.3491927729501,1477.4182767651409,3463.6801110072674,1870.495405741518,2768.840103990894,3304.6468224702662,3559.9372765597295,12042.721702269442,11621.003359517077,9217.8755695502805,15841.032179355479,67552.00000000004
256,1102.2889855987021,1001.1747148469181,715.66023785003699,1181.1896708836612,1271.3596245726621,1138.176269050615,2869.2237381504383,4981.2901230470188,4144.2968691566912,3994.2939223415797,5484.0458445016666,27882.99999999999
257,241.96144874119199,801.032008725737,2239.1237315370422,2254.5872069328598,458.22038825774297,3517.9334597284574,4710.1848769026738,7242.8834001080859,7563.9236866060892,5810.9995988620658,9552.1501935980505,44393
258,1994.1565846409101,3433.0022199012301,0,2582.728186723763,3632.8314477927597,2470.289284831425,3759.6054600310231,12911.077958012527,12675.831097077436,9449.873430742251,16282.604330246699,69192.00000000001
259,1603.0613904074821,1606.6113348725651,776.90464108437607,1440.036278729774,333.29813846500798,3433.9434113400098,4017.1468417568631,6219.9762773560869,5006.3981517418706,4550.1619708295839,5713.4615634163692,34700.99999999999
260,0,1202.35574957789,1626.7021820611101,2743.3289034075119,769.15646539461898,4180.5573955562368,5984.3847454717443,7848.369155061625,7867.0709798544385,5114.1799600161585,5939.8944635986809,43276.000000000015
261,3444.230354138198,1374.0457148795981,4936.5144166110294,1684.3946808426201,1927.3105641893801,1712.425606910899,5713.0062649001666,8866.0484062376763,8003.3558689523188,7509.1303562927624,8308.5377660453614,53479.000000000015
262,3946.312121603848,4615.0356441420308,2566.1625990201701,3962.6687718529524,3229.7473045945699,3424.887263007985,10912.299905576849,13409.307556789872,11459.083331634914,9828.2859399026966,11822.209561874162,79176.00000000004
263,3005.5691966089253,2320.450042661982,3353.8085879013643,3281.1379916422543,0,7953.2964583759313,5975.6125982818185,10256.26180458994,9718.3215596978589,7495.5150118331103,9350.0267484068299,62710.000000000015
264,3158.9248350800558,1659.497597411314,3737.2205794582542,3798.6787817584109,1649.0021239374239,3250.1617346808207,9185.6292169807039,10571.530622499713,9293.6892714535952,8074.0525918646108,9927.6126448751093,64306.00000000001
265,1252.7283247312773,2505.3564194714158,2457.9933157703058,1955.8497334167359,776.3612737624394,3089.8744152328859,5469.0040651288919,6908.4222187804335,6400.6476972600331,5441.5953907082239,6580.1671457373541,42837.99999999999
266,859.79672756250591,699.16474562330802,924.74456643310793,1204.3218857893269,484.28148722700917,1963.1576924024134,2186.184149102924,3478.7351970440927,3224.3783920330916,1860.8564501660881,3128.3787066161317,20014
267,0,1859.967071163959,635.61771709565096,1385.2194864360379,1130.0978162892673,3050.3731244352093,3363.2081165927948,5596.6122607839843,5441.3891196310869,4482.2060520893165,5447.3092354827004,32392.000000000007
268,515.65204067086802,330.92469562757412,551.62227183471327,514.28347646057682,438.09047796184194,541.11608470159558,972.80229225119206,1745.9805729740469,2251.22996813692,1709.310013857284,3331.9881055233841,12902.999999999996
269,1348.8272794989782,471.13373401948098,1418.0844399711609,951.63394386439802,769.99697600260197,1866.939410979021,1955.3411004320401,3839.4466168408999,5015.7601407087541,4217.8910540459692,7496.9453036366995,29352.000000000007
270,308.25349944212718,252.79667828081,352.18682529719689,354.34748066711842,303.84216139520402,294.02100062283398,758.88423122189647,1365.5423165549075,1430.5339095021623,1429.7527703114058,2635.839126704338,9486
271,-,-,-,-,-,-,-,-,-,-,-,0
272,852.83944344635404,952.09417720122008,297.50159100459581,1046.9511008415066,599.0823037823161,1235.366276685472,1370.614937906556,2766.4568382427706,3600.725193566599,2961.0987609603176,5400.2693763622865,21082.999999999993
273,1461.035041231554,439.71018690173599,4126.6740600236726,3640.632166733842,3431.0071643893461,4359.3543379995172,5018.0274544843605,10581.911057582278,10097.416548461604,5871.5677861511112,12837.664196040958,61864.999999999985
274,1939.6770990354341,214.39037397243399,425.70232206218702,1859.832154324758,921.60957869688798,816.29809516745297,3926.6265895498,5634.2600392030081,5585.1924468337093,4430.8232464320145,6055.5880547223151,31810
275,0,1399.47699071124,2094.653544453929,1619.572148438762,1297.958575325782,2879.9530210991088,3599.3591020528856,6352.4384502845742,6391.5140958890961,5781.2996694001122,7035.7744023445021,38451.99999999999
276,3679.8666499480632,671.15678115707897,7145.6783045854081,3015.4149153605445,3211.7947812987977,5581.0708741320168,8480.8858683404742,15311.643234973144,13485.760635607037,12032.839332956066,15564.888621641387,88181.00000000001
277,3149.4836173624171,1945.1095722924088,0,0,3129.6839127532357,516.02390251816598,9636.3334074774921,11634.702636095622,8606.6679040887502,9513.1863108496127,9497.8087365623196,57629.00000000002
278,5385.208875637737,7492.8506603009246,6158.8034114072861,6518.3694418750447,5115.3332557899066,7386.7761145088307,14220.670175144516,20256.828423712766,18792.177131252367,14601.952700872374,17018.029809498294,122947.00000000004
279,3081.673208778996,3022.6036569704438,4957.4611283409913,4634.7455000589216,1710.228041470381,5680.2669501672945,9359.8028131239644,9755.2155141105159,12386.622506594655,9357.1926912757117,10887.187989108139,74833.00000000001
280,1300.5441186352348,0,832.58350933045995,419.13657303423997,630.44886534793795,1564.4889513440341,1928.6643895634197,3879.0534649571673,4834.1405520799217,3577.4198234667501,6596.5197522408307,25562.999999999996
281,1070.7395098664699,786.30469740268302,1023.051111527875,1704.7935202925896,1108.0003639822739,1772.7463670513121,3027.9872413765961,5480.9737012696996,6821.3947804357786,5970.9162494570583,10878.092457337661,39645
282,1587.0607765397158,93.353182105746797,1757.0181898695928,1111.894863397755,604.16544719556305,1452.3794148688398,3152.1445330943211,5322.0060069431684,5977.2611549743415,6118.4716032707975,9059.244827740149,36234.999999999985
