work_zone,agriculture_jobs,construction,industry,commerce,freight_transport_services,passenger_transport_services,credit_financial_services,personal_services,food_services,health,education,specialized_services,public_administration,other,total
273,0,1919.114448191131,1011.2385779411844,5966.538505663744,509.36363294602734,664.5946468251191,0,1149.8577101782291,1020.535279679023,1693.3020810629007,848.8108743484395,1641.7814372641428,143.328059389256,3184.8167631737997,19753.282016662997
274,0,224.5635826414635,1880.736819467645,6566.311407087491,298.6078710885086,1001.7715152635678,3607.7176797571974,1758.034931119087,4095.183029701579,5195.080024650907,4468.688320491073,5160.057727374345,2372.6221208940137,5582.080461681442,42211.45549121832
275,0,623.243811315848,1028.99986480552,1764.5436713180588,910.863178552268,423.5903717733032,1923.807863633073,1801.262454348454,1597.8495137304851,443.1724775466642,327.6137916659148,1992.4121824498525,0,5499.074991731671,18336.434172871115
276,0,1013.453339084508,1389.447051865718,4878.296103250529,500.3198661913984,1283.736495484756,0,534.359923196033,1310.6334347068207,555.3945016258504,3685.9854988626334,921.6434126816471,0,364.71801240865307,16437.987639358547
277,0,801.740652942983,536.266986081858,1987.384858235229,0,2921.5391009076984,1563.486545932962,1692.01752274384,3155.3991517479853,848.6085429676099,1766.019632365487,2105.402579312385,81.936482229047,2651.4850233515735,20111.287078818663
278,0,2818.961695119422,571.849233069981,8099.159722641182,1088.763781354709,718.637229235812,116.702836695945,1742.234424002468,1318.77237912471,1195.230970561444,1919.604731222229,650.9705182626101,468.856295904178,4568.948561443604,25278.692378638298
279,0,323.660399093687,374.683837142725,3987.6780736895553,1232.823524706756,1011.948877597606,0,1779.6601186657708,431.882024607083,218.847833970176,1651.540079761316,348.594612776257,0,2947.780791391261,14309.100173402192
280,0,482.37134623752,3952.651676569167,3947.630335942221,224.854314971445,834.5528727228831,442.4373564246515,1622.623657792795,1682.551654447675,1095.4615076787795,1308.8129153010989,4702.372349107516,216.8218918217803,1842.941841479166,22356.083720496692
281,0,0,872.03063712281,7181.07274314816,36.0136805758223,140.59984172704,538.2805415381071,262.052623690522,807.7140421822528,3096.5137917259453,2894.077773712677,3160.150631591547,174.685997014741,114.373964513706,19277.56626854333
282,0,175.666435200213,1037.9690109600149,4769.691787262889,0,655.559429941757,0,1634.736138319982,248.156962125036,2534.211776247989,1348.5895287018802,3253.247105225382,83,3802.93784490589,19543.76601889103
283,0,1822.772112569406,1497.758080721988,848.3094280696739,0,130.140961583908,43.4914765905578,210.6406592194857,476.908381386718,160.087855224687,43.4914765905578,1869.5534106714647,0,1110.830793845926,8213.984636474373
284,0,587.820476135097,1219.4816561678747,2509.642313480437,1957.31460683045,729.02793158676,0,1028.683643848582,130.204279672616,642.8286567201701,787.668580874623,173.9626505909587,0,1144.7043370301287,10911.339132937695
285,0,5621.582511455859,1264.7846802921033,6739.305136508263,0,2629.8417968522012,0,0,0,1209.4652306891649,1401.3566425611027,1124.962890162959,0,6602.85547021498,26594.154358736632
286,0,455.333205579794,5747.244006321386,5965.349555536055,809.596293973711,3813.6372272560825,120.8046169622332,406.6275198794979,363.977406437342,266.835084204818,89.574512204066,2338.0733668957637,511.34675971239307,2912.613701789648,23801.013256752787
287,0,338.91469082682397,1485.6837471863612,5753.261545158546,346.764119582382,386.308180836805,0,1106.718433772209,1206.7945783639418,1500.192867105255,2070.485559018898,2572.603038542422,675.2474185432964,1343.266848235168,18786.241027172106
288,0,354.10226269278337,840.8108730341744,388.03626177282297,0,55.4665199900471,17.8449011343382,0,76.5529656060981,2259.502065693154,976.410310777243,4028.950768366095,0,2401.3060752169745,11398.983004283727
289,0,1374.861311443562,1612.0380057647913,5104.582688410926,838.7726708447375,0,0,360.06781347783203,519.806929674398,1832.6605668766488,1389.4033032584407,2866.612568359281,66.5275132400118,4621.376881649838,20586.710253000463
290,0,1008.162120477019,869.1818008230172,3917.6481142149505,657.939295410657,1953.6416171831113,0,2343.310932130316,856.834743583761,542.736566248959,911.6477951572244,415.0404045076133,0,3399.0126829073433,16875.15607264397
291,0,2865.491968344089,0,3967.0097446351047,1707.376661498528,651.441575259839,0,0,1643.401215457638,1590.4659462336388,1133.326778053791,2300.000466270535,190.4463031779183,6479.4265244487315,22528.38718337981
292,0,2668.3419240887742,388.377448830387,2410.197858353106,669.550194492431,2410.0962473444843,0,1161.764510161008,1224.7249963170973,328.047471639713,2169.637318154274,887.7503092582449,0,1148.910983285987,15467.399261925508
293,0,302.722278459021,0,3964.698796688743,0,2796.236864964319,330.0309591528553,877.4171196768091,655.874818487025,1161.739128073102,3889.883623634285,4929.866952137828,0,1846.09152958001,20754.562070854
294,0,5363.6132501170705,0,6613.201493716148,896.682802219448,1471.5658575481807,0,4542.143270042485,0,365.215684433054,2961.665829089263,2925.947452140565,0,9449.459189900568,34589.494829206786
295,0,3230.141520605742,1063.686438813212,10876.158459156744,712.898205960545,2188.0578379742574,235.2942437410013,2756.7760638668933,274.041571479604,497.10675075962,4641.496447225512,2393.135503613959,56.4863281041898,7508.638208035079,36433.917579336354
296,293.54848108305,184.446142460587,0,40.024653348232,144.421489112355,259.250412670967,0,146.774240541525,0,0,0,146.774240541525,0,1163.5844443349529,2378.824104093194
297,0,230.4476836132356,547.1440278762263,570.8970891573226,75.232934343954,196.5235038745113,0,142.51487350093169,182.4677995683436,0,28.1754714895985,83.4218528299538,0,705.2161213642447,2762.0413576183223
298,0,7647.285471797437,4021.5403475343874,14554.650159645516,2114.8343564570073,3166.9035187037393,61.8674823663159,6029.153686532314,1601.9464015548783,2279.508504449358,4552.309451336195,1123.868403696944,257.211187634227,11843.181792075193,59254.26076378351
299,71.1209170032467,773.9515364291693,0,420.0773042555916,0,105.733665806508,0,192.68136056912,162.152275597318,0,102.478565138805,0,0,102.4778703262468,1930.6734951260053
300,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3851947914799,86.3851947914799
301,231.141547311078,3649.6978896495993,7896.063685819045,19098.241466344447,387.82887910981384,810.8420213691229,7211.865414550505,1609.9652773064768,4387.420154827163,6002.806949098304,3585.3117877954587,42123.386786115974,128.697398767356,23604.435851554,120727.70510961834
302,0,701.4419923508397,1747.7720239860805,5838.086740843212,1241.848633335773,123.785852401721,1030.5983323176913,207.00237555137988,498.2985566510568,1961.9417040702251,2839.5216847180545,3558.0765975984555,1074.233378505302,4689.663555966207,25512.271428295993
303,0,883.3216935898541,1262.0685379710926,9492.016450667345,0,249.25015553058,724.7788578367275,608.0902683329236,328.3330167172884,3326.062621571572,2761.3756042430346,4551.253299987546,1610.3653011368112,2071.2937093785436,27868.20951696332
304,0,1275.9215527544725,2337.3601148819257,3747.908766919789,512.6469338916711,308.6349567770225,2760.819755477475,373.56132537371445,702.9782570974197,3401.3920129222133,803.4104115776116,5679.549248929328,491.93308885260075,7656.916384567752,30053.032810022996
305,129.970226477036,835.1258804585871,2949.0110521686383,5779.852174521822,293.062613113788,989.686534845674,1375.6280367882496,932.533336504706,232.7637053519411,4427.182192618351,2521.0549555543985,1479.8374998476954,762.817836620076,3172.5849400562306,25881.110984927192
306,0,3572.3115412197412,1652.7859709230972,7134.737908872331,1919.9208589926627,259.2435551565474,134.695143335248,2167.6836387906333,3467.51862089776,993.7734523562331,1490.1017782152037,1801.3395109499147,130.204279672616,2515.6887987543173,27240.005058136307
307,0,1381.514890084818,1357.67994123417,2344.43875795156,0,435.895964502584,0,2206.6685557411647,669.0889500518452,587.7502113130661,1607.347064058365,256.863391901923,0,1836.137267897658,12683.384994737156
308,0,4910.265888698561,0,4766.725601645089,0,723.3356323482059,0,3150.205890200958,0,2510.065893246645,1043.216500404004,899.867070447488,151.967575921059,4475.895812648966,22631.545865560976
309,0,340.60068413915997,0,583.7819361717079,357.356618544744,434.59892220984307,0,803.407494025751,319.388163934673,426.7844016644707,958.389919976168,319.388163934673,0,1223.973263762649,5767.669568363839
310,0,626.1933573212399,147.489650879191,2441.362733738123,1077.277447350742,294.271256034318,0,1574.412235241099,690.299151545777,0,67.3704488696109,0,0,2729.981902249516,9648.658183229618
311,0,446.23883195537707,299.989383649895,1001.5403383212551,0,0,0,1017.019155957074,201.640242544398,646.5480171257486,759.009886934396,269.321989337788,0,2123.923824435576,6765.231670261508
312,0,5889.701321907185,0,5716.20963168778,0,235.448243074525,1101.805154343077,726.615644172129,0,3819.281628349032,1226.8329568859965,48.3190034833974,0,3384.45201619782,22148.66560010094
313,0,1280.3234409897293,2330.468030351009,4214.240688321322,0,853.437620075819,450.420833575494,1852.097337116365,542.6312344182572,1038.233869287135,888.8237715138741,1705.909937837616,0,3434.1764002761365,18590.763163762756
314,0,572.6219894722612,0,773.9089777761369,0,382.29119196333875,0,1248.1996246947813,685.257679635693,254.339412178474,759.496105294118,0,0,1131.670818445524,5807.785799460327
315,0,1981.75953183639,403.67612883555,1239.3407958520538,3626.2059450167153,659.660716082619,0,8893.660424806096,541.46163202704,812.2356779980989,3060.5265289560607,2463.8258275748867,762.817836620076,3880.0568114533826,28325.22785705897
316,0,2436.342227101927,543.011206524622,3711.050966061624,1436.8845781727107,2658.164101901596,979.687102319581,2048.479692245046,2111.9620206454083,656.1186654269313,3003.529670172199,342.89949387158697,231.297800301216,6547.668253352731,26707.095778097184
317,0,1199.3324320160436,81.3720118599469,2671.953830734673,293.3750777457351,960.2501293777428,115.411263699417,692.49935487043,653.7862101585879,4821.060194466874,1676.9326164563065,2907.504938138165,283.8473119235574,3621.587669909685,19978.91304135716
318,6.45833333333333,390.174381975754,443.1424576213004,643.7914167403726,0,0,26.23118279569892,0,515.8652449660012,3497.7526889902324,474.7442090159987,1276.583564041513,0,2815.4841246756787,10090.227604155883
319,0,1450.83786716946,959.7204190523055,3811.206895226156,172.69153254790768,249.25015553058,136.0093233046393,588.714031020894,1162.440851541155,891.5183911748246,502.95255958121527,5176.2033193373145,1181.705903465323,5434.09771379439,21717.348962746164
320,0,589.6442410877622,491.4677321154681,2747.056194028956,20.9425755578259,466.07759941808627,202.6168462840405,465.4531083469656,58.514559108856,7721.021993391951,2258.884280695929,787.9502616372757,618.8442888692372,2963.1765054220286,19391.650185964383
321,0,2041.9525016927164,87.9995164586654,4254.631730665935,915.6503043257148,253.756027656768,229.116780583824,1018.704744067338,1495.7992920888953,1038.8882559435974,361.9335540621988,235.575347495996,0,3495.408987209927,15429.417042251578
322,0,881.369446387692,810.1816239859788,5131.623720228274,60.8239302863505,254.0368251515764,263.47717394669303,1062.814003080968,1248.5866808475798,1798.286250250737,1384.6555465882725,8835.793861836977,0,4490.269232287654,26221.918294878753
323,0,1222.9048261060511,1794.220122397148,6221.4773625387,133.498602851567,668.5619181117514,797.572028025829,548.800863463857,1021.8937521516364,2713.78979579125,878.3290632883811,3656.4843107077418,0,2892.512212463283,22550.044857897195
324,0,0,442.41367922673,2308.731042972785,745.9035603928929,98.3700986232776,83.8051201955451,776.607856137688,353.738299133077,144.939728694816,561.953773284366,1547.6587869076538,0,5667.8247265679975,12731.94667213683
325,0,2559.464141435864,0,3175.175700225383,1520.88913808784,581.8522711716271,0,0,807.04723638949,1625.4404084912271,1678.670336999147,4078.037920655703,390.782007166559,2493.875461726318,18911.234622349155
326,0,1619.9284216103838,155.031642700932,3693.2550038976647,342.171820704651,5056.1104839258405,0,109.126744511308,564.1496738362459,722.3938336309059,803.7990381542877,809.7477573154849,0,3480.394440382669,17356.108860670374
327,0,585.45077897991,0,522.5031348236589,476.184766655611,0,0,595.297825949776,0,1169.77101130361,270.1509513943396,3116.058984369776,0,2133.167020606466,8868.584474083147
328,63.3287791854054,154.0847353862745,27.0590648832083,2242.973313091904,0,47.9122294683323,386.3114353251572,0,38.8951665415213,504.9390074914608,577.614028673209,3186.9853870197717,63.3287791854054,3620.665413005676,10914.097339257323
329,0,671.1302973217587,243.44969854318,4418.378971457085,96.0870441985785,947.3603406330081,144.939728694816,0,287.814714584232,771.6139527359073,290.9231073173568,915.3992788784469,0,5503.999386360069,14291.09652072444
330,0,137.7203356415707,1600.6529796291743,4198.313487212779,591.5269492557127,2041.3878464471288,406.2797974561355,640.3422522209315,509.0733941662902,1756.4980029189635,1408.048184977328,4891.452762329683,466.1598945248671,2973.674573830657,21621.13046061122
331,0,1330.25728039468,76.0195072977054,5889.412364769354,0,430.31864790242514,0,0,366.06938070712,1324.631880875201,1715.512550927208,619.264573331679,232.2197338018319,1390.181554736084,13373.887474743287
332,0,3186.8592695163375,519.54575455156,4496.106580643729,180.582851427558,2978.5508736782303,0,1917.558760002682,504.94926394282,0,620.434804831108,692.2821970987391,144.374915699545,4055.2770701434592,19296.52234153577
333,0,1010.8991233939804,3471.672631845927,3030.4505520166044,843.9133515923111,522.613706338405,0,1967.1630808555744,1870.1995192391712,1171.87093836327,543.5887727516699,1326.3977630235183,0,1695.016889955544,17453.786329375976
334,0,1119.0345835219791,916.17632006051,2974.829012516485,660.08102381736,516.1503974671584,0,0,785.2545100576331,298.7610056038302,578.1792417244822,437.8399556163982,0,1597.8903461126397,9884.196396498475
335,0,1643.241637711521,1753.4754500336187,5514.533267077286,55.3277227372962,240.596442228352,76.4786262480521,316.396818110156,1198.1268466305621,1146.106488041697,734.3998192283528,1371.1719375517189,0,3179.9247497958563,17229.779805394468
336,0,897.194273367296,0,2354.8479128027066,379.596581919169,379.596581919169,496.103504479272,0,0,1649.6574278488752,1567.8496826258097,3408.872454478804,567.791566604992,2229.66699513983,13931.176981185925
337,0,1484.834047574684,0,2440.2367255207337,0,303.589970469415,0,283.747560068048,0,1117.3506916901129,2862.0271807364447,1968.8689087631649,78.9921521386747,5028.816489449154,15568.463726410431
338,0,864.471945268508,661.258796523946,2063.1091692817736,0,210.788600212733,713.7963281034465,0,1252.2876161076822,111.695014662757,87.5587909122897,1792.8131271395753,0,2987.13054772392,10744.90993593663
339,0,2855.670664347731,4496.734582922736,3541.849291673631,1313.961047504008,1736.1077646292629,0,253.053682869989,2621.482915124332,25.4070012672085,379.2667060880573,1800.135891590914,111.320858942608,3487.746584181521,22622.736991142
340,0,0,0,883.8185575790637,0,0,462.372021112952,526.060727721548,0,3845.8863253720497,14550.609378452476,1884.001264435419,2779.9253903856093,1993.248204375828,26925.921869434944
341,0,843.2975589495022,464.378517317986,5730.382315110219,0,280.75826817410393,971.6483259659501,92.4791979797254,480.8332013667221,2008.2384832569323,2795.5839161234926,3369.435116448174,118.505510254194,2345.601569700287,19501.14198064729
342,0,534.5573744945463,0,2173.2177801936073,0,54.2166975744884,48.8502824186275,253.42219028824832,185.27952596988425,101.486209330317,656.4085517429063,685.3369877111298,0,179.82343439533653,4872.599034119091
343,0,274.282724904564,1456.81774562519,798.3231028539918,0,0,0,1797.5863962005756,1024.875366516437,1338.5188702811456,239.5720560884435,2609.464847441382,124.07082719418,4265.545799110747,13929.057736216657
344,0,122.3474510197842,0,0,0,0,0,0,0,750.325699440329,0,434.4165580649686,0,216.61595340568573,1523.7056619307675
345,0,2616.728197900318,2905.751135535887,3885.4944474112312,974.6570082981431,675.853166002542,175.711764762456,803.133984210183,1348.1658068216657,2074.594866669108,2858.0075397823293,2781.6744331134196,1189.7091974270306,3285.8228920804213,25575.30444001473
346,0,1380.8699448652353,1482.1333888220752,2959.8550262269923,141.422263619907,335.975845377654,0,0,223.927156222573,194.257617202329,625.033868344183,688.7611219046651,0,1887.7814399694887,9920.017672555103
347,0,0,359.168604811576,271.431339595411,0,0,0,0,0,0,0,0,0,0,630.599944406987
348,0,1563.060864426716,11202.579946874665,16955.995508995467,7605.038072143693,1601.644758280563,0,154.540372120555,1389.2339379304967,327.54053853443514,772.154517328406,1068.5767961679285,3737.146033830156,4866.064996932589,51243.57634356567
349,0,127.5024805606762,3559.016819947387,3217.544526003222,5199.047377434255,37.3061811372947,0,375.8109139553154,0,0,0,12.7544358317945,0,1049.237828066426,13578.220562936373
350,0,0,299.901389664336,0,0,0,0,0,0,0,0,0,0,0,299.901389664336
351,0,3710.966022300172,1571.0665645544632,6014.175921804551,422.000371682899,568.548001848528,0,0,1578.327177065793,0,2317.4799783016183,628.297860408071,0,3248.0345160668344,20058.896414032937
352,0,1002.923913666314,1138.627609038655,4381.824880831371,298.080442919379,2355.82172959208,0,0,0,845.2532435484936,518.732784167712,864.5925734102631,141.422263619907,3523.375581759107,15070.65502255328
353,0,0,0,518.732784167712,0,0,0,0,0,0,518.732784167712,0,189.41978972774,0,1226.885358063164
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,631.7127438230541,321.722042598106,4044.828233366118,0,400.350666252879,0,1099.546812788494,1220.4027429484927,2394.264378034044,2253.625139590404,974.803645485864,338.650130709266,619.392370215283,14299.298905812006
357,0,3204.6584212899106,0,2063.7338671712023,0,1399.395814697594,0,1582.873359309916,849.0930037116201,3922.626057007335,1876.7577211081623,0,0,3943.9477579287873,18843.08600222453
358,0,53.8571428571428,310.3571428571428,69,0,0,0,48.2727272727273,53.8571428571428,0,0,0,0,211.9642857142856,747.3084415584412
359,0,1099.817665151391,1707.000760917354,5046.45097986297,241.858396980108,143.279730259018,402.37029744709093,436.738953314808,915.372186593927,1988.3181041238815,1402.2495130386951,793.4116524905468,469.026630740722,5589.268147824482,20235.163018744995
360,0,0,0,98.0389286772024,0,0,0,0,0,487.57619231484193,442.869593983047,4266.971230444711,0,1104.232494182673,6399.688439602475
361,0,576.6724980821377,2083.57335579983,1022.304420581274,368.966974059286,0,0,237.860145308571,1198.452936242966,0,0,0,0,2783.902013324451,8271.732343398515
362,237.860145308571,395.089015600419,1755.673625047817,675.3347701442252,150.131077159349,0,0,0,312.10068725772,0,0,0,0,1543.378261003377,5069.567581521478
363,0,62.9544521889846,723.959096375457,11534.991826334342,386.69393319096,95.1755255669152,114.16242721409968,1601.6338425816407,1266.7406210281183,5990.00215522788,1610.5879698711587,5384.150767024776,2338.1148059863813,6234.223012062394,37343.39043465311
364,0,144.00142887504398,1267.0980793050971,8030.143295642712,1865.779069111215,498.1427292829272,2536.6884960980437,2404.1821252471036,1700.8388999015235,4055.721737049146,2568.4651226004703,3799.2424680732065,739.3344058312475,5176.180606015794,34785.81846303353
365,0,720.0958315124633,21232.30948495868,4429.142089824521,4799.136324739059,1240.304958257086,84.2185056263528,224.17480113399952,669.5820910080632,70.0852851419304,0,923.7656347359309,0,2531.330647930665,36924.14565486874
366,0,0,4273.782749370754,1367.9829900665209,3133.280056517576,530.5915509608382,0,37.7612825209146,903.566630877696,0,0,471.49552153928,50.2637107268775,1084.7462098214878,11853.470702401946
367,0,568.8694773800061,11176.689470799884,8063.963669390852,2317.634756743011,1030.7413834040167,0,161.655322246551,3018.379652388496,230.502595663652,281.639863144855,2682.7861940364683,125.173160554999,2844.89473442266,32502.930280175453
368,0,40.2934994070251,953.1497896320221,747.951600061834,126.279859818493,0,0,1798.9070652832,0,4669.286646414641,734.3715961743901,1860.44099573052,0,1403.6420816236289,12334.323134145754
369,0,1721.8873995510487,5137.8598518592535,3626.8028852582106,0,799.825222397766,0,1856.56499570712,141.330375294606,1978.7768835994768,929.820350798734,131.429413837908,0,2538.292288795547,18862.589667099674
370,0,1747.990457683722,978.5383496169923,6470.537595394576,443.345320630033,1155.38969934753,0,2274.929397590653,359.203081455901,1078.6208783446575,2023.75756658848,846.001703545952,0,2990.308095757772,20368.622145956273
371,0,2334.6853553694973,940.2321838507564,11599.658748117918,714.287766417503,1428.56334320795,633.1216191594217,3490.4454841692486,1433.8570763649127,4258.307331576346,1470.2425711529158,1733.9972230305352,0,4887.343762197221,34924.742464614224
372,0,0,538.940907746594,1697.8112148989153,0,396.5477483019664,0,438.463849132915,248.020764829538,19.3190881994879,0,120.495691934863,0,3405.5154969770474,6865.114762021327
373,0,678.513956094997,2493.378644263108,5544.139370652897,1858.018478863656,979.4345425387328,678.745769206086,1537.9806426231892,1619.1584244048258,698.232933522521,806.1957244687189,4121.233820588087,0,3520.2555895007754,24535.287896727594
374,0,1910.3715517019812,2369.392329549175,12473.416085006931,10446.064472364997,1835.012887147941,0,1358.7699330123069,964.0608816730692,630.6351724337802,425.043345845872,1695.168930604071,54.7540245534447,1201.7790729158653,35364.468686809436
375,0,0,1819.7255400640431,2412.700083935694,5449.959255117401,9883.069084906709,0,222.782632122271,1542.1232961377202,1633.893104004198,0,263.8602825244592,449.4817408330426,5992.712459961775,29670.307479607312
376,0,3456.796935205406,10284.55513478681,5375.030574073229,3143.894738763987,373.43124212988,977.493355449741,2087.67894672482,1316.1488862012948,39.3937295148335,2383.5932638150816,3206.4162622212875,960.162130337463,5089.361515995512,38693.956715219334
377,0,354.133257025421,9877.260208450492,3385.0984872753124,4414.865516368476,1656.997253761935,0,1234.9571389563318,298.179676709517,730.2407301737111,0,993.473547053693,0,1678.174165379988,24623.37998115488
378,0,5729.008540640254,15107.096531130454,8184.743881611541,4743.060263969108,0,0,789.3341131435229,6715.248842984088,2406.82433813119,2256.334367831055,4819.544214713451,336.548957677536,13942.58388995776,65030.32794178996
379,0,2179.311068837997,15949.58905540658,5079.895906171636,9687.66582163124,227.654538600724,872.570657502076,980.226118462655,698.056526001661,0,274.1869980595052,4347.483250841977,0,4321.556967938903,44618.19690945496
380,0,2309.2392951017773,1037.956725080026,1804.4133659297208,0,329.3354783663122,0,1123.081830473296,0,0,840.382960902496,484.843658766452,0,2195.4693927833127,10124.722707403394
381,0,3876.1814972471807,2125.24654949082,2707.3183380518935,767.636357354442,438.8002896829,0,1299.9618275402008,603.342130918373,412.7287554626415,537.5760860525,270.586620289922,357.933476002137,3895.3122068013326,17292.624134894344
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,4735.355422449968,1209.992658336132,5807.899876898231,475.637443244082,750.7518550334381,0,2523.8369401745063,171.618037313747,23.9275819050795,459.38683935046,810.149693969084,0,3458.695148460989,20427.251497135716
384,0,878.8676572946268,1024.5870655158826,3184.8039500956993,134.32961392589,4494.836190146973,0,4910.408757208444,842.19534346347,0,804.4375948810922,0,0,5596.3938229607775,21870.859995492858
385,0,1204.053398652512,205.96310085208,498.90290683947694,340.526864566683,215.771315085868,0,1085.60852835681,0,0,276.723883879106,0,0,1815.267235003837,5642.817233236373
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1739.4203311238325,441.993627514723,1580.578095381514,166.9075997766649,690.389143159937,0,0,55.6625340831629,0,0,0,324.666610112313,0,39.7333844580777,5039.351325610225
388,0,784.217067178066,16058.81556986744,6163.907884517906,2220.922358088899,2118.604996960329,326.12591516124803,370.65273811802285,772.496338975987,2081.3090931727193,5597.843921059414,2344.350855289426,2824.757137830609,743.9171312828566,42407.921007502926
389,0,336.31902071641605,786.0387842434035,1552.2568573029907,60.9501080734928,0,0,0,388.888174244343,665.992567568018,376.478534790163,118.04897305443,0,1267.5981590829829,5552.57117907624
390,0,2644.6507866806573,2484.5282734470734,1744.8066736229605,253.226699298694,621.824342623634,0,670.740908980345,706.2160261295029,188.68386781898,1752.8454981857751,579.201984642577,492.908143673686,4227.316702923728,16366.949908027613
391,39.070072219603,553.25,392.203187382893,389.5,180.4861229111564,0,0,68.6363636363636,0,428.645130988156,0,288.3,0,1142.688047064186,3482.778924202358
392,0,0,0,186.409514289405,0,0,0,0,0,0,0,0,0,0,186.409514289405
393,0,310.497346627156,0,0,0,0,0,0,0,0,0,0,0,0,310.497346627156
394,0,3451.325584738608,3571.453932769145,5704.456424822691,2070.045960292752,325.570435564805,515.564995579675,515.564995579675,768.042627465876,1854.601839143349,0,1220.6492163991638,372.727759612195,6955.741303955748,27325.74507592368
395,0,0,0,348.737659258332,0,0,0,0,0,0,0,0,0,0,348.737659258332
396,0,2285.023083677741,5825.873702747351,5622.03302513978,698.97826331333,2060.950256318939,0,1727.697742312567,2035.950107122546,0,1593.898753504268,0,1261.0747197003589,1395.4482393276,24506.92789316448
397,0,565.1383661419727,0,634.835865877069,0,0,0,144.192165537627,120.212094768024,0,580.704107890129,0,0,1214.3483696981953,3259.4309699130167
398,0,3043.7057773521037,4892.512158494797,9765.011391960212,1684.7483642711793,578.159262592536,306.2784784857621,2151.414623061525,1897.706122300644,1464.9528651435571,1708.759527226041,3798.832700556015,1404.6665812396973,7135.794965126598,39832.54281781066
399,0,4344.318796347078,2959.541251433344,9533.448104731144,501.354165316648,145.209936037456,395.599997071963,3524.337456753759,4359.463452050313,680.7198401669409,1055.65206701926,980.114831588838,2343.915871462281,3727.8109324127777,34551.486702391805
400,0,2534.103243858891,4893.3325843477905,6574.673642976201,446.118185634061,0,168.75,1232.2961592572867,679.62107699642,3097.136309166385,1638.3967233439798,2727.2098564804883,256.492544060665,2532.594052412519,26780.724378534684
401,0,4762.096921665553,11419.354894950386,3906.6027991663254,428.853070846546,1213.041543251659,0,2545.7729341332292,1249.330556389462,0,3576.0493055690454,373.778325043029,371.835327455675,4922.207161096785,34768.9228395677
402,0,3164.8768142299614,4406.594001424044,3956.5014850832586,456.55689879992,1107.810209299476,194.168498470089,359.99740644860003,1311.428565745171,0,1262.891805911617,1520.469168561413,0,2777.347443210439,20518.642297183986
403,0,2578.5480066503537,12819.251835845886,6982.751781772486,450.535323426379,970.8732749361529,0,394.166333177642,2434.55509952537,115.858469784843,1315.884171009162,545.746428121332,0,3323.8637625315387,31932.03448678114
404,0,2294.041128792697,4900.344607716606,14639.050323416404,902.797226694508,884.087419349532,450.535323426379,3347.526868540253,3869.036096722864,5913.685629206052,10078.033512793898,7269.446456778062,4025.4706637407826,10314.562577045566,68888.6178342236
405,0,1199.0787093163017,2703.1404834679147,1801.0417612958595,0,287.447284196855,0,283.85126739107614,727.560504844066,0,1193.102805281492,531.984481418683,0,629.1623297587556,9356.369626971005
406,0,438.45256646875583,746.4339442269154,949.6583209401035,0,0,0,571.1712246497025,430.9949561361536,0,252.1518672379443,0,0,1673.3099681434817,5062.172847803056
407,0,8291.328596524305,2121.8743850063292,9174.570248048854,568.70650369786,303.64820583906396,172.871335537766,1874.4127269472208,1820.153411867452,3726.530550134735,4197.232163389793,4087.9260614448663,324.006275314343,7438.878709725214,44102.1391734778
408,0,429.555256862252,4507.195129905683,6625.621065511158,1330.9628227570047,48.4083905409197,73.2918551408282,627.1765642178909,1258.474645571687,4709.380252092041,695.0182587974273,2452.424292690973,0,6790.883995885973,29548.392529973833
409,180.962799273635,664.048700127564,1552.8975770907507,6457.670571749676,1353.60917274781,753.90506110398,0,387.10998659529696,2006.602097984731,1520.246990456943,618.6921310787997,535.8655084376072,3366.9601599406506,3636.972336281161,23035.543092868607
410,175.936054849368,5187.82904515886,10424.261938045747,5065.00815605787,2211.00811370544,910.520689658933,223.452262003637,1064.925781055584,2635.106088284796,1074.75497921119,997.1143740131649,262.2027587106062,0,9336.321770263756,39568.44201101895
411,0,1742.890559213458,2208.035655362695,4067.6801862513703,0,1289.711054082341,0,517.13016560024,692.014024353804,561.861037123185,741.732725676903,1203.7007900524427,0,229.723791186691,13254.479988903127
412,0,2187.287162189061,2015.846987272296,1749.3619024984791,0,0,0,178.424967811958,790.043655349753,138.791847302238,2291.303164996867,159.823215848584,0,649.452583743275,10160.335487012511
413,341.38974258123113,423.48094706445744,3076.759641110627,501.7598033413964,332.206006029027,0,0,218.38334761477896,637.929581139597,0,59.667453132081,226.7635082812541,0,835.9714943757219,6654.311524670172
414,83.1052631578947,689.8688596491224,1024.7093974472991,751.9722222222231,223.452262003637,83.9375,138.444444444445,531.6872076023396,0,129.583333333333,454.5138888888901,382.43859649122874,0,856.9698614068328,5350.6828366472455
415,623.3530353095389,965.8276080543552,2380.7872781762726,3788.483715725428,245.10950034653,649.016252414718,0,1355.4749007735873,528.7014603110181,0,1347.0860854285213,989.186825966531,255.375637497147,4126.306891681568,17254.709191685215
