origin_zone,destination_industry_work,commerce_work,services_work,education,shopping,health,leisure,home,job_search,personal_business,meal,total
298,3611.8416926245868,6488.3262046341561,30919.597951219104,60042.915855980536,2662.9220504593682,6878.5943216218984,2300.6408685999154,95375.452763011039,1561.6856550188966,2673.7910635081698,142.14016767594484,212657.9085943536
299,0,923.60228938328055,3389.1596106405009,2647.6064891751753,127.67844715714008,149.18520960791847,0,1576.5341444747853,0,25.644356979421737,0,8839.410547418222
300,0,0,0,0,0,0,0,112.32129068308984,0,0,0,112.32129068308984
301,1874.0309195078316,5647.5736320979358,12399.866508781059,8663.169679945915,2773.1072658930943,897.34843765269261,1535.6955836462489,132251.86897650859,0,1059.5975409265002,5100.0135535850386,172202.2720985449
302,1578.0972629791768,139.46063730223852,4243.4081214939633,3533.1911508835587,1569.3900660543854,264.75056354955092,1370.7775655101257,36962.758703598731,0,425.13989059390013,239.73640280537194,50326.710364771
303,1041.9967847377081,2218.572639258261,6426.4222203305244,6161.5009608990658,694.47575692914916,115.70075911837891,511.41108293722596,59701.804089473029,0,477.72176362543718,1268.4814667043331,78618.08752401311
304,408.79635796880086,872.81641158341392,4116.7698326835616,3369.1172804460339,399.88998995283958,380.20644330802418,720.45619241984082,42462.736726588468,0,666.65887772290046,268.78977489538016,53666.23788756926
305,1282.0411049751538,11414.645245814554,26718.980217493863,27389.394083744079,1787.8559919349536,453.64343760308259,417.61625467040312,57847.991418528567,0,854.68927464084061,298.91063432960772,128465.76766373508
306,4609.0734078885753,6498.2148771340526,43261.498609557188,37616.758062605615,3069.0202882758381,4102.018781740464,5869.2323059934497,57084.269691019057,0,4750.2874709243852,868.76414074963952,167729.13763588824
307,6517.1361537923622,11467.335938145632,16112.102799333417,14243.19956491751,2084.0557181264021,9100.4155534454858,0,20280.724428632016,0,459.93585150293234,0,80264.90600789576
308,4529.6394575729846,13406.20743591925,33204.379493011831,33124.988115282365,698.32534838853974,3415.8109206770132,714.02094000054046,43264.225456167449,619.14094434644551,0,0,132976.7381113664
309,711.9122966912463,2090.9709335855632,12216.857779735927,21455.27226736704,958.3447202935979,2653.5108073622723,263.17782228858295,23873.532563188062,0,3093.7540878002987,0,67317.3332783126
310,3039.1873926236103,4668.7936740339392,17424.705692556181,19647.107144852493,556.10453832627582,1454.198491757649,260.07006515385757,20547.419802390246,0,2041.3920243967211,0,69638.97882609097
311,179.51080984416902,2613.5591163276913,6083.0545270452676,6487.4119195057292,1341.4956051505442,694.85640375126877,615.54954225558481,12950.888884170539,0,985.55312671720014,0,31951.879934767992
312,4507.54395710669,12339.531160457607,23705.911506580727,23759.025334083792,1136.0771335293066,1277.4014324883769,741.64379551426941,51503.289542687453,0,193.2462149821925,0,119163.67007743042
313,1023.5645249779211,1666.5658571188058,9965.9473865386262,16408.68432522528,1563.709715250078,933.2104452786316,3442.2902813143528,43062.799648268556,0,1823.1116143804729,623.7839561060814,80513.6677544588
314,1123.7918616458223,789.65612301424937,7129.3053522276505,6971.0763761305661,932.74603901956118,1255.1241869806126,1143.244814451258,14733.283235706103,0,1331.45911925465,271.57837894957896,35681.26548738005
315,1855.7825304541432,3031.8479112078621,24734.600758142784,26393.813320835859,6103.1406566196238,3030.5830773937987,2336.5279653901785,48838.30088354669,0,1771.6442420363633,0,118096.24134562728
316,5779.5291654342855,12200.087843864865,30832.22111545219,34065.337997258917,3238.975368951566,2659.4844964566637,0,42813.143717079438,0,5062.355095426472,0,136651.1347999244
317,523.34805007856664,732.29784406872511,4610.6264193904844,5567.7980252133766,507.90811930036938,364.27812340789171,370.63059428551776,27618.162498368358,0,1024.4800850682757,310.65481659374137,41630.1845757753
318,89.266755129616712,244.89205149822467,668.80224546799172,900.40208373821611,153.50120049192574,163.56267636854244,211.04571272236061,13721.364477962385,0,100.20731678017881,46.677623195150659,16299.722143354593
319,494.00437579326774,450.18935014067807,5753.6781340877433,7824.9392732592369,1425.0632711356648,1026.4663987331317,800.44425864431742,23356.689729115133,0,1773.8133461517004,165.47675532226827,43070.764892383144
320,214.67542061178978,654.70057268773371,2877.2226164034014,3423.7490923749942,990.67198183432492,350.79200379816319,697.90352537125113,30514.90249544544,0,464.6953680560481,0,40189.313076583145
321,3305.0196585767621,10956.226668634956,27761.658448416969,22167.521504175074,2802.4931412864667,2295.8947925182961,3614.0666959888867,34343.032079539102,157.69444347390552,3260.6221276699448,205.60403098518861,110869.83359126556
322,876.83617841963678,2734.6360868172787,13688.651912389885,19578.824688180819,929.22606445813665,1659.7239658046228,2819.9646500314416,38964.89713707647,0,705.41149730849156,379.13720264645804,82337.30938313324
323,1311.2723441154519,3385.7290445186431,22017.020031430657,17900.820399468023,1585.7742540573718,2013.0725771882837,2004.4976941653642,35634.384910090994,0,436.51108098296493,0,86289.08233601776
324,841.0709961886871,5495.0047127671587,28561.358631472438,24130.499916767476,1324.2510763475857,5692.7250865957585,555.41645743135382,27097.58108763416,0,2947.8453805343015,0,96645.7533457389
325,2858.324678696506,2796.3895913314204,25027.420532189004,16909.860375652504,0,1351.390860161963,7008.3089726339413,35847.597435111107,0,575.71607719981387,302.09213353707344,92677.10065651334
326,920.71557392730961,3961.8509852201214,12324.264842446955,20809.158823747159,582.81682797402436,863.68825572691321,0,36365.069837786905,0,2563.9390409809898,51.036085871224103,78442.5402736816
327,4089.7357683675059,5192.914503564728,12150.082168302235,17683.289188273124,1931.7862299621229,4733.3865495021992,2437.1756153121592,20449.576354192308,584.46850045620931,4456.2821456530473,0,73708.69702358563
328,1254.4317974977992,1731.6938993025115,9374.9622842459557,7840.7310644227036,1011.2236833753619,897.45582063062886,1325.0694346158825,8735.138657361982,0,700.05536708880504,269.52415803107368,33140.2861665727
329,1224.9454209980886,1103.5937060891063,5839.225962632735,6356.9747066386908,556.47977429956552,279.11027682372344,1025.2688434701236,11051.986932418353,0,2675.9732188340827,393.53059013353015,30507.089432338
330,559.92498635512243,1529.7675374519665,9127.5949695025156,9820.9784741335025,841.5636628738755,692.32144141787944,1693.6917403561197,32463.067981381573,0,772.25405450243545,0,57501.16484797499
331,3466.3182440182004,2855.4412275265008,9640.0506492992645,8679.1304497071469,0,398.16870616082684,383.2017442650785,13386.054505715729,0,598.2178222566605,422.61504378638131,39829.198392735794
332,1020.825602886825,7126.2847874214012,10919.081084207935,12283.14740143623,2574.7025366738612,1192.5809840089687,430.69428737855537,19928.953522077376,0,2792.6839438415013,0,58268.95414993266
333,0,4168.1073612543323,9100.1605612437543,12377.889093930637,750.90410031204624,415.02402654283105,0,20859.524889657849,0,597.70650568157123,219.73993719797923,48489.056475820995
334,750.53365020488377,3361.1829551220148,4855.6913678186611,7626.0053605816074,1103.2756683816401,1048.6890716326236,546.96686246410775,10915.99373687074,0,738.24744544330042,0,30946.58611851958
335,1879.2088830655398,2805.3008844074284,12953.472545364908,9656.2286301379863,582.82984574563091,1731.759295951797,451.77114834415698,19100.01456981193,0,1393.9507295738122,0,50554.53653240318
336,499.16612257578947,3004.5530985913883,9651.3956995241515,18094.987477387906,775.44396192188185,3170.3877231038846,278.77945603295018,11423.182681361488,0,5211.5868920373832,0,52109.48311253682
337,2348.3759401912339,3995.3861202935636,14945.786303106945,19246.769701316975,856.57297064020872,1470.1127141140621,1422.1257279529104,23679.157571290132,0,2997.585850137013,54.965341108721617,71016.83824015176
338,1121.8354543930982,1008.7196895560802,9115.8844249092472,5575.328389334064,194.25213657867698,394.98592781322884,2887.8323174348134,16253.986872007459,0,509.36007255927427,187.6535970379509,37249.838881623895
339,1222.5308614242219,3230.4113557856372,12759.542233887778,10219.424725020472,228.19663770039278,843.85055921500521,277.74402307544051,22493.382142925147,0,1571.8033880446383,0,52846.88592707873
340,0,455.9769427688999,2599.6101271058906,1413.9309087753522,93.722626983783428,391.01763519713472,331.25100207311414,60271.416833514988,0,400.80863007484766,997.54262923035628,66955.27733572437
341,221.86378723529916,775.11931078254838,3860.593894544113,3151.8655918271184,555.46069624432687,44.07280829360996,370.78886432750755,22404.61430713518,40.951609887140521,1185.0030836996541,268.13890392732765,32878.47285790383
342,1412.5194045407609,223.24326478131638,3926.4804239673676,3554.2346114175039,934.18955253634465,757.69455582818068,1143.7634215908138,11293.137319547774,0,916.79695219460928,0,24162.059506404676
343,0,2249.7079846781644,9020.4077580346584,10464.158823282634,1199.6983944549547,1101.9912769557848,381.44914853566928,25015.952498094,0,190.72457426783464,302.68929312675687,49926.77975143046
344,221.25270641440625,208.86355599866741,1453.4209913128611,2261.7908855335891,149.0222483525788,0,20.30380247477293,1557.5873767203093,0,77.811455231184539,0,5950.053022038369
345,2154.3437996406597,3595.6528535193229,20134.5356033758,22419.633155818246,0,304.64815553714737,0,43507.234740190586,0,0,425.82464773102618,92541.8729558128
346,3285.9606947446687,3483.3126786194771,11442.773276775759,8298.2997110943306,1179.483655119828,1290.7026461393716,0,13571.488761634479,0,0,0,42552.02142412792
347,0,0,0,0,0,0,0,1431.4546925645843,0,0,0,1431.4546925645843
348,14762.203868660294,9448.3887305914268,17202.84503105572,27263.740436095013,1557.5462926397445,4725.1820264828293,1465.1563768465003,76289.808888603089,0,2601.6541294949766,854.68927464084061,156171.21505511043
349,398.15389346621845,574.78119231681148,1962.0853332457152,6184.322700759335,68.270698161178203,151.2668358646481,0,14940.502971779228,0,546.46156874484973,0,24825.845194337984
350,0,0,0,0,0,0,0,997.39682631692733,0,0,0,997.3968263169273
351,3876.0329819280432,7036.7933920496735,11286.40256953869,22076.873727990405,331.36863762646419,2892.9223139177911,2979.8427944297823,43135.94521338222,0,1401.8894932035414,0,95018.07112406663
352,3611.498041283719,10368.174863255377,15940.363297426002,22420.591598525898,0,539.70833666185683,2646.4724520615669,32325.721597430867,0,222.95400848056289,612.7500660209098,88688.23426114675
353,0,0,0,612.7500660209098,0,0,0,2978.5741137527193,0,0,0,3591.324179773629
354,-,-,-,-,-,-,-,-,-,-,-,0
355,-,-,-,-,-,-,-,-,-,-,-,0
356,677.58624109932703,4727.9526550083174,15673.863915937192,23744.099281833107,231.58965884378884,583.69543787498105,1775.3634775668615,37636.919890202145,0,2457.6552802764031,0,87508.72583864213
357,6598.891206432967,11748.808535649947,14052.481461211621,27585.707329360932,1197.9778798796078,1829.3689757331604,695.90658678657678,39245.724008280973,0,2624.9448042793642,0,105579.81078761516
358,168.35831844572522,61.843809096492606,1407.2679090058377,2125.9747143896411,26.710137260126555,27.367433702769478,546.05695418018797,127.23686972806502,0,1158.628971230813,0,5649.445117039659
359,3213.4275063659197,5893.1568299701948,13617.436203716956,20933.386169956411,1421.9016795477082,385.76154333256386,0,47751.622252833389,0,457.00427752445154,0,93673.69646324759
360,666.28709564205315,0,4468.1580879290323,7656.0940502359763,538.39564370877486,706.12651479915667,1159.2328801969973,5558.972884147769,0,770.53546327606944,0,21523.80261993583
361,4121.3270521036566,1629.5866718972088,6033.4714590847316,7960.3421609345469,1522.8429422232514,331.42139460296647,665.89134468705356,18113.712742388194,0,456.87233379531949,0,40835.46810171693
362,1599.6685305920983,351.36838369103253,3565.517887735446,6559.2562793663501,217.16732006461635,1534.1981852191266,0,7906.531020226168,0,930.61220581804537,0,22664.31981271288
363,711.06770307119677,1674.3246657484692,5813.3503879936416,9167.6454620308614,224.72283967459595,957.40181831242785,188.28111105323717,68984.138219855056,0,330.37107648649845,0,88051.30328422599
364,836.42820646208656,4935.9504214961544,15262.840130370489,9738.2025186096344,409.72650125600205,434.64279965948117,540.26803436176704,68656.111694147869,0,1001.7239131158553,121.82241881494927,101937.7166382943
365,1283.6287592124625,310.32344440160637,1949.5370941457925,2700.2382542184127,242.42089394659661,824.46291551959666,227.55633058725934,35225.17299193611,0,139.12095700489687,0,42902.46164097273
366,522.23934276372995,1070.4962658235377,2846.5706791635357,2904.587186997795,78.947787858467649,197.06773703127843,106.2330587904693,10833.724383776203,0,340.34183483356657,0,18900.208277038582
367,4618.0862759545626,2348.8444782075035,5756.8073558067981,12765.857724946041,1663.8242581207303,2226.6237950313675,270.01788663980386,52370.842366087636,0,1394.6787643860935,0,83415.58290518053
368,4476.2303987525329,2224.5078552204495,6541.8991809418048,11649.93845014418,2296.5015012327335,789.19020236886013,702.46110923680067,25442.953698600886,0,279.64966666944338,47.59646040394783,54450.92852357164
369,7908.7684635374499,2196.0905335643793,10333.716107041919,20890.850450794107,1402.294276981268,421.6330829302284,397.06839415754246,39322.690093987083,0,761.10770022990391,1020.06563275447,84654.28473597835
370,4130.3041600828492,8333.4407685916885,11644.402289643986,17435.421671420394,2352.2506842953549,819.22823712004299,2733.2883626153844,42499.934782147495,0,298.91551838797596,0,90247.18647430516
371,3283.3168233259435,14304.660125162645,25414.358893534783,30784.578270227681,1845.7841569001907,0,1578.2532233748288,59432.524779872976,0,458.08678549789732,0,137101.56305789694
372,3336.4961468880538,10609.558330403353,16314.121615674372,17014.295542403084,3052.9506703747916,1360.0810855937902,2467.0767360345944,24527.134360266686,0,1698.8919139099448,0,80380.60640154866
373,858.61587501377699,4114.5823535974123,6911.136809298986,15169.633376108693,720.54185955717855,0,0,28853.888390412107,0,461.97962512697387,22.358025087919529,57112.73631420304
374,1525.2980465189703,378.00482954961711,12154.86025468821,11390.019418192378,335.72689033838117,665.83703139082945,193.65395160034043,53444.159081573656,0,433.09181416013439,0,80520.65131801252
375,0,0,389.57061364513618,0,0,0,59.809617847569513,38096.55712756631,0,122.24957902318417,0,38668.1869380822
376,12167.544733968463,4953.2223193227537,14763.12081907739,23011.399953694654,1043.7657366919193,6450.9266174033819,352.88103976463788,59823.361656139743,0,5012.5480391945212,207.30425511194161,127786.0751703694
377,6199.8929952446097,822.12854804548647,8100.9932592720725,18471.229415702928,304.47831198245541,1647.9351071199717,0,45255.415619893596,115.3654201623733,1851.0496944078618,0,82768.48837183136
378,17451.207959674608,10039.535499386988,24419.31876882667,60555.997772903102,7713.5066731100806,8727.0303029855477,2907.3917449956034,112029.31212205754,519.10274804814435,1359.4878822389951,157.58589805905467,245879.4773722863
379,12701.271690622287,1691.8378942492632,18673.331365835686,29106.100852953896,2114.8077635600589,5915.8665664014088,2579.1801699137641,70906.582826761223,0,2926.6884173150997,483.69021554077329,147099.35776315344
380,7045.9080181653853,13371.066550547079,7873.8973456833792,13523.333490222736,4336.4942487538774,1622.5958384945168,269.609267774579,21892.597796199698,0,0,0,69935.50255584126
381,10169.210428831688,10365.900374078665,19265.014131196473,32007.792615650596,9684.2997424448768,4048.4042038756761,1489.9077199794815,33829.97720251901,0,2966.7018587933626,0,123827.20827736982
382,-,-,-,-,-,-,-,-,-,-,-,0
383,10249.841702527568,9686.8847486079649,15701.246405008747,27781.594293739025,3357.6083692472553,6991.0235057675127,1746.2898070236686,37041.967990179255,0,3456.3538401143292,0,116012.81066221531
384,2214.3100513245445,9638.1678191967367,20686.380634951758,27235.220364100205,6809.1643784759472,5075.6463209451249,275.1954904551605,36911.302534540788,0,2474.8665829898841,0,111320.25417698016
385,2431.809436134653,2303.1487567859117,7029.8916805701956,3903.8327923769702,170.88632092704182,67.814231125891467,231.71049071385841,11740.489141772032,0,970.40098642457201,0,28849.983836831125
386,-,-,-,-,-,-,-,-,-,-,-,0
387,1308.2576566900188,156.1675354681598,369.10058556022977,1264.5359833611024,382.18295862906916,290.36167853606128,52.643117777398672,5598.8783118077436,0,0,0,9422.127827829783
388,10544.219892437952,7459.9464672091008,21964.140763417807,22098.397810916362,3390.0814764484912,1084.5883857087817,1187.5016939001898,69069.356920021557,782.99417502456072,392.89981369999407,0,137974.1273987848
389,786.04492309209672,501.32555630536797,2799.9722194915876,865.4293155656145,339.97324125962047,307.15507583991274,0,5760.6975210901883,0,38.523432901355996,0,11399.121285545743
390,4458.4958618934306,1644.889366200232,11835.213309092682,15284.253258692037,1563.0056563891562,1703.5414327353278,287.71452137558765,36946.22876092908,111.32116439350912,0,0,73834.66333170104
391,1455.7294935424923,232.47242798579066,1093.8983029304118,2395.1300106463036,687.09034647582473,679.4122595094758,402.73266414167813,2670.7430816187371,0,329.64586708857382,0,9946.854453939288
392,0,0,0,0,0,0,0,220.19514801059745,0,0,0,220.19514801059745
393,0,0,0,0,0,0,0,631.84702103114387,0,0,0,631.8470210311439
394,5783.676701591532,6552.4776120159067,24844.774228691214,30882.134658064806,3816.359097426975,4804.0108030646843,2777.7851000848673,66946.66741985979,0,3950.9964525557807,0,150358.88207335558
395,0,0,0,0,0,0,0,411.94431941944208,0,0,0,411.9443194194421
396,14234.292815940642,12100.185883950944,23486.493550326457,32989.215510310198,1581.5223918191323,2452.3482397581574,1101.3417545306206,52055.923367115109,0,5491.3429597234372,591.28170775223111,146083.9481812269
397,2184.9165814655771,1107.7198697251129,6795.9977505161705,8974.9741238278548,687.12614271740085,678.55042705966605,514.71787112159018,10599.90200976473,0,1395.1631443950282,441.08164017121862,33380.149560764345
398,9950.6078805422167,16139.421989390774,17706.742172469381,34735.359004494101,2976.8543072785642,5441.8581776186984,4633.2412350170744,77734.105021170355,3007.4287266931465,1548.7025576723688,2251.9626901189636,176126.28376246564
399,10860.322893555403,9564.0864689051887,15344.312816639214,44398.3527102312,1926.0889219660235,2618.1602055916328,2324.9726397811792,69856.987431088812,827.31860455986316,2490.2172761293054,0,160210.81996844782
400,8042.6112354930156,3770.7612891873368,16853.971268240537,28982.917482429104,2774.1766698247652,3072.1249912205744,5116.4334223864234,65669.392620702405,0,4095.4489764350828,381.18933177895065,138759.02728769818
401,14061.471884038579,10331.601613635095,18244.559035933948,44665.63216073536,5155.5721647558412,7543.8189549988592,425.77543618706892,58842.788572402278,827.31860455986316,4221.0375632481919,52.316794690564507,164371.89278518566
402,13463.133589966812,5259.9881075103121,11243.740473161013,28059.577508807251,1954.6891778763911,3769.0899986448708,1837.5817307121124,39830.840814674259,0,3343.6772344721785,0,108762.3186358252
403,15104.667733034581,12829.338600371926,18891.760074320115,49132.630235756602,5449.7863193970998,4080.4614300372436,2988.1911343451811,77875.192425593414,0,3239.1060178194211,356.762237996951,189947.89620867252
404,17269.289267517761,10078.933468591438,52923.648428436951,77295.868397494705,8729.7716724847342,6733.2096290597046,9954.7876215098076,170665.01157195272,0,7879.0583299277241,1220.2365904631804,362749.8149774388
405,5548.5634774847485,2492.8790325239152,3463.5833684852246,8745.9373768212572,526.41059944692688,489.8533401610739,0,21878.694745163775,0,879.76017091421033,0,44025.68211100113
406,1901.7604838455288,889.80048650412118,3601.1390284748895,6215.3927085787427,606.638607557157,192.41441700894879,253.89803211927119,9613.9349125588888,0,522.19892182460126,0,23797.17759847215
407,6173.192028900502,4611.8045925383776,15601.564983536453,28432.131023792699,1147.8807429398089,1388.9222607420791,3077.6535650096694,96056.424616479504,0,4839.8084202284854,1094.7491956576396,162424.1314298252
408,2677.7518952717483,3080.4646606038204,8961.0257334426788,13764.908451605574,1275.8942888995468,587.6132186855283,852.75855366177996,48604.499704290683,0,730.53414393278229,330.70273392838146,80866.15338432253
409,1980.6798444740139,1960.8953938811724,10322.566304676204,9250.1458962097404,4405.9539682107661,149.4989381598231,2879.0258740260433,35148.174566915208,0,890.42261159375096,101.74135024790613,67089.10474839462
410,13912.098305652939,10026.699459981801,28621.791347404313,28600.582138255937,59.098146945152031,3413.9739458462946,361.92138909666772,55339.609129742159,0,5364.3156297236974,0,145700.08949264896
411,5009.4936110354802,4822.2464039604902,11446.931250741996,19670.239938657684,0,2684.2891728040572,717.18199139727994,26411.345536564393,0,3060.509187006955,0,73822.23709216835
412,983.64770618766738,1732.1458808777579,2903.7719268244541,5866.0153895799112,20.16338115888037,384.51518827666985,0,15641.599089008589,0,2419.6902850028382,0,29951.54884691677
413,519.99415536226968,1348.159133825789,2683.8066553139683,2736.8317168723888,215.8944353832533,629.85425103674095,914.19947360714536,7881.9201955295475,146.96755439707886,400.64612445824537,0,17478.273695786425
414,1982.0307434388801,925.28978332355496,1933.0313450213853,3536.069901726939,519.599769895794,1630.574657270884,438.31222727187281,5464.4061598511189,0,921.73882902336823,0,17351.053416823797
415,1063.8279105389188,5989.2792805948275,10813.912607645392,9322.3330966724843,1686.6114406735537,1243.8376022258105,970.81956466501958,23871.081382154531,0,504.25740445956541,280.54741558625398,55746.50770521636
416,1558.9338095635972,1249.8524043659172,3242.8927181612266,3919.1309503079997,0,390.19162120717647,615.54856522671412,11456.501108018674,0,224.35015866421082,0,22657.401335515515
417,0,0,0,0,0,0,0,439.32143998154925,0,0,0,439.3214399815493
418,690.97327274134216,2102.0171651992405,3588.8317541639522,6855.0535896876027,164.4784821760895,1089.7818498073564,95.802454762260652,13608.461882508238,0,2278.1578578703366,0,30473.558308916417
419,0,0,0,0,0,0,0,30.928561100490608,0,0,0,30.928561100490608
420,439.83000070023041,694.05892215776714,2448.9270179957575,3686.8555126512174,1200.3124450419755,55.717089396468765,339.50562153258988,7689.2527412991931,0,161.75496804671323,0,16716.214318821912
421,0,0,0,0,0,0,0,104.15423817265385,0,0,0,104.15423817265383
422,2162.4822636163558,1324.896444636852,6454.4286596653228,11254.528889851683,1003.8364473722844,1175.1039197356904,688.73844857681888,22969.636555611156,0,960.18748709250838,0,47993.83911615868
423,-,-,-,-,-,-,-,-,-,-,-,0
424,1577.0317870020813,6378.8272599898319,13566.390192314911,22609.265588741229,3934.2504253959569,4975.9619897110606,1680.3029190388784,55148.74228640151,0,2006.5749828172873,1517.0188656182556,113394.366297031
425,2543.3796702894879,3841.3435761597884,19511.759950362713,18343.290305273254,3666.5569023767625,4314.0562966732268,1385.1814588628993,37377.515972167967,0,3231.2635447214479,762.87199988120392,94977.21967676871
426,1592.7248540156272,2749.988826049685,7066.651259866906,14698.098834670343,2730.7741452032874,3759.3970574404029,1607.2575478575104,34921.778191601377,0,2429.0400904582766,0,71555.71080716341
427,404.7745584196507,695.69802859430047,3136.4986585495681,3783.9937694816067,1578.0170505932344,668.83564100361639,174.73715911379477,19571.357588142233,0,345.15040019069784,517.98416254554013,30877.04701663424
428,1898.8893785580335,1234.7091869811509,5855.0955980398649,5744.466109584182,1152.3089133642068,1371.581505646453,1215.1461568100826,53613.723166840915,0,1640.0470474232695,339.55123979524194,74065.5183030434
429,3836.7724026773158,9397.6423481154834,26106.128740706579,20557.417756918592,4881.6248297240782,2440.0579369335119,3530.4434842066039,172897.21310834988,0,4256.781406940192,6023.6461199880614,253927.7281345603
430,2603.0073978502246,3611.3316841974311,10117.334980793981,7031.1356554345784,2636.532853085992,1230.4484294032331,2378.890054919746,16857.275159104673,0,3177.4063429025405,1535.0514235101541,51178.413981202546
431,1312.0769594653805,1714.0952261265584,5841.9062220091655,4421.6358974785589,1760.9766274984593,577.94391481625507,150.73635505597704,25286.378697665583,0,1056.0043791323581,1965.9385270617158,44087.692806310006
432,581.02833766718629,3818.7346041608125,6365.7779027796423,5364.2555836638194,1949.5313733498674,1137.5388545256174,425.77729560979435,6746.8348576318049,0,1298.9544952521712,113.01973218588421,27801.4530368266
433,652.10128572954591,3003.4629155909106,9484.5491493364643,10064.184346234251,0,1436.8439447414098,771.84302423307872,23081.038715045943,0,1826.9704365930547,0,50320.993817504655
434,4165.1992453179473,3351.8234967261169,13687.922570401441,10499.590938398471,1545.5214446362197,2636.8423218884759,703.7791223380575,34938.479599933606,0,2058.1089549970006,972.72982115516697,74559.99751579251
435,4943.5328274888816,4593.7123375483907,8885.5963119178195,16805.290873398968,1929.9576776653294,2534.1861849351662,1575.9884244954869,32016.065380767031,0,1350.2681642553466,0,74634.59818247243
436,4759.3310767478133,8181.8015516783307,8682.6750482927564,12370.549908482162,780.5906067239888,1957.7991471297648,1918.6915405936711,25786.76394981164,414.64814670786552,2948.542677561637,0,67801.39365372964
437,5215.8009962406604,1979.4599220760122,11084.428281744822,19432.121903187312,3195.1736070395796,1216.9072241501626,0,22683.736592857069,435.72484067649424,1739.056996832933,0,66982.41036480504
438,5647.9178298939078,10886.745024193318,29322.592262155718,29271.673080673954,4846.065229401589,9586.7891248808264,1053.3157319756838,70532.891732110438,0,7120.6530464157313,1059.6588662668528,169328.30192796804
439,6882.6379568097564,6220.7147128350007,36911.954588332039,34547.942648422009,5389.3962533103968,10493.936150294667,5234.4424249536532,71333.841906511996,0,4964.7885293332047,974.73929216670808,182954.39446296945
440,11129.010328733988,11351.42701125729,21652.857589238811,33357.428025730886,2968.8131969559172,3436.130473448698,9347.7720581132398,51423.530778938955,1491.4058525256128,0,1681.9156722601817,147840.2909872036
441,399.96368533656545,60.869409718577892,610.4458453210633,423.63550808887652,27.997778403118595,141.76395167151151,33.640989913460167,1249.7044545367926,24.629898228468068,0,0,2972.651521218434
442,6439.626263972802,4363.8916642015784,8675.2226371778124,8422.9954898955602,1520.074911319525,2591.6082367906274,1181.4143342911054,62703.970603923255,0,813.44391753597051,0,96712.24805910824
443,13028.534325787457,11052.966934314258,21118.956858080979,36513.043959551469,4922.4450329310584,4584.3847475927923,2935.4774871374639,126584.73011215145,1684.0860948544534,6290.1521040602547,3508.8909306223245,232223.66858708396
444,13219.863495378957,11314.407498109416,34601.528195406281,24494.049552670796,8793.7809623822559,6113.8420213322743,3953.0654202602582,55471.930876423183,1252.9665805263367,2677.3479290061478,319.19110087919694,162211.97363237513
445,5177.3102416046613,3203.4537639639975,28276.972385296496,23344.583048850727,2977.2299590052939,1170.9968167125817,4438.4994244292502,25176.842102287708,0,270.77748660452869,0,94036.66522875524
446,2760.7068906827503,3209.1244290299837,1990.1161326988774,7037.8874615480872,724.47896558983609,874.69471913292102,805.09994328170944,2698.0364148790622,883.73343634296316,462.03197794199258,0,21445.91037112818
447,4208.3624471624562,9036.943567375416,26542.104380991193,19507.435990843114,5904.2005859296696,835.43275088045414,879.21037493597896,70668.537705278184,972.44282975193073,119.91709271711865,117.49414395513448,138792.08186982066
448,3777.2791288314102,1151.0393054432077,3486.1729976303995,5539.4139577699925,558.33457069686619,1588.5736917468489,553.12611411256887,7866.2234158315459,175.33577898624571,384.29590267814285,437.90248212300094,25517.697345850236
449,1527.2845597405478,626.07602973152689,2734.1581036137186,2868.9169378142778,628.63582183121821,118.56656515709585,322.57028013012592,5379.2975372785968,74.932053555786581,975.1848832973343,182.71972016818319,15438.342492318414
450,1660.3768805333582,1351.6573271362479,3330.3978222377891,2556.1812697521536,510.32415504066711,134.68279324314929,226.94914391614938,6170.4827054709031,0,230.98433076014189,896.50137138216746,17068.537799472728
451,3211.6257462920157,5671.3094566567679,9573.7013806760569,10012.819036364217,1262.1817599627923,468.46731493863922,1379.2784447036483,24610.137478372908,0,240.37549385890932,801.48976878216433,57231.385880608126
452,12395.448494982091,4617.4760766050631,20676.657924981238,40365.844918486488,7727.1104544069203,2592.1647677739243,4432.4585159839025,86445.656411357399,0,6267.4142647275703,0,185520.2318293046
453,3568.6181249589799,8667.0115371209795,11757.165188884181,18852.135349870219,2026.9166395972661,1529.2352969117392,1511.0172442393175,52950.630997964094,548.38730016819284,7567.7390241709109,1042.914395216091,110021.77109910196
454,3679.923194096662,4643.9437569200436,13434.164028773421,20054.249427064871,4099.455449564015,3785.5574094486228,548.00688608847531,54784.320046369874,0,4462.8442084146109,583.48773124532454,110075.95213798594
455,500.87368023128647,4287.898492225745,10827.97505853917,21097.104637341203,5054.5182094862321,4236.4870382042127,835.99210394376985,68640.73479087255,0,5658.3925616305032,645.22906626131169,121785.205638736
456,6531.2327169646778,8633.7743495890209,27739.096276233511,24607.186805835401,8646.9847667546037,6003.1830322168107,3063.5491861414052,136367.62286467143,344.34407402324592,4316.6187380954034,952.92183584468603,227206.5146463702
457,16699.823605942278,11917.38311325734,31278.44298795324,51966.668040984783,10779.163983106144,6647.8231315078574,5042.077058088139,68423.961152602278,116.29357585043599,5839.2206566397435,1001.5034208899633,209712.3607268222
