destination_zone,metro,train,bus,chartered_transport,school_transport,car_driver,car_passenger,conventional_taxi,ride_hailing,motorcycle_driver,motorcycle_or_mototaxi_passenger,bicycle,walking,other,total
131,6691.387654776933,0,4375.105896014125,0,136.1451539591658,3372.850499952177,926.2422475221649,0,1118.6468611679757,244.86268508263424,14.075072871494536,43.9932851439019,767.4039379347091,0,17690.713294425284
132,1431.9557701197305,17.005949517414596,2594.709599806695,0,0,2343.953331870593,1222.9660649030145,0,0,1280.4734364434344,0,530.8437089260109,897.9736633090722,1003.263369692066,11323.144894588027
133,8152.646331190707,386.95937943307337,14467.408361859829,0,2206.9493291397885,23471.780381945195,5599.377650138229,433.6450346315928,5022.495814239717,2387.1028327162567,14.075072871494536,1810.578261091713,10766.3714710257,0,74719.3899202832
134,5218.3005430484245,873.3740310120124,12339.906534154678,0,5578.517167423201,20706.71441859541,5568.075614698202,0,2467.210197014257,720.2889954746042,1531.852052043923,0,9443.497609871383,0,64447.73716333609
135,7580.547163813361,0,17823.800788049197,0,5488.0343518168565,20671.153363563822,9818.827184234357,138.7213734074528,3133.5521125178607,1155.7631133397406,0,1514.9342234662208,2708.8884620261065,0,70034.22213623498
136,4925.659008660561,575.2925092845372,17558.70560433052,0,3567.346882089205,16956.280483505627,4320.2682043764235,0,930.0455260286453,4421.6201534153315,204.8887882756828,56.3114049841942,14060.729973529516,1780.4280759681526,69357.57661444847
137,2049.944907607499,0,13993.779649966018,0,4974.711821299999,14665.822535132676,8069.724464060301,447.8365997143935,1487.6191132030422,1202.1171182737812,0,1810.578261091713,21696.027612972695,0,70398.1620833222
138,2133.686269137406,1137.8260097356065,10002.22085055594,0,1553.5692202722958,6732.890390596394,2057.469994458146,0,682.7800086218384,771.9171845622973,0,1344.0041945051155,7811.619672131311,0,34227.98379457634
139,2938.1297408999812,556.1518705179391,10517.523624533587,0,2701.0852647176857,14244.682371337796,6515.30084360449,0,695.0092553768169,203.1888382286414,240.58119438359532,1578.8778670119475,10318.198094797224,222.85362916616756,50731.58259457585
140,3680.8650282671288,151.69926203450825,15859.105745670237,0,5523.321018678788,4214.668148781511,2888.3283854726733,209.83663529576057,1026.6109318746055,0,539.1042399539432,0,23667.58171114167,0,57761.12110717082
141,5561.045563910785,484.5682900083845,29158.70049283809,0,3346.51248541459,21930.652636375336,8903.83808240207,0,3698.077550715423,3380.8630499060605,0,9434.255184420264,67094.93500539509,0,152993.44834138613
142,4801.166506423717,1242.0388959090649,21770.431621495285,418.6656817681184,12250.804665611706,2206.6434911210345,2128.169879667108,0,280.64674166095614,683.809799432943,0,1601.4116126195038,23376.399330825625,0,70760.18822653507
143,,,,,,,,,,,,,,,
144,12325.911659748284,0,35805.90233022244,0,2715.4002364151884,46121.7062780283,14479.167125352857,639.3672440388111,6905.67741068845,6639.29274673908,1291.270857660328,2972.511830839522,47635.38323758178,39.48811923068502,177571.07907654575
145,544.7508379986558,0,3380.5166410700267,0,1415.9615884889824,2370.889800374608,752.908510685061,131.46130569310574,428.33956490083904,926.7394160882569,0,0,3404.5495166935743,0,13356.117181993104
146,,,,,,,,,,,,,,,
147,2527.0700710296187,0,11730.42940731352,0,3342.1341491619546,13587.60010435109,851.26949602226955,0,631.9973879446417,596.9224508924228,0,1758.8109648920156,10196.632227658376,0,45222.86625926592
148,2630.744791685692,0,7823.651284808839,0,4707.26008884016,7889.48718796249,2979.495732623762,0,231.74049863964305,1187.323678090968,0,1070.087689194232,8053.044351136826,0,36572.8353029826
149,0,0,0,0,0,0,280.00685782011203,0,0,0,0,0,0,0,280.00685782011203
150,3543.2330662002537,0,25589.085115740767,0,6657.646786824612,6272.394553990037,649.3742225390712,0,0,602.8654592677403,0,0,17133.108198178532,0,60447.70740274097
151,5452.273872435202,665.5286674136647,30307.75382206272,0,7071.315397229759,18506.450320130993,7394.357537871048,0,1585.3464039766463,572.7889329172043,0,0,27585.418948177252,234.92815502309944,99376.16205723761
152,10366.092151564306,276.1363218656197,12959.405460400156,0,1785.3732834511593,18470.403662162025,6531.169112562265,0,1582.4376654120997,306.5180124222649,0,404.76279147574706,8145.1847286541715,0,60827.4831899699
153,2635.644793197947,0,5047.824265117611,211.0704356765728,2264.148130365293,10845.604834163652,5252.187829193532,131.4914075672136,634.7766065028969,0,0,0,3074.689487226209,368.7667381935531,30466.204527204492
154,9250.398943811108,0,25160.79225698547,0,3264.4245628446383,23903.006112749805,6708.298973085989,0,1929.1286371772144,3220.3966794416046,2802.636341847113,0,25133.64245288686,0,101372.72496082986
155,3382.8297078840224,0,9675.080067474311,0,2345.1661611032205,2294.870907719715,1213.9304992455145,0,193.49810432098607,2227.3315071229435,273.7695835353946,0,14234.277804302852,0,35840.754342708984
156,5143.0072575016375,0,11710.376820391828,0,6561.037542773996,22941.787420260767,9991.932967655783,551.8868825540937,1607.9391899410057,889.8178538477325,885.7946828739828,556.716080699259,26816.174389623684,0,87656.47108812367
157,625.5684944663881,0,5293.471197072405,226.0323172204631,4603.095652790423,2371.9011620144393,471.5092562373562,0,173.9974138215686,518.8929874949499,0,2863.6946973806357,3514.461132597805,234.92815502309944,20897.552466119527
158,2215.8163780054338,609.2106351457272,9198.920992815141,0,5561.250283119184,12793.405287096415,6860.041305909956,0,3709.9635662454784,252.20178404925284,0,0,16787.639231762638,0,57988.44946414926
159,3812.1047254275313,0,19310.39817476664,0,9552.372229402854,22891.567855868725,5217.316686671103,387.8755315758001,3117.6089949303164,1971.5979531733085,0,3770.293818856625,32026.229778672325,0,102057.36574934526
160,2753.171131987005,892.4590624222051,11547.615641851737,188.4512886307488,4768.008593207217,10317.03383463222,5488.890862711208,329.5151278232086,3435.601725203924,1545.1989220888531,0,470.9881594750838,25682.175091696216,0,67419.10944172966
161,3314.3065486253786,2613.2485456659847,11685.950122207583,32.44741558057846,6494.643488470708,15496.653347226507,7406.653230942763,0,1755.04817374044,2477.728938293847,912.9262186985308,8286.387731012801,30000.8663828736,1003.263369692066,91480.12351303076
162,1402.6674631508956,749.5733185315919,7381.095080545441,0,1835.4662717643375,13719.843909272267,1362.596427168714,0,1893.7342276574536,824.3019091428312,0,1469.8708866250468,13633.29797430052,0,44272.44746815907
163,3377.1082008748563,1230.0587587157136,11354.325610758196,0,7014.273715104652,21246.416230649167,4830.106717249925,473.1149446049034,1502.3132544117464,1671.4187493767913,0,191.90057789935145,22183.61542533687,1780.4280759681526,76855.08026095037
164,2049.1855705437106,434.5851619425503,6694.19784872799,519.2561137310748,0,4021.5262421595994,1582.066166259374,0,402.60808233867846,3197.3250108843786,0,191.90057789935145,2421.2166597614623,0,21513.867434248168
165,2696.989297491266,630.0518965973013,8723.398367266333,605.022542476063,162.81744518960008,2524.192294154159,786.8980084888093,0,873.7076947423784,161.96327077378237,18.8382028206575,0,3133.0093466454987,0,20316.888366645857
166,14163.211375704934,4026.0945182228784,17620.95058602537,334.4326467713651,5195.578647706536,33066.24966961666,5143.472564526296,473.9360634373934,3060.853382952067,1829.694146176446,0,0,22514.259278615133,0,107428.73287975506
167,21175.54526659503,10822.014761904667,19228.193947049054,0,1211.3293404062206,25437.123020851417,10320.48430928066,219.5694589197665,3082.761161278146,705.1834856885802,0,0,10617.59010022294,0,102819.79485219656
168,10056.382602395275,4217.234957419331,19683.60550440137,0,5386.140353479736,14881.899257250869,3639.5354284917134,0,3755.070965846264,467.42415546625944,764.9335424811459,443.1446551051132,9773.772914897487,0,73069.14433723461
169,24300.823498496335,2590.114447025203,17706.410103750477,126.09777855936458,3751.450062786118,22676.78946520736,7466.27428095108,0,879.276580261354,1276.642088647998,120.8266294969789,770.9286673017987,20142.88627036963,0,101808.5198728538
170,10369.709608223531,600.2836610141736,31891.81400949846,0,6710.190696207232,27295.900918913096,5624.774199738292,0,1353.4082282162635,1951.7704997981896,0,0,29357.228990859538,0,115155.08081246876
171,7495.158749565644,800.3840588525518,12632.217518803567,0,1633.032074777186,14204.849405522178,6555.597792566214,0,2582.462375538429,992.1544280179157,106.59421382708238,0,20757.218755429905,0,67759.66937290068
172,8039.68291159078,0,14323.626710253113,0,82.81873173387108,6259.042172228724,2386.010330354211,113.43197669125412,700.5628663472551,1831.2591416259456,219.9725817730761,169.28986009803953,9516.110676038557,0,43641.80795873486
173,4674.385439155455,167.59291286835003,6004.682498007363,0,1664.1652259800935,5390.984033765891,3939.5307361164982,0,556.9388908259274,415.84692558057475,219.9725817730761,0,5963.896246789178,0,28997.9954908624
174,7536.952501326675,1436.566024716834,15661.60409383849,0,3217.05242316739,5419.543223827172,779.2422260662792,0,0,698.0331703956808,0,0,19611.727379685726,0,54360.72104302424
175,3064.6842721244084,1118.7975751129102,8309.370732204474,388.5366240759097,1271.1133934000486,3161.875335108296,1904.1151971224024,0,10.956361955144018,0,0,0,4788.4904347955335,0,24017.93992589912
176,5821.141694055445,1811.3097942119211,11809.050447337982,0,4278.2320837396155,8053.518226283075,1881.4330998121725,0,672.3205682699429,968.6598805671741,0,0,16742.8347894848,0,52038.50058376214
177,1802.9601754409891,211.3257158364235,3090.8032554489832,0,1810.636356495574,2009.078938017036,1694.138767229633,0,366.12510187289973,1085.4980339043054,0,0,6921.043849601576,0,18991.61019384741
178,549.4869043419333,705.6270779711198,689.0750799551975,0,0,63.412903850014985,0,0,0,0,0,0,6746.263359287275,0,8753.86532540554
179,,,,,,,,,,,,,,,
180,12550.1637095701,4171.791498083035,19082.581381409946,0,2899.8096775805593,10858.273833114912,5694.656397142359,0,1574.8588139256112,108.23932524051722,0,0,44110.34885954492,0,101050.72349561192
181,5524.882694053698,1498.2753071668064,18053.454622128585,0,8984.457618412538,12611.915648715849,4933.55398783731,245.2608583061763,1412.714528986751,2511.400657552772,0,0,15503.670113499928,0,71279.58603666042
182,7313.780216985546,461.1111904097218,9456.6671769243,589.2246368744072,3237.883146370153,13776.824123717592,8135.497865410944,113.43197669125412,601.2324871583388,4543.682023482406,0,0,21762.914384344625,1485.4438490478726,71477.69307741715
183,5093.318675407157,236.56043145756513,14806.370508706916,0,5560.423859300836,10029.373341058092,3803.7421708019024,0,1377.4354118127628,1250.7228592602053,0,0,14880.28207255469,0,57038.229330360184
184,5791.209416717654,0,5825.223290166732,206.88524984855445,1682.772480119613,3682.168403127466,1452.1774221052835,0,442.6038280525872,2339.409966110571,0,0,8307.841816743938,0,29730.2918729924
185,2772.5762475996835,229.28806995998033,6593.378158881555,292.50881164527465,1170.0203222361408,5894.120585674129,1815.0687879989496,0,919.3729546242264,1233.1107427023844,382.7122101939366,0,19998.140351980644,990.2958993652484,42290.59314286214
186,794.1081755022391,0,2745.9127958274144,0,621.3825281721448,3185.1371907952425,1219.6322574657618,0,439.0464085278372,1171.794923757824,713.3466635464944,0,5927.841040558672,0,16818.201984153628
187,6029.842320381302,3036.7144438237524,6840.306167339197,0,6078.423707938672,7245.162848898306,3899.473224856656,0,2525.4684926943255,1175.348539479212,0,2016.322310815888,36466.568483163755,0,75313.63053939102
188,5730.031924869338,2124.5261522077594,13345.085749791346,188.4512886307488,6077.709316520933,13226.649197676064,7526.700709502664,0,0,2822.5783603682603,546.6753927317893,969.5970102109983,20946.568106535546,0,73504.57320904547
189,6961.892832754727,3007.73269655607,17072.834623975534,0,8109.041686452765,5392.45775914745,2643.0721849557704,256.1778850080244,1557.1172411688738,1328.9713723010725,0,0,28772.645750063493,0,75101.94403238379
190,6802.1678001944565,3014.1803016667227,17327.211599743692,0,3794.430111845538,13962.601598419262,3348.330767547444,154.5353361573622,1722.7396200829753,3080.579639932877,330.6344533525578,0,11829.024635824417,0,65366.43586476735
191,3173.143526482887,2205.7912651543525,12225.759163635435,0,1455.021716187444,12811.16894716254,1164.6942032760662,0,0,1621.697333529557,0,350.426602505539,0,0,35007.70275793381
192,7015.796092669165,0,9430.8959919568,0,545.5663146861393,10199.461707248756,1112.0180292013813,291.8135259814206,1782.0667649643842,582.6522021910512,0,0,19816.38629717288,0,50776.65692607202
193,2991.898520372881,0,5184.0782142593525,444.4704423605166,5187.14685588724,4170.457282654493,1343.4267815528774,0,1093.5781929699383,758.0999168814691,0,0,3294.5930422879887,0,24467.74924922677
194,3654.0758986378178,144.43346574124396,8095.397791532157,0,2302.04108222391,2952.1870768501726,1814.1308385175523,501.84127700087055,0,957.9740948994177,0,205.01950792157615,10839.069031087633,0,31466.170064412345
195,5102.811782103665,307.0066881312272,8356.655311317398,0,6395.264739662335,10342.072852633686,3513.4240075448665,0,1138.3501547082988,1775.6647608163148,0,1251.0252997937246,17751.305067639572,0,55933.58066435109
196,4633.164432659056,0,5592.06000735351,0,2015.1344725704012,9628.563840948937,5965.448916138884,0,1509.1838330140158,494.000647644168,233.0798301990864,0,25932.149009959427,0,56002.78499048752
197,2394.07089838295,339.02875013032127,13375.339262779984,175.65818668929614,4801.271652256547,8568.423006351582,4174.949154753943,0,391.65253652402026,194.99259462621083,0,652.8521665485086,9046.10519366208,0,44114.343402705425
198,3732.6094758548625,2326.3970043634745,30598.20081867437,0,3377.217732644155,15838.686861198246,5837.1254076004725,0,2342.616372945902,591.2582281854877,0,1241.5184581228489,21633.84936583383,0,87519.47972542363
199,9855.348516917256,10597.019566807812,16921.026610334313,785.5275148310969,3094.8994849062915,18999.494904576,6400.628564410343,0,166.25433720389637,0,0,11897.641139483048,58306.71494740911,0,137024.55558687905
200,3378.91070383092,5863.954180473497,6578.558710757544,0,6185.284841320425,2183.625950253188,1044.5794714106578,0,803.9216617682587,757.9118733497708,178.79455100602888,2837.929256081726,18394.881739788507,0,48208.35294004057
201,2988.1979855774207,4708.024515055824,17875.22795938576,232.74901865278756,5795.229865920699,9899.816328592731,2127.101327135444,0,1323.528790298353,1367.1202869800236,390.4402584072424,0,59659.48588696917,0,106366.92222297553
202,14779.142003068917,3954.03338643199,14890.040720771342,0,4818.357548450318,24437.864718353336,12712.504225183371,256.1778850080244,1712.2532617634963,2724.701066000532,0,1251.0252997937246,43786.530247120245,1302.164373891989,126624.79473583736
203,7979.237774230848,5094.032885681264,9493.40558722679,0,4901.148067562458,2718.9523641070095,1942.5928719426552,0,716.2861489478391,1593.9402765262728,0,391.39981064434727,43667.9883839582,1302.164373891989,79801.14854471968
204,9131.855150016074,6561.48840615637,26656.05281010447,484.689440967619,5241.116553474232,21042.99574610159,5799.379611712858,0,4622.5415906773305,3525.7382420168697,0,0,57722.2657396735,0,140788.12329090084
205,6753.788844344511,8637.872908765916,15540.099421891722,2185.23204273602,10677.542611643998,10062.211978294614,5141.969236284392,809.8732779706849,2152.847228387992,850.3429976734839,0,0,67169.28157931978,0,129981.06212731313
206,6270.38868352146,5153.961677218663,11573.32707106733,714.9122336419169,4282.086984701474,9018.077529017304,3499.8668597367673,404.9366389853424,4075.770739033467,3483.1977268067058,178.79455100602888,907.3059464594646,23337.821473826945,0,72900.4481150229
207,9497.282863472647,5992.024827502107,13549.450323346608,987.1107347981182,5795.875161878368,19191.463837790823,6083.585363557236,0,1367.490552456556,3818.029950991288,198.9220760471644,6458.861547466538,72829.48264490777,368.8297280469639,146138.40961226218
208,9898.686216712715,4519.855319813583,19253.658245112572,206.88524984855445,2429.4451975383563,20870.76324267267,4564.164859638373,0,1372.810634390564,3180.2257993644316,255.18132675823088,425.5522865259062,13800.816392237128,0,80778.04477061305
209,3422.2216153950167,0,13398.896507876989,0,3982.517798000762,24604.111409696583,7800.861800903872,0,1157.7322785678334,559.5285453921723,0,425.5522865259062,12410.646179816877,1225.7049127254402,68987.7733349015
210,3834.362003527277,3024.085296454201,18406.355091371897,0,4344.526389779225,15781.492447852655,4516.835798455712,613.5737186731862,3825.9698648171743,2941.193758198031,204.8887882756828,0,5816.730106387709,0,63310.01326379271
211,3733.0546073434384,0,18158.529769864526,0,4284.129706857542,21445.421089737854,10667.308521552965,0,197.96674587653573,2272.780242050594,0,0,10377.41398178852,166.77799725543304,71303.38266232745
212,3333.789710981775,0,14662.223161331956,0,5565.4151353931175,9751.222402070476,3610.6107980554457,0,2266.847076188412,2612.2306745507344,255.18132675823088,0,13229.50915239524,304.5291175976703,55591.558555323
213,5621.252794008454,210.00442876971059,15620.031216100871,0,8534.095612325988,16528.059549691305,9461.229085993395,0,1568.98480515451,2429.7596605819267,616.1740851534369,0,14382.518585061973,0,74972.10982284148
214,4687.667220926218,243.69633667518457,8026.12375837208,0,3058.3480659863726,11605.63232415044,3981.6791769979313,0,1168.2052590724174,891.4410666049948,0,0,4649.109636157534,0,38311.902844943186
215,7774.320788585514,0,10794.31566710577,0,3386.8813256588887,15687.571972397584,5014.289319954308,0,439.8862063791796,1669.6664959685245,0,0,14103.015265957683,812.968907088883,59682.915949096336
216,8882.187785282502,0,5950.3564601585495,0,1954.59695914424,12294.341946244573,7846.843013247338,0,2315.680342330151,1700.5013412562887,424.97415237508307,669.3402679860327,19875.868088738305,0,61914.69035676306
217,5809.6754648376145,0,3715.168747466929,0,5428.560642571329,4588.991026618881,3334.3531405308863,0,1564.6191719540343,371.8242875599675,0,0,8540.259423878904,0,33353.451905418544
218,12760.203984730944,0,21183.869545496953,0,3795.316809020207,16483.661541166002,4518.789003410293,0,3672.624427901068,665.601045547995,0,4163.673402797841,41108.48968365808,0,108352.22944372924
219,6287.419934285307,0,6344.11600420701,0,4719.969724667284,19476.30181113414,8435.311565374566,0,761.2000405498496,0,0,0,21560.532825370618,1616.403755572197,69201.25566116096
220,4858.370665635006,430.6987048350163,9588.0568331027,0,910.9466163009133,8592.698922548048,5976.906826326962,0,792.0823997704812,968.4728392853121,540.8307040568925,0,17238.486989053577,0,49897.55150091499
221,3186.1157432037367,216.28551616988403,15811.542681564368,0,6585.944569542137,17492.612845428026,6034.19249620235,0,1225.9029401123998,1307.8600576432832,0,2768.912160201479,18677.61302833241,0,73306.98203840009
222,3913.5811547537287,621.2555669057609,14705.966618399316,0,6113.854112326947,19391.30386576978,5069.1593851863345,0,980.3488455736042,2592.5248145207606,0,2502.405273472214,15588.505108167416,159.68214054877382,71638.58688562465
223,3379.8047132374727,1007.6980245897252,11605.164459708045,0,4228.49039083438,5603.038031954974,2297.9832145235177,0,2242.5554040225693,881.6195126663563,389.4572842113635,0,15067.56808450274,0,46703.37912025112
224,0,0,870.737734327831,0,1054.9304700877371,2264.256915874043,747.1771262262714,0,1408.17959235358,0,0,739.1518722364847,360.7569104722719,0,7445.190621578217
225,4668.4664307080975,1431.2597691764568,16355.128725518704,284.5361084761897,4196.319151710541,8560.51879776642,5117.098828238164,0,0,2278.4974214622216,0,0,17990.783323589578,0,60882.608556646366
226,12446.799121861271,6109.10697231754,24682.890127774644,0,11698.298406565142,17021.085770077585,9997.57521541955,0,2745.541690359424,1595.2451287529595,0,0,27475.158185620945,0,113771.700618749
227,4836.081796681766,12566.761806625298,23324.716576625884,0,2519.1397570234885,10744.704091050764,4598.776158907961,0,1553.2908933194392,542.4587398968257,0,391.39981064434727,36414.710996282294,0,97492.04062705804
228,10925.531311806968,2681.670048516341,8887.245651863546,0,3913.7069733018193,4601.308119644691,1018.7757579003032,0,252.6994958274848,207.3042551119416,0,0,31775.02537120737,0,64263.26698518051
229,13111.28962314416,10147.95413079522,35876.38280493547,936.804523897619,9299.558671826719,16626.74456704478,15633.300001632344,0,2067.623129363351,3618.1168165068666,346.06478147399184,0,101420.34195985718,748.8748859334116,209833.05589641083
230,5830.182655916274,836.6849932172832,24466.349813461173,0,2578.0883252231833,7558.131610786047,5700.38799311782,0,2171.7050425803745,255.53796624831105,616.1740851534369,0,45767.87010301695,0,95781.11258872088
231,3769.1596356633095,0,13096.582737880935,938.4786469061696,8171.307971192468,7423.7952068455725,2541.6057334144966,0,2637.072295623015,1172.54986414488,187.9674666169945,0,8839.270309514302,0,48777.78986780217
232,3937.4758316753687,326.891043246083,13561.473653161976,0,3699.9709622755745,13309.93472432484,5192.66191142382,0,1412.782846409987,2271.4277502855416,192.48807035837115,0,23810.584963780733,726.9884626495744,68442.68021959194
233,7367.2562503630625,441.31727011940507,13987.330034535084,0,11829.087601655312,12649.246629087316,4188.647266260214,0,4541.629141268077,938.1274376669675,0,0,26032.68590137018,0,81975.32753232551
234,5734.436083757341,507.1291782553772,11570.441011336334,520.9983030960154,5672.118906134484,8130.103050569779,5543.9208719089,0,2952.3723376902217,2775.2320521868064,0,0,38597.51707198051,0,82004.26886691578
235,6845.830561051059,0,14970.556139745504,0,5253.176077165335,15547.39775977974,1393.7031139813173,0,441.694699096451,1987.3779223355264,682.3808548663956,0,39232.34463995589,0,86354.46176797715
236,3942.8464253336606,1261.846903956099,7424.482000327969,0,968.0987082525386,6817.848160159089,4457.873417406316,0,1430.6975862799436,426.97586438466993,682.4349345943507,105.9050112328553,6449.584630647489,0,33968.59364257498
237,4165.800719490995,1068.824460528088,6778.190786600113,88.6375171641047,1088.812613683412,10229.355561043232,4830.181489112759,58.179740784029846,2020.9901323184376,1924.9038904616193,109.45357050116876,139.5435331785104,8243.018439385554,0,40745.892454252054
238,6126.095495000341,0,5878.850294941267,0,0,8666.474894609568,3608.598765470744,0,474.58485462400984,1386.3330292035462,0,105.9050112328553,5678.209823210169,437.5424189726667,32362.594587265172
239,10691.139977340712,2253.091538519831,12908.280208221866,0,2063.916345375232,10297.282448664844,3702.6294804222975,38.40421817150848,2680.7805350233393,2208.915531232295,73.31812049308314,0,13628.285393807631,0,60546.043797272665
240,5425.813537363945,1241.3768320330576,6397.367441229296,0,1349.4896921320724,14584.772604642814,3648.1516286114697,0,2071.548630576883,700.0288030008574,361.0924235931031,0,5563.856332706972,0,41343.49792589045
241,4772.781589038098,2503.0944143237884,3947.3805180295767,0,248.80715072203884,10831.728567762302,3639.105741138244,222.48303724589857,472.34815011575046,694.200829139709,0,234.49029372013297,4211.771481795363,133.86152184308935,31912.053294874007
242,4312.913652145499,778.542768628403,4940.4080545943025,0,3101.4452054312346,10474.310987503424,2877.6155753674093,0,791.0655769195312,2529.1826694604847,228.06750769760103,1433.0511763540603,16403.35368200359,0,47869.95685610552
243,7288.58333327236,652.3903508462425,11012.292901194383,0,9545.939031765873,28329.078244845947,6873.60241487737,0,1382.1090723762115,1502.587838116206,33.73373524375225,2486.7129208131714,30888.882671216095,0,99995.91251456772
244,7942.64677224808,181.4293052312894,17540.545208858784,0,5430.413869185601,11592.358649371756,2571.3262606350445,1278.136837034279,1290.366668593171,3023.598955702055,0,4325.57535392694,34416.11223613183,0,89592.51011691887
245,1007.6393896464898,0,3064.0302162519265,0,429.3121565308614,5456.924813642875,3413.832407492806,0,0,502.8955198225046,152.77898654837398,0,11632.109797908648,264.71966551674586,25924.242953361223
246,5747.3661346662875,0,9504.88040647406,0,1712.8394971542684,6434.054268410635,1402.8453646891228,0,1031.8039436915014,1516.4853440875734,0,0,15867.40669897038,0,43217.68165814382
247,7829.711382355617,0,23193.65937429835,0,11292.246459176207,19028.343584059483,1776.1523449654917,0,3232.83558811116,1598.4491938690403,0,0,37625.214372398266,0,105576.61229923365
248,0,0,1119.7117864322447,0,0,80.2118145299875,295.2151115811237,0,0,0,0,0,0,0,1495.1387125433555
249,2755.6665010901656,555.8537992698044,13595.21310118746,0,2436.709519982823,8864.194961810193,1642.42615155179,372.5147569007912,1760.9963591666815,949.7614818817375,0,339.0999057440472,20065.42684536282,0,53337.86338394837
250,5049.912293093291,0,4037.8986750053978,137.23256871641408,748.503261809276,21191.15091650737,4841.729840590871,0,1795.6280000965655,544.2364816615808,0,0,7213.196165644661,0,45559.48820312544
251,3141.5238067824043,0,380.6095632335364,0,4272.114989993079,9536.822444945436,2067.035081404652,0,2164.545245414198,1741.6985650865458,517.2005647088336,0,7857.381201665352,0,31678.93146323404
252,2607.886787047888,0,5061.78561823192,0,3656.890165083908,12391.385505028757,3181.5591564894553,36.721267267110655,426.91627331247463,1194.0572042928434,0,0,5820.329772026989,207.98620172033495,34585.51795050166
253,994.3646740580735,757.3878788206928,1905.5362083245277,0,158.33170879384187,3811.61720230502,623.2134080834361,0,0,66.37378727098518,26.50104681576783,624.7439208851331,4079.1103174683462,28.81386544696207,13075.994018272782
254,26370.539845619987,405.4152869926162,16958.752501433606,747.4986742800692,3463.200835218485,25957.331925246923,8849.328116697137,0,1074.2044061175488,2457.8287526183176,1038.285330661968,1305.4933886761294,14406.31606538422,28.81386544696207,103063.00899439395
255,5613.719712646729,321.41471303819736,11384.259695027184,0,3745.396610136137,26098.15620807596,10100.61689940188,0,339.41948907601653,2466.5203666205143,0,1830.2768751505732,29514.56804754793,0,91414.34861672115
256,4302.583003459633,0,6867.027796677718,0,624.0700821196447,12826.090189638968,4158.551702757113,0,1363.4946327493883,1863.49391968164,0,0,16374.612092452113,0,48379.92341953621
257,7632.726483655544,306.41420480817516,9885.9962065840209,0,5134.088923803695,10075.806828596102,730.4883586266116,0,1406.139259822462,2827.0645632777623,331.01424387896157,397.4223765924166,12860.476406280632,0,51587.63785592642
258,6273.143827645192,684.6808853957216,16432.415136644835,291.0650150283383,907.057784289054,18001.879391832023,3589.275509558129,0,1291.8628960959486,1001.040692226444,0,1783.617750195722,31819.831597535063,0,82075.87048644645
259,3288.7041997882043,992.949519198545,7235.369109564848,0,2828.076479773556,6241.78960392865,1585.352732470994,0,607.0470571434378,458.4355055335552,0,0,12275.008275096114,0,35512.73248249792
260,6966.58524568012,0,18669.13915817672,0,3165.4188967142986,9119.9039104708,3335.3097548661085,0,222.22232234185816,2265.5476453230435,0,0,20426.76844774522,0,64170.895381318216
261,8088.636085854027,0,18439.787614299003,585.5146523970163,12753.218673613685,14020.962597034675,5191.632616428752,0,753.330212504552,1319.1879284340987,0,0,23461.67569663703,0,84613.94607720278
262,5159.696037498379,0,22961.035975565963,0,4221.542120812799,7233.012760897712,2795.5385072567674,0,1838.5221956765567,0,0,564.6558558947058,28919.879053598077,0,73693.88250720096
263,9594.470629750873,1208.3215918095802,10083.360749844393,0,6610.18914182755,12973.01434822928,4140.785587658151,0,1243.199146324224,3805.787109380373,403.16681086003297,0,44508.72246304602,0,94571.01757873042
264,7644.523246976559,0,26180.501001562447,259.25864774936906,6561.948604560825,24933.56538847413,11050.706067741336,0,3940.82153430608,3986.923679272662,0,1624.2705654493575,28743.30160462255,549.183291232015,115475.00363194736
265,4927.8711344331905,292.38361364938686,16864.075922499076,0,5846.929813227381,13671.692929432902,4416.172955080587,0,1811.1685818565256,4216.006836510369,0,564.6558558947058,28707.365818593044,0,81318.3234611772
266,1890.473595486755,0,5251.67535362445,0,1636.0013535792143,5902.082179162708,1367.17735498848,173.7330618097766,1022.6029387137164,838.7407653467612,0,0,9010.962912848776,0,27093.44951556064
267,2463.355915357808,0,8794.33639850935,0,1818.6407243831147,13693.870346752805,6098.131740195129,0,1783.0419661015387,501.965614006875,489.8927845080245,1530.9449983141744,20668.102783573817,0,57842.28327170264
268,1914.377935467056,47.603209325182775,6126.916303138022,0,1972.3621950495883,8287.278710953186,4741.851365710547,89.3409677861579,531.0235878049291,1379.1350005648198,40.4996231550819,98.31280996878941,3319.462066306836,42.54094945222595,28590.70472468242
269,4598.363625698306,0,6392.78714396443,0,1703.3941582363618,18616.458012354033,7135.270950475339,182.66068683575017,3253.4568738301145,1123.8257587451972,33.3581446904436,447.02294511042874,14387.760123718475,0,57874.35842365891
270,1517.2817886246903,0,3739.5985637783015,18.789584509547616,297.02784570147446,8835.564559042128,2487.7430067898676,45.64621552114144,1212.2834128989198,990.1212477682477,644.9127192506696,0,4544.858083123561,0,24333.82702700856
271,3191.5398889708613,1773.504381873572,2271.4842411552117,0,0,2689.3190150761525,868.2403854860703,91.50550974518097,1955.4163438668588,1881.8753647633464,0,0,542.0936932539845,0,15264.978824191236
272,996.576177331541,0,7865.638521526685,138.33543342943037,3839.5696492602806,13258.399089997158,5883.613429845699,0,1652.3665528461086,939.1726394940256,0,509.90765975523107,4969.147152827998,444.43667887883805,40497.162985193005
