residence_zone,formal_employee,informal_employee,public_employee,independent_professional,self_employed_registered,self_employed_unregistered,employer,family_business_owner,family_worker,total
432,7471.784552955157,656.688760036322,364.6650053045741,0,746.8537869310899,2506.6979657960105,0,0,0,11746.690071023151
433,10404.87980391203,75.370640845849607,362.091078884678,370.724628691179,3328.5601803210675,1467.209742026946,214.675101617329,697.694426963008,0,16921.205603262097
434,13461.654052123631,1296.8323319789,922.814322724245,922.814322724245,4009.029337737784,5799.575580161286,0,495.5196502698,0,26908.2395977199
435,17449.61130700533,721.229734797921,1900.531690728543,0,1746.613908952398,5172.064881716612,0,158.396982579666,0,27148.44850578047
436,14318.083133421447,3435.912626286152,429.87277977219907,439.723022459878,3381.991136624371,8568.681508700343,0,0,452.069720489833,31026.333927754225
437,14307.582120061768,217.758205919219,0,0,3903.214550950645,3507.739416408267,0,0,0,21936.294293339903
438,26600.030023411247,1685.09498959592,5765.964061542204,3299.9440150970267,8519.058963134315,6742.106673936576,724.1749546507431,0,0,53336.37368136802
439,34347.53151575424,7907.776320142707,2967.184713613775,1623.903709416084,4763.347904681493,10911.45516972654,804.072447530291,0,0,63325.27178086512
440,38555.59047129459,5930.027875916885,209.415738888131,0,2966.806597269909,12207.509320069945,923.474095158649,0,0,60792.82409859812
441,592.5243891296102,29.2172746294158,119.8615406711402,35.5990233162697,70.5340233996971,257.66226670779247,19.7977297199289,0,0,1125.1962475738549
442,16050.73390865434,958.9777689581449,1486.856999881816,350.596487448091,0,2605.1539995208113,0,0,0,21452.31916446321
443,31255.96422547063,1028.409177986653,2492.209057147395,731.653717998016,4371.45299949858,10689.085440192608,0,930.3911896079129,194.522094365829,51693.68790226766
444,43942.991020609494,10468.667759204493,810.182955328176,0,2086.9101436834135,10478.133314189252,0,366.717894343076,278.319472381542,68431.92255973941
445,28954.893727854334,0,3842.759476677555,710.903053975705,2438.061979614352,4695.494889972125,0,0,500.680895728595,41142.794023822666
446,7902.46740388438,791.003438256826,0,0,2149.710813024717,1216.7436702518717,0,0,0,12059.925325417791
447,18946.275344179485,1126.7857312895471,533.322954919677,0,3017.2625147631265,13009.6012681996,0,0,0,36633.24781335144
448,7604.4311857277935,784.906642718777,225.4368485709098,244.742518415945,1159.7459829789327,1555.9612151436122,0,0,0,11575.224393555967
449,4768.0422132285075,522.1627619766726,77.0072405504387,0,60.4431101899438,1084.1066224797544,0,0,0,6511.761948425317
450,5151.386660166939,344.451029693486,386.3021711366536,0,119.969348659004,1269.8824219462672,0,0,0,7271.991631602352
451,9500.207833136606,1440.5389205667825,523.624835304743,0,2166.139404951874,1901.8202854222232,947.2817955348501,167.425124722705,0,16647.03819963979
452,25236.919255858895,1450.673856967176,1246.014825943123,0,5482.5980307795035,14773.873870773356,685.520323271158,394.49454135188694,0,49270.09470494515
453,12719.596494641628,1965.23859674675,1114.097346889705,308.445503912563,5239.221400849638,6400.927340199107,411.497436806781,762.7380762373069,0,28921.76219628347
454,10246.901908864527,2276.1783738595896,909.29330478161,0,5895.4516496300275,4058.0073964552394,0,902.0953582077376,0,24287.92799179873
455,14305.613431103577,3774.871589659226,0,1264.554045102594,7195.195052597458,4172.7049698262035,360.972897404188,584.015219550256,158.256823847985,31816.184029091484
456,28126.73790969957,1131.661846677285,2040.669109397423,617.428825507207,6345.076725230841,5837.429566216192,1314.256151584281,0,0,45413.26013431282
457,41192.56123950171,3171.22107465066,3726.426910812144,410.93482253741706,13521.67123724372,18160.85229264969,361.36173283449,410.93482253741706,0,80955.96413276723
458,17162.858075847365,0,2875.004578457172,0,8195.092875353319,13655.735441065632,973.6055626432969,0,0,42862.29653336678
459,14169.354454190448,2563.801976986302,928.88314219136,0,879.206332577189,2998.5233306393593,0,0,0,21539.76923658467
460,5456.228931299442,678.974035959415,563.276048824633,0,504.428305325529,1824.7668664119012,0,189.666456054391,0,9217.34064387531
461,,,,,,,,,,
462,48029.65190028545,1713.1544699242438,1355.464639384609,0,3310.06401467923,15101.038550596511,937.359426120456,0,0,70446.73300099045
463,16619.521163197645,183.706177582849,2977.604772273022,434.943241327769,3518.3282170095904,8575.902028430934,2625.814860248567,586.88116333315,0,35522.70162340353
464,27246.95283849853,2492.2252328184813,0,0,6761.883770456388,9681.128911782345,994.12903840574,0,0,47176.319791961505
465,36852.43543882195,2278.979616678168,1757.6575553587322,0,1797.6702004493109,6595.432118251813,0,0,0,49282.17492955998
466,18373.556244930784,1712.9657168003207,0,577.020988562932,1069.722710473445,4146.561531660815,0,0,0,25879.827192428293
467,21623.721307787648,4928.849840332323,1302.365239744744,0,3032.92666648924,4853.3639716080115,0,0,0,35741.227025961976
468,26142.543541206494,0,1640.6086176947572,2446.681938627006,4916.411694628884,1749.1581189569852,0,741.5461010480569,0,37636.95001216218
469,14254.766618835374,384.14892850496,841.328898264696,426.337900331704,2173.1826498863393,8878.441716757265,0,311.575893979972,0,27269.78260656029
470,19101.548032550396,283.420576566952,0,0,9536.349741622878,12791.603293025792,0,0,813.872079285105,42526.79372305112
471,16792.161081929546,387.364356143764,0,0,2001.1787737363952,6521.4995709805135,380.93544794222,0,933.728490049904,27016.86772078235
472,17225.076043380355,3794.217392454319,322.339458558372,0,1031.856075680416,4174.740061404815,0,1387.075129000709,252.124848558746,28187.429009037747
473,24414.05965903012,7236.246151631419,4513.427398022605,1511.932955606921,5037.612463565483,13957.458032304105,1380.60903064057,0,1780.9980021272709,59832.343692928465
474,15727.422925260576,1849.726346874741,637.6024696072,380.99514323533293,2335.286649518024,3303.322250767024,263.802099579491,2170.2289832801835,0,26668.38686812257
475,5720.65739577948,250.062544232593,426.52002937707385,26.7483498043022,343.550551818585,1668.0364071484814,57.7328636047609,332.7390493718251,0,8826.0471911371
476,28509.044033283357,1057.649785138751,2453.979240065521,532.546374267137,11776.893396518628,23650.693272412504,0,352.402127457815,352.402127457815,68685.61035660151
477,955.7068841643321,27.6913169763604,0,65.7966978255402,180.1004536010722,1370.0153447718435,0,0,0,2599.310697339148
478,2469.1479722193067,0,121.66021846652252,0,84.4438217397437,948.4389781051318,0,0,0,3623.6909905307057
479,2641.5498929916134,624.2940382570971,1450.1498389460685,129.620377948642,872.3216962897844,1996.4123337242115,0,122.6218142427,0,7836.969992400117
480,8321.986722440299,599.180467635565,1098.6578986684367,0,5342.096653160618,6218.571613695995,0,210.532823396081,0,21791.026178997003
481,4723.681171092891,428.813458775548,620.621217036659,0,1041.1054040427446,3265.641862960852,0,215.342603024264,0,10295.20571693296
482,968.2396917901467,52.3693227852268,96.9842760551155,0,290.43025989078046,874.9669518442931,0,0,0,2282.9905023655624
483,4794.178759615193,498.18432308062506,786.5956140030158,104.09796237751,748.0127223337886,4547.036549823904,92.5315221133423,0,0,11570.63745334738
484,,,,,,,,,,
485,,,,,,,,,,
486,31660.618170222,0,4607.8466077818275,4010.637329312821,5841.22091496384,13706.001883967028,267.295640846157,0,0,60093.62054709365
487,15054.681877617815,1428.780172080032,3536.013474134445,1684.799119943828,4278.122936836591,5929.748184994882,0,1234.931951609195,1601.77222510533,34748.84994232211
488,,,,,,,,,,
489,,,,,,,,,,
490,13461.2909041967,1094.111200098497,1834.6905103929769,725.014085657562,2171.9863187812316,4498.250096278039,0,0,0,23785.34311540499
491,22626.83165241268,2659.914099118675,1205.773057661304,0,727.8957223228771,8620.615867162267,0,0,0,35841.0303986778
492,7423.981644610656,377.215801509671,996.735949165849,335.394180150272,1294.9120046474402,3156.983583116404,0,0,0,13585.223163200288
493,905.4671595607311,139.42040976807309,72.6826777450205,195.99378953971691,565.8601611635498,328.3627132063581,0,0,0,2207.78691098345
494,37657.4349773521,3490.060707730984,797.4542944779109,310.901920785779,3763.6422889287583,18005.757519496747,0,0,0,64025.251708772295
495,30753.320662259575,1434.826566856285,1522.235378820285,378.083942008036,3708.3227405435105,9953.536914725597,0,0,0,47750.326205213314
496,13496.790449925997,2432.561412057446,0,436.13134535199293,2067.017223337957,13956.701194534024,436.707585332639,0,0,32825.90921054005
497,11282.504825309486,873.026120019885,0,242.032127660543,1883.07503247274,2922.7038803071173,131.094260044413,0,0,17334.436245814184
498,9166.91868576232,0,509.41080680600106,2663.273151075411,3854.9734391845304,8935.8234960623,292.904561905005,0,0,25423.304140795575
499,1606.4191478338955,104.63978449363448,152.8041058992584,0,432.36020223339074,307.5812617552763,32.1719668022397,228.36694420239047,0,2864.3434132200864
500,5880.861413573555,280.525579917528,206.599898343567,0,3127.5891527090994,821.5247624926564,115.459966498532,280.525579917528,0,10713.086353452463
501,14710.679846170897,0,357.259517800122,642.799260004363,3515.4160340564804,1836.1612858830829,576.051060941534,0,0,21638.367004856475
502,16447.94033470498,314.511109014407,5122.834574428847,167.917374569137,3532.782068173371,4818.189246712303,681.171080735901,3341.046933546286,0,34426.39272188522
503,12368.854134504236,1601.6967183230013,647.318998330879,0,2915.3871681105443,3717.915826647669,150.90546733194,239.778582850218,317.448906100992,21959.305802199473
504,27685.72704537011,0,0,268.68702102605903,963.183663854875,7716.457665324001,0,0,0,36634.05539557504
505,36315.48546775229,6101.05320549715,3191.133996959784,0,11326.116764098928,9366.044394456087,401.185929611056,598.885740891805,598.885740891805,67898.79124015893
506,23751.01729341085,2632.343197647906,608.397302505492,0,9336.105935619924,6358.160322612155,0,0,355.259380734272,43041.28343253058
507,4951.911111616968,432.3113709119954,19.833656580164877,99.37922479558212,1222.7734675754407,597.4393317378361,0,0,0,7323.648163217994
508,5612.674692123513,520.4983262461664,359.3881496338534,0,1179.5347039742712,1237.5555526906123,0,157.9875103323482,0,9067.638935000772
509,35456.80052163066,1477.431891465148,732.482646772541,330.843976475811,5882.850550407582,14204.650448129403,0,272.625984664504,0,58357.68601954566
510,14072.28368885971,366.81996048972,598.496294286388,387.915706693822,2661.254764685228,2922.3570107264027,0,0,0,21009.12742574128
511,15828.11423470402,1648.241294299724,722.6365922276061,568.257521279645,1376.11582704583,4746.554751415773,0,614.611526619449,240.12493596254,25744.656683554596
512,12328.072149472648,422.848558679594,0,0,1454.1515573362274,3109.2632159069667,0,151.462926424238,232.04353220117457,17697.84194002085
513,1649.3703827661434,408.04541660858575,269.596580838182,0,640.8167624849195,1041.976182024687,320.51839528172,111.881755076077,111.881755076077,4554.087230156392
514,25418.89575759781,501.413551157448,676.979140948001,0,7063.785112433957,14022.411981371732,0,676.979140948001,0,48360.46468445695
515,2615.886024982831,254.4542127978052,181.18594865220672,43.0305013651423,2071.550339724856,445.6114999609785,143.1117652056085,49.245887309861,41.2942167237946,5845.370396723084
516,4498.168517744008,1472.2009679586645,418.53118116266506,4651.561832143187,1701.4301056892998,5167.42877856692,286.918592127792,571.845955515961,0,18768.08593090849
517,5007.973621818405,509.389685708218,854.840068075153,2093.9332644959404,2130.6486487309494,1434.968651299833,1093.3819697087613,406.49514612851704,0,13531.631055965778
518,42848.35956364064,6806.6252239699925,3934.768455735551,1576.090957914859,2221.522033490522,13740.423854939809,1146.154730006862,3920.6751267193063,985.8134125347428,77180.43335895224
519,1964.584253127299,100.610821473862,0,0,132.897938095909,1019.0676979542004,0,0,0,3217.160710651271
520,,,,,,,,,,
521,10701.936588874793,2039.439607533445,1358.172108167205,342.459801202879,1758.615578470499,7472.579196507578,0,518.658639126618,0,24191.86151988302
522,17473.222559027556,855.4125047234611,2991.988185434141,2052.392474331192,524.8335542033669,5754.425436721748,0,0,0,29652.274714441453
523,1065.8250783014337,48.917542711663,100.9410297635278,145.500583442923,661.1182760187811,571.1114793304484,42.181178757732,76.59766291826949,0,2712.1928312447776
524,26554.804558552405,3632.2796107279114,2668.449845747852,0,7170.210192912765,9598.067593805952,0,0,0,49623.81180174689
525,35151.82360813109,3799.572778198331,2292.1959224269135,961.168218728209,7625.129881512421,6502.134880191587,0,0,0,56332.02528918859
526,37471.65774712372,2159.93955224613,6033.677861473125,5279.220944071635,12211.949635850564,9230.021800667328,1845.052828920445,5041.799356118477,0,79273.31972647144
527,3622.344022791347,181.56556809277572,1294.999022524663,147.620029389321,376.7734715942331,1590.9462913399348,0,708.7996584417817,105.065447179769,8028.113511353823
