household_id,family_id,first_family_record,family_expansion_factor,family_number,family_resident_count,housing_tenure,bathroom_count,domestic_employee_count,car_count,computer_count,dishwasher_count,single_door_refrigerator_count,freezer_count,washing_machine_count,dvd_count,microwave_count,motorcycle_count,clothes_dryer_count,bicycle_count,comfort_items_declaration,brazil_economic_class,brazil_economic_score,car_1_year,car_2_year,car_3_year,family_monthly_income,family_income_code
27000002,270000021,1,70.380952,1,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,N,5,21,,,,3540.42,3
27000006,270000061,1,70.380952,1,4,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
27000012,270000121,1,70.380952,1,4,2,3,0,1,1,0,1,1,1,0,1,0,1,0,N,3,36,2015,,,10117.28,3
27000029,270000291,1,70.380952,1,2,3,2,0,1,1,0,1,1,1,1,1,0,0,0,N,3,35,2020,,,9433.29,3
27000035,270000351,1,70.380952,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,N,5,22,,,,4000,1
27000038,270000381,1,70.380952,1,2,2,3,0,1,1,0,1,1,1,0,1,4,0,1,N,3,37,2012,,,10850.86,3
27000039,270000391,1,70.380952,1,2,2,1,0,1,1,0,1,1,1,1,1,0,0,0,N,4,28,2008,,,5779.08,3
27000040,270000401,1,70.380952,1,1,3,3,0,1,1,0,1,1,1,0,1,0,0,1,N,3,37,1998,,,3800,1
27000042,270000421,1,70.380952,1,2,1,2,0,1,2,0,1,1,1,0,1,1,0,0,N,2,38,2012,,,9000,1
27000044,270000441,1,70.380952,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,4,24,,,,6500,1
27000046,270000461,1,70.380952,1,2,2,2,0,1,1,0,1,1,1,1,1,0,0,0,N,3,32,2018,,,7646.47,3
27000053,270000531,1,70.380952,1,1,2,2,0,0,1,0,1,1,1,2,1,0,0,0,N,3,31,,,,1412,1
27000058,270000581,1,70.380952,1,1,2,5,1,1,1,0,1,1,1,0,1,0,1,0,N,2,43,2024,,,16514.6,3
27000060,270000601,1,70.380952,1,2,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,5388.38,3
27000066,270000661,1,70.380952,1,3,2,2,0,1,1,0,1,1,1,0,1,1,0,0,N,3,35,2019,,,9433.29,3
27000070,270000701,1,70.380952,1,1,3,2,1,0,0,0,1,0,1,0,1,0,0,0,N,3,29,,,,6198.11,3
27000084,270000841,1,70.380952,1,4,1,3,0,2,1,1,1,1,1,0,1,0,0,1,N,2,39,2012,2008,,12481.46,3
27000090,270000901,1,70.380952,1,2,2,2,0,1,2,0,1,1,1,0,1,0,0,0,N,3,37,2019,,,10850.86,3
27000098,270000981,1,70.380952,1,1,1,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,7129.53,3
27000104,270001041,1,70.380952,1,1,2,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,25,,,,4684.43,3
27000116,270001161,1,70.380952,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0,N,4,25,,,,4684.43,3
27000119,270001191,1,70.380952,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,N,6,15,,,,2326.22,3
27000123,270001231,1,70.380952,1,4,2,5,0,1,4,1,1,1,1,1,1,0,0,1,N,1,53,2018,,,14500,1
27000124,270001241,1,70.380952,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2015,,,6647.53,3
27000125,270001251,1,70.380952,1,3,1,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2014,,,8795.54,3
27000129,270001291,1,70.380952,1,3,2,1,0,1,3,1,1,1,1,0,1,1,1,1,N,2,41,2010,,,14357.1,3
27000130,270001301,1,70.380952,1,2,1,2,0,1,2,0,1,1,1,0,1,1,0,1,N,2,38,2011,,,20000,1
27000132,270001321,1,70.380952,1,3,1,2,1,1,1,0,1,1,1,0,1,0,1,0,N,2,39,2020,,,12481.46,3
27000134,270001341,1,70.380952,1,1,2,3,0,1,1,0,1,1,1,1,1,0,0,1,N,2,38,1991,,,4500,1
27000136,270001361,1,70.380952,1,3,1,3,0,1,2,0,1,1,1,0,1,0,0,0,N,2,40,2020,,,13386.47,3
27000140,270001401,1,70.380952,1,1,2,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,4000,1
27000151,270001511,1,70.380952,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,18000,1
27000153,270001531,1,70.380952,1,2,2,1,0,0,0,0,1,1,1,0,1,0,1,0,N,4,26,,,,5024.09,3
27000164,270001641,1,70.380952,1,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2019,,,16000,1
27000166,270001661,1,70.380952,1,4,2,5,0,2,1,0,1,1,1,0,1,0,0,4,N,2,43,2023,2018,,23000,1
27000170,270001701,1,70.380952,1,2,2,5,1,2,1,1,1,1,1,1,1,0,1,0,N,1,52,2023,2012,,31007.98,3
27000173,270001731,1,70.380952,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,2008,,,5779.08,3
27000175,270001751,1,70.380952,1,3,1,2,0,0,1,0,1,1,1,0,1,2,0,2,N,3,31,,,,7129.53,3
27000182,270001821,1,70.380952,1,5,2,2,0,0,1,0,2,0,1,0,1,0,0,0,N,4,27,,,,5388.38,3
27000184,270001841,1,70.380952,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,N,4,25,,,,10000,1
27000187,270001871,1,70.380952,1,5,2,2,0,2,1,0,1,1,1,0,1,0,0,2,N,3,33,2015,2014,,8200.91,3
27000193,270001931,1,70.380952,1,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2020,,,6647.53,3
27000195,270001951,1,70.380952,1,4,1,4,1,0,1,0,1,1,1,0,1,0,0,0,N,2,41,,,,14357.1,3
27000199,270001991,1,70.380952,1,5,1,2,0,1,1,0,1,1,1,1,1,0,0,0,N,3,35,2013,,,7000,1
27000203,270002031,1,70.380952,1,2,2,5,1,2,3,1,1,1,1,4,1,0,1,0,N,1,62,2023,2010,,62442.41,3
27000208,270002081,1,70.380952,1,2,2,4,0,1,2,1,1,1,1,1,1,0,0,0,N,1,48,2016,,,40000,1
27000209,270002091,1,70.380952,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,N,4,28,2023,,,10000,1
27000215,270002151,1,70.380952,1,1,2,3,0,1,1,0,1,1,1,1,1,0,0,1,N,2,38,2009,,,6000,1
27000216,270002161,1,70.380952,1,3,2,3,0,1,1,0,1,1,1,1,1,0,1,1,N,2,40,2008,,,20800,1
27000219,270002191,1,70.380952,1,4,1,1,0,0,1,0,1,1,1,0,0,1,0,3,N,4,23,,,,4072.45,3
27000251,270002511,1,70.380952,1,5,1,2,0,1,1,0,1,1,1,0,1,1,1,0,N,3,37,2017,,,5648,1
27000288,270002881,1,70.380952,1,1,1,2,0,0,1,0,1,1,1,0,1,0,1,0,N,3,33,,,,8200.91,3
27000315,270003151,1,70.380952,1,2,2,2,0,2,1,0,1,1,1,0,1,0,0,2,N,3,36,2018,2015,,10117.28,3
27000361,270003611,1,70.380952,1,2,2,3,0,0,1,0,1,1,1,0,1,0,0,0,N,3,34,,,,8795.54,3
27000396,270003961,1,70.380952,1,2,2,3,0,1,1,0,1,1,1,1,1,0,0,0,N,3,33,1989,,,8200.91,3
27000402,270004021,1,70.380952,1,2,1,2,0,1,0,0,1,1,1,0,1,0,1,0,N,3,33,2010,,,8200.91,3
27000435,270004351,1,70.380952,1,3,2,3,0,0,1,1,1,1,1,1,1,0,1,0,N,3,37,,,,10850.86,3
27000448,270004481,1,70.380952,1,2,1,2,0,1,1,0,1,1,1,0,1,0,1,0,N,3,36,2020,,,18500,1
27000465,270004651,1,70.380952,1,5,2,3,1,2,1,1,1,1,1,0,1,0,1,1,N,1,47,2020,2015,,21850.96,3
27000495,270004951,1,70.380952,1,6,3,3,0,0,0,0,1,1,1,0,1,0,0,0,N,4,28,,,,4070,1
27000510,270005101,1,70.380952,1,2,2,3,1,1,1,0,1,1,1,1,1,0,1,0,N,2,43,2022,,,22000,1
27000514,270005141,1,70.380952,1,2,2,2,0,0,2,0,1,1,1,0,1,0,0,0,N,3,34,,,,8795.54,3
27000520,270005201,1,70.380952,1,2,3,4,0,0,6,0,4,1,1,0,1,0,0,1,N,1,46,,,,4000,1
27200001,272000011,1,76.504274,1,4,2,4,0,1,1,1,1,1,1,1,1,0,1,0,N,1,47,2018,,,12000,1
27200002,272000021,1,76.504274,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,5,22,,,,3797.13,3
27200003,272000031,1,76.504274,1,1,2,2,0,1,1,0,1,1,1,0,1,0,1,0,N,3,36,2017,,,6000,1
27200004,272000041,1,76.504274,1,1,2,2,0,0,1,0,1,1,1,1,1,1,0,0,N,3,33,,,,7000,1
27200005,272000051,1,76.504274,1,6,2,2,0,0,1,0,1,1,1,0,1,0,0,2,N,3,31,,,,7129.53,3
27200007,272000071,1,76.504274,1,3,2,2,0,1,1,0,1,1,1,0,1,0,1,1,N,3,36,2018,,,10117.28,3
27200008,272000081,1,76.504274,1,2,1,1,0,0,2,0,1,1,1,0,1,0,0,0,N,3,30,,,,6647.53,3
27200009,272000091,1,76.504274,1,2,3,2,0,0,3,0,2,2,1,1,1,0,0,0,N,2,40,,,,13386.47,3
27200010,272000101,1,76.504274,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,5388.38,3
27200011,272000111,1,76.504274,1,2,1,1,0,1,1,1,1,1,1,1,1,0,0,1,N,3,34,2022,,,8795.54,3
27200012,272000121,1,76.504274,1,1,2,2,0,1,1,0,1,1,1,0,1,0,1,0,N,3,36,2020,,,10117.28,3
27200013,272000131,1,76.504274,1,2,2,2,0,1,0,1,1,1,1,1,1,0,0,0,N,3,35,1999,,,9433.29,3
27200014,272000141,1,76.504274,1,4,2,2,0,1,2,0,1,2,1,1,1,1,1,2,N,2,43,2023,,,16514.6,3
27200015,272000151,1,76.504274,1,3,3,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2007,,,5500,1
27200016,272000161,1,76.504274,1,4,2,2,0,1,1,0,1,1,1,1,1,1,0,2,N,3,36,2018,,,10117.28,3
27200017,272000171,1,76.504274,1,1,1,3,0,1,2,1,2,1,1,0,1,0,0,0,N,2,44,2019,,,3700,1
27200019,272000191,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,1,1,0,0,0,N,2,38,2020,,,8000,1
27200020,272000201,1,76.504274,1,2,2,4,0,2,1,0,1,1,1,0,1,0,1,1,N,2,39,2018,2013,,11000,1
27200021,272000211,1,76.504274,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,N,4,27,2018,,,5388.38,3
27200022,272000221,1,76.504274,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,N,3,31,2000,,,7129.53,3
27200023,272000231,1,76.504274,1,3,1,2,0,0,1,0,1,1,1,1,1,0,0,0,N,4,26,,,,6300,1
27200024,272000241,1,76.504274,1,2,2,2,0,0,1,1,1,1,1,1,1,0,0,1,N,3,35,,,,5000,1
27200025,272000251,1,76.504274,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,N,3,31,,,,5000,1
27200026,272000261,1,76.504274,1,2,3,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,1980,,,3000,1
27200027,272000271,1,76.504274,1,3,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2017,,,8795.54,3
27200028,272000281,1,76.504274,1,3,2,2,0,0,1,0,1,1,1,1,1,0,0,0,N,4,26,,,,5024.09,3
27200029,272000291,1,76.504274,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,6500,1
27200030,272000301,1,76.504274,1,4,2,3,0,2,1,0,1,1,1,0,1,0,1,0,N,2,41,2022,2020,,17000,1
27200031,272000311,1,76.504274,1,1,2,2,0,0,1,0,1,1,1,0,1,0,0,1,N,3,31,,,,7129.53,3
27200032,272000321,1,76.504274,1,3,2,2,0,2,2,0,1,1,1,1,1,0,1,1,N,2,42,2020,2019,,15398.11,3
27200033,272000331,1,76.504274,1,1,1,2,1,0,1,0,1,1,1,1,1,0,0,1,N,3,32,,,,7000,1
27200034,272000341,1,76.504274,1,3,2,2,0,1,1,0,1,1,1,1,1,1,0,0,N,3,33,2000,,,8200.91,3
27200036,272000361,1,76.504274,1,2,2,3,0,2,1,0,1,1,1,0,1,0,0,1,N,3,36,2023,2020,,10117.28,3
27200037,272000371,1,76.504274,1,4,2,4,1,0,2,0,1,1,1,0,1,0,0,0,N,2,44,,,,24000,1
27200038,272000381,1,76.504274,1,4,2,3,0,2,2,0,1,2,1,0,1,0,0,1,N,2,44,2023,2022,,17712.04,3
27200039,272000391,1,76.504274,1,3,2,3,0,1,2,0,1,1,1,1,1,0,0,2,N,2,38,2023,,,11637.64,3
27200040,272000401,1,76.504274,1,1,2,2,0,0,0,0,1,0,1,0,1,0,0,0,N,5,20,,,,1412,1
27200041,272000411,1,76.504274,1,3,1,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2022,,,6647.53,3
27200042,272000421,1,76.504274,1,3,3,2,0,1,1,0,1,0,1,0,1,0,0,0,N,4,26,2009,,,6812,1
27200043,272000431,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,0,1,0,0,1,N,3,34,2014,,,8000,1
27200044,272000441,1,76.504274,1,1,2,2,1,1,1,1,1,1,1,0,1,0,1,1,N,2,42,2023,,,8000,1
27200045,272000451,1,76.504274,1,1,2,1,0,1,1,0,1,1,1,2,1,0,0,1,N,3,30,2010,,,8000,1
27200046,272000461,1,76.504274,1,1,2,1,0,1,1,0,1,1,1,1,1,0,1,0,N,3,33,2010,,,8200.91,3
27200048,272000481,1,76.504274,1,3,2,4,0,1,1,0,1,1,1,1,1,0,0,1,N,2,39,2021,,,12481.46,3
27200049,272000491,1,76.504274,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,0,N,3,34,2019,,,8795.54,3
27200050,272000501,1,76.504274,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,3,31,2000,,,7129.53,3
27200053,272000531,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,0,1,0,0,1,N,3,37,2022,,,6000,1
27200054,272000541,1,76.504274,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,N,2,40,2023,,,14000,1
27200066,272000661,1,76.504274,1,2,2,2,0,1,1,0,1,1,1,1,1,0,0,0,N,3,29,1996,,,6500,1
27200070,272000701,1,76.504274,1,1,2,2,0,0,1,1,1,1,1,1,1,0,1,1,N,3,37,,,,7000,1
27200072,272000721,1,76.504274,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,25,2016,,,4684.43,3
27200074,272000741,1,76.504274,1,2,2,1,0,1,1,1,1,1,1,1,1,0,1,1,N,3,36,2022,,,8000,1
27200078,272000781,1,76.504274,1,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,N,2,41,2022,,,6000,1
27200079,272000791,1,76.504274,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,N,3,32,2009,,,7646.47,3
27200086,272000861,1,76.504274,1,3,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2014,,,8795.54,3
27200087,272000871,1,76.504274,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,0,N,3,36,2021,,,10117.28,3
27200093,272000931,1,76.504274,1,1,2,1,0,0,1,0,1,1,1,1,1,0,1,0,N,3,30,,,,15000,1
27200094,272000941,1,76.504274,1,1,2,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,7129.53,3
27200100,272001001,1,76.504274,1,3,1,4,0,1,4,0,1,1,1,1,1,0,0,1,N,1,50,2017,,,10000,1
27200104,272001041,1,76.504274,1,2,2,1,0,1,1,1,1,1,1,1,1,0,1,1,N,3,36,2012,,,8000,1
27200107,272001071,1,76.504274,1,1,2,2,0,0,1,0,1,1,1,1,1,0,0,1,N,3,29,,,,10000,1
27200112,272001121,1,76.504274,1,1,2,1,0,0,1,1,1,1,1,1,1,0,1,1,N,3,30,,,,5000,1
27200125,272001251,1,76.504274,1,3,1,2,0,1,0,0,1,1,1,0,1,1,0,1,N,4,27,2017,,,5388.38,3
27200128,272001281,1,76.504274,1,4,2,2,0,2,1,1,1,1,1,0,1,0,0,1,N,3,36,2021,2015,,10117.28,3
27200133,272001331,1,76.504274,1,2,1,2,0,0,1,0,1,1,1,0,1,0,1,0,N,3,33,,,,8200.91,3
27200137,272001371,1,76.504274,1,1,2,3,0,0,1,1,1,1,1,0,1,0,1,0,N,2,39,,,,12481.46,3
27200138,272001381,1,76.504274,1,1,2,3,0,1,1,0,1,1,1,0,1,0,0,0,N,3,31,2008,,,7129.53,3
27200139,272001391,1,76.504274,1,3,2,5,0,1,2,0,1,1,1,0,1,0,1,2,N,1,46,2020,,,20373.7,3
27200140,272001401,1,76.504274,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,1,N,5,19,,,,2500,1
27200141,272001411,1,76.504274,1,2,2,2,0,1,0,0,1,1,1,0,0,0,1,0,N,3,31,2017,,,7129.53,3
27200142,272001421,1,76.504274,1,2,2,2,0,2,2,0,1,1,1,0,1,0,0,0,N,2,39,2019,2011,,12481.46,3
27200149,272001491,1,76.504274,1,4,2,2,0,2,3,1,1,1,1,0,1,0,1,2,N,1,46,2023,2020,,20373.7,3
27200152,272001521,1,76.504274,1,1,2,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,7129.53,3
27200158,272001581,1,76.504274,1,1,2,2,0,0,1,1,1,1,1,0,1,0,1,0,N,3,30,,,,6647.53,3
27200159,272001591,1,76.504274,1,3,1,3,0,0,1,0,1,1,1,0,1,0,0,1,N,3,31,,,,7129.53,3
27200160,272001601,1,76.504274,1,2,1,1,0,1,2,0,1,0,1,0,1,0,0,1,N,4,28,2005,,,4000,1
27200166,272001661,1,76.504274,1,2,2,2,0,2,2,0,1,1,1,0,1,0,1,0,N,2,41,2012,2020,,14357.1,3
27200171,272001711,1,76.504274,1,2,2,2,0,2,1,0,1,1,1,0,1,0,0,0,N,3,36,2017,2008,,10117.28,3
27200182,272001821,1,76.504274,1,4,1,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,22,,,,4000,1
27200186,272001861,1,76.504274,1,1,2,2,0,1,1,0,1,1,1,0,1,1,0,1,N,3,35,2015,,,9433.29,3
27200187,272001871,1,76.504274,1,2,2,1,1,0,1,0,1,1,1,1,1,1,1,1,N,3,34,,,,8795.54,3
27200192,272001921,1,76.504274,1,1,1,2,0,1,1,0,1,1,1,0,1,0,0,1,N,3,34,2023,,,8000,1
27200194,272001941,1,76.504274,1,2,2,2,0,1,1,0,1,1,1,1,1,0,1,0,N,3,37,2021,,,10850.86,3
27200197,272001971,1,76.504274,1,2,2,2,0,1,1,0,1,1,1,1,1,1,0,1,N,3,33,2018,,,6000,1
27200212,272002121,1,76.504274,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,3,31,2018,,,7129.53,3
27200213,272002131,1,76.504274,1,2,2,3,0,1,1,1,1,1,1,0,1,0,1,0,N,2,42,2020,,,15398.11,3
27200214,272002141,1,76.504274,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,N,3,36,2021,,,6000,1
27200215,272002151,1,76.504274,1,1,2,1,0,1,1,0,1,1,1,1,1,0,0,1,N,3,31,2020,,,7000,1
27200220,272002201,1,76.504274,1,4,1,2,0,1,2,0,1,1,1,0,1,0,0,1,N,3,37,2014,,,15560,1
27200221,272002211,1,76.504274,1,4,2,4,0,1,1,0,1,0,1,0,1,0,0,0,N,3,36,2018,,,6000,1
27200225,272002251,1,76.504274,1,2,2,2,0,0,2,0,1,1,1,1,0,0,0,0,N,4,26,,,,3912,1
27200228,272002281,1,76.504274,1,1,1,2,0,1,1,1,1,1,1,0,1,0,1,1,N,2,39,2021,,,7000,1
27200232,272002321,1,76.504274,1,3,2,2,0,2,1,1,1,1,1,0,1,1,0,1,N,2,40,2016,2015,,13386.47,3
27200235,272002351,1,76.504274,1,4,2,1,0,0,2,0,1,1,1,1,1,0,1,0,N,4,27,,,,5388.38,3
27200237,272002371,1,76.504274,1,2,2,2,0,1,1,0,1,1,1,0,1,1,1,0,N,3,37,2009,,,11000,1
27200239,272002391,1,76.504274,1,2,2,3,0,1,2,0,1,1,1,1,1,0,1,0,N,2,43,2018,,,25000,1
27200242,272002421,1,76.504274,1,4,2,2,0,1,2,0,1,1,1,1,1,0,1,0,N,3,37,2021,,,10850.86,3
27200247,272002471,1,76.504274,1,1,2,2,0,1,1,0,1,1,1,1,1,0,1,0,N,3,37,2013,,,10850.86,3
27200248,272002481,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,0,1,0,1,1,N,2,39,2017,,,12481.46,3
27200251,272002511,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,0,1,0,0,1,N,3,37,2019,,,10850.86,3
27200252,272002521,1,76.504274,1,1,2,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,28,,,,4500,1
27200254,272002541,1,76.504274,1,2,2,4,2,0,0,0,1,1,1,1,1,0,0,0,N,2,43,,,,10000,1
27200260,272002601,1,76.504274,1,4,1,2,0,1,2,1,1,1,1,0,1,0,1,1,N,2,42,2015,,,15398.11,3
27200267,272002671,1,76.504274,1,3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,N,5,19,,,,6300,1
27200268,272002681,1,76.504274,1,1,2,2,0,1,1,0,1,1,1,1,1,1,1,0,N,2,38,2018,,,11637.64,3
27200270,272002701,1,76.504274,1,3,2,3,1,2,2,0,1,2,1,0,1,0,1,0,N,1,49,2023,2018,,25134.58,3
27200272,272002721,1,76.504274,1,3,2,2,0,0,1,0,1,1,1,0,1,0,0,1,N,4,28,,,,5779.08,3
27200275,272002751,1,76.504274,1,1,2,2,0,0,1,0,1,1,1,1,1,0,1,1,N,3,34,,,,8795.54,3
27200279,272002791,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,1,1,0,1,1,N,2,40,2021,,,8000,1
27200405,272004051,1,76.504274,1,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,2062,1
27200413,272004131,1,76.504274,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,N,4,24,,,,4367.74,3
27200498,272004981,1,76.504274,1,1,2,2,0,1,1,1,1,1,1,1,1,0,0,0,N,2,38,2015,,,6000,1
27200660,272006601,1,76.504274,1,1,2,2,1,1,1,0,1,1,1,1,1,0,0,1,N,2,38,2018,,,11637.64,3
27200889,272008891,1,76.504274,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,N,6,13,,,,2022.32,3
27202079,272020791,1,76.504274,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
27202708,272027081,1,76.504274,1,2,2,1,0,0,0,0,1,1,1,0,1,1,0,0,N,5,22,,,,3797.13,3
27202973,272029731,1,76.504274,1,4,1,2,0,1,1,0,1,1,1,0,1,1,0,1,N,3,32,1993,,,7646.47,3
27300001,273000011,1,462.903846,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,N,4,28,2020,,,4500,1
27300004,273000041,1,462.903846,1,2,2,2,1,2,2,1,1,1,1,0,1,0,1,0,N,1,47,2020,2018,,22000,1
27300006,273000061,1,462.903846,1,3,1,1,0,0,1,0,1,1,1,0,1,0,0,1,N,4,24,,,,8600,1
27300007,273000071,1,462.903846,1,2,1,2,0,0,2,0,1,0,1,0,1,0,0,1,N,3,32,,,,11000,1
27300008,273000081,1,462.903846,1,2,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,31,2019,,,8500,1
27300009,273000091,1,462.903846,1,2,2,2,0,1,2,0,1,1,1,0,1,0,1,1,N,2,39,2020,,,8000,1
27300010,273000101,1,462.903846,1,3,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,26,1998,,,5024.09,3
27300011,273000111,1,462.903846,1,3,2,1,0,1,0,0,1,1,1,0,0,0,1,0,N,4,24,2016,,,4367.74,3
27300013,273000131,1,462.903846,1,3,1,1,0,1,0,0,1,1,1,0,1,1,0,0,N,4,25,2014,,,4684.43,3
27300014,273000141,1,462.903846,1,4,2,2,1,1,1,0,1,1,1,0,1,0,0,0,N,3,37,2022,,,10500,1
27300015,273000151,1,462.903846,1,1,2,2,1,1,1,1,1,1,1,0,1,0,1,0,N,2,42,2023,,,12000,1
27300016,273000161,1,462.903846,1,4,2,2,0,1,0,0,1,0,1,0,1,0,0,1,N,4,23,2015,,,7300,1
27300017,273000171,1,462.903846,1,3,2,3,0,1,1,0,1,1,1,0,1,0,0,1,N,3,34,2018,,,8795.54,3
27300018,273000181,1,462.903846,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,3500,1
27300020,273000201,1,462.903846,1,3,2,2,0,0,1,0,1,1,1,1,1,0,0,0,N,4,27,,,,4500,1
27300022,273000221,1,462.903846,1,2,2,2,1,1,2,0,1,1,1,0,1,0,0,1,N,2,40,2018,,,10900,1
27300023,273000231,1,462.903846,1,2,2,2,0,0,2,0,1,1,1,0,1,1,0,1,N,3,35,,,,5000,1
27300024,273000241,1,462.903846,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,2011,,,5779.08,3
27300025,273000251,1,462.903846,1,2,2,2,0,1,1,0,1,1,1,0,1,1,0,0,N,3,35,2022,,,16500,1
27300026,273000261,1,462.903846,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,N,6,13,,,,2600,1
27300027,273000271,1,462.903846,1,4,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,2869.81,3
27300028,273000281,1,462.903846,1,1,2,2,0,0,0,0,1,1,1,0,1,0,1,0,N,3,30,,,,6000,1
27300029,273000291,1,462.903846,1,3,1,2,0,1,2,0,1,0,1,1,1,1,0,1,N,3,37,2018,,,15000,1
27300030,273000301,1,462.903846,1,2,2,2,1,1,2,1,1,1,1,0,1,0,1,0,N,1,45,2022,,,33000,1
27300031,273000311,1,462.903846,1,2,1,2,0,1,2,0,1,1,1,0,1,0,0,1,N,3,37,2020,,,13000,1
27300032,273000321,1,462.903846,1,2,2,2,0,1,2,0,1,1,1,0,1,0,0,0,N,3,37,2021,,,10850.86,3
27300033,273000331,1,462.903846,1,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
27300034,273000341,1,462.903846,1,2,1,2,0,1,2,0,1,1,1,0,1,0,0,0,N,3,37,2018,,,19000,1
27300035,273000351,1,462.903846,1,1,2,2,1,1,1,1,1,1,1,0,1,0,1,0,N,2,39,2024,,,25000,1
27300036,273000361,1,462.903846,1,1,2,2,1,0,1,1,1,1,1,0,1,0,0,0,N,3,37,,,,6500,1
27300039,273000391,1,462.903846,1,4,1,1,0,1,0,0,1,1,1,0,1,0,0,2,N,4,27,2000,,,5388.38,3
27300040,273000401,1,462.903846,1,4,2,3,1,2,2,0,2,1,1,0,1,0,1,2,N,1,48,2022,2021,,23435.33,3
27300041,273000411,1,462.903846,1,4,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
27300048,273000481,1,462.903846,1,3,2,2,0,2,2,0,1,1,1,0,1,0,0,1,N,2,39,2022,2019,,13000,1
27300049,273000491,1,462.903846,1,3,1,2,0,0,1,0,1,1,1,0,1,0,0,2,N,4,28,,,,4500,1
27300050,273000501,1,462.903846,1,1,2,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,7129.53,3
27300053,273000531,1,462.903846,1,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,N,5,19,,,,3077.89,3
